title,source,q1,q2,sep
How should I feed sturgeons during winter?,Pets_85,How much do they need (in relation to their weight or number)?,How often and at which time of the day should I feed them?,0
How should I feed sturgeons during winter?,Pets_85,How often and at which time of the day should I feed them?,Do I have to use different food than during summer?,0
Why does my dog howl at airplanes?,Pets_86,Is this a normal behaviour?,If not what can I do to keep my dog from howling at planes?,0
Is it safe for a dog to drink water from a stream?,Pets_87,Is it safe?,"If not, is there a way to discourage him from drinking from the stream and encourage him to drink from his bowl?",0
Whether and how to minimise physical activity of female dog immediately following desexing operation?,Pets_88,Questions   How important is it to minimize the physical activity of a female dog in the days immediately after de-sexing?,What are useful strategies for minimizing such physical activity?,0
Why do cats love sleeping on cardboard?,Pets_89,"It could be a plain box, a sheet of cardboard, an old cookie box... Why do they do this?",Is there some smell they like?,0
Why do cats love sleeping on cardboard?,Pets_89,Is there some smell they like?,Is there a chemical product in cardboard that attracts them?,0
Is it safe for my cat to lick my skin when it has lotion on it?,Pets_90,What is in the lotion that attracts the cat's tongue?,Are the ingredients of the lotion safe for the cat?,0
Cats and string: will a toy make this better or worse?,Pets_91,Now I'm wondering if that's the problem: can my cats understand the difference between the toy and the shoes?,"Should I be increasing my use of the toy (to try to direct them to what they should be using), or should I stop using it entirely in hopes that the cats will forget about string?",0
What is the optimal age to neuter a male dog?,Pets_92,Is this true?,If so what is the optimal age to de-sex a male dog to help prevent the onset of such behaviors?,0
Are there any health or behavioral issues specific to tripod (3-legged) dogs?,Pets_93,Are there any specific behavioral or health issues I should take into account when deciding whether or not to adopt him?,Are there any activities he won't be able to participate in?,0
What can I do if my puppy is hyperactive?,Pets_94,Is this overexcitement?,"If so, what can I do to calm him down?",0
"Is a French Mastiff dog less friendly, does it prefer fewer people around?",Pets_95,"Is a French Mastiff a less friendly dog, and does it only like fewer people?",How can I change this behavior?,0
My kitten won't stop biting,Pets_96,"Is this a phase the he will grow out of, or is he just a biter?",How can I make him stop?,0
My cat uses the litter box wrong!,Pets_97,Is there any way I can teach her that missing step?,Or is this just the way she is?,0
My cat uses the litter box wrong!,Pets_97,Or is this just the way she is?,"If we had another cat (along with a second litter box), might she learn the ""usual"" way?",0
One discus fish bullying the other discus,Pets_98,How can I control or handle this kind of situation?,What is the minimum number of discus that should be kept together?,51
Glassy eyes and very vocal. What does that mean?,Pets_99,Is this sign of trouble?,Is he in pain?,0
Glassy eyes and very vocal. What does that mean?,Pets_99,Is he in pain?,What's the course of action if we have to determine if he does have diabetes?,231
Why do cats purr?,Pets_100,Why does my cat (almost) constantly purr while he&#39;s awake?,How much purring is too much purring?,0
Why do cats purr?,Pets_100,How much purring is too much purring?,What I want to know is why cats purr?,0
Can I add soda water to my tank for my plants?,Pets_101,Can I add soda water to the tank?,Would it work?,140
Can I add soda water to my tank for my plants?,Pets_101,Would it work?,Would it be safe for the fish?,0
Why does my cat (kitten) run away from me all the time?,Pets_102,Why is it that the kitten hasn't become friendly yet even when I have been giving it food for more than a month?,Why is it still scared to come near me?,0
Why does my cat (kitten) run away from me all the time?,Pets_102,Why is it still scared to come near me?,What can I do to gain its trust and get it to play with me?,0
Cats and lactose intolerance,Pets_103,"Now, my question is,    Is cat's breed has got something to do with this?",Is the cat's geographical location got something to do with it?,0
Cats and lactose intolerance,Pets_103,Is the cat's geographical location got something to do with it?,"Is it that some evolution has taken place after cats started to live with humans and 10,000 years backs none of the cats were able to digest lactose at an adult age?",0
What food is best for a 2 month old kitten that has been abandoned by its mother?,Pets_104,What's the recommended kitten food?,How often should I feed it?,0
What food is best for a 2 month old kitten that has been abandoned by its mother?,Pets_104,How often should I feed it?,"Is this sufficient (considering its age of about 2 and a half months old), or should I add something more to it?",132
How to leave my dogs back home?,Pets_105,What's the best way of leaving them behind?,What do you think is best?,192
How to leave my dogs back home?,Pets_105,What do you think is best?,Or even better ideas?,0
"My ""sassy"" cat keeps attacking her not-so-secret-admirer",Pets_106,"Why is my cat being so ""sassy""?",It has been more than 3 months at this point; how can I get my cat to not be so rude and stop picking fights that should be obvious to her that she can't win?,0
"My ""sassy"" cat keeps attacking her not-so-secret-admirer",Pets_106,It has been more than 3 months at this point; how can I get my cat to not be so rude and stop picking fights that should be obvious to her that she can't win?,"Additional information:  Female is small domestic short hair, 6-10 years old  Male is large well breed Bengal, 3 years old  Both cats are indoor only, and very spoiled  Female despite being very sweet (to people) is quite plotting and manipulative, which makes me think she might have some ulterior motive?",0
Why does my cat yowl to go meet the tomcat?,Pets_107,What is going on?,Why is my cat yowling and why does she want to meet up with this other cat?,0
How can I stop my 14yr old cat jumping on our pillows as we sleep?,Pets_108,Has anyone had a similar experience?,Is there anything we can do to deter him from jumping on our pillows?,0
Are candles scented with fragrance oils safe for birds?,Pets_109,Would these be harmful to my bird?,Is this harmful?,230
Green water in aquarium,Pets_110,Do I just need to let it run longer?,Or perhaps I need to get a larger capacity model like this?,0
Feeding Mashed Green Peas To Discus,Pets_111,Is feeding mashed peas good for discus along with other cichlids?,How often should i feed them in a week?,0
Do Mosquitoes bite cats/kittens?,Pets_112,"I am a kitten owner and I want to know, do mosquitoes attack animals?","If yes, is my pet in danger?",18
Friendship between a boxer and puppy pitbull,Pets_113,Could there be a good relationship between them?,What can I do?,0
How to determine if a cat can squeeze through a gap?,Pets_114,How can I determine if the cat will be able to squeeze through it?,And is it likely to have enough strength to bend a double-glazed wooden window to get an extra inch?,0
My dog can't stop licking his paws,Pets_115,"The vet couldn't decide a reason why he does that, so he gave us a full set of vitamins, some of which I've never heard of before (vitamin K, anyone?","We're really going crazy with this, so I come here to ask, anyone has experience with such problem?",64
How much room do Neon Tetras need?,Pets_116,"Is that something I can do, or would they be super sad in a tank that small?","If I can do it, how many could I put in?",0
"What is the difference between Rainwater Albino, Tremper Albino and Bell Albino leopard geckos?",Pets_118,Are there huge differences between the three major types of albinism in leopard geckos?,What are the key signs to look out for to determine the differences?,0
"What is the difference between Rainwater Albino, Tremper Albino and Bell Albino leopard geckos?",Pets_118,What are the key signs to look out for to determine the differences?,"I know albino is a recessive trait; is there anything at all that can give a hint in, say, a Normal HET Bell that would indicate that they carry the trait for one of the types?",0
Does age matter when adopting a cat (if you already own a cat)?,Pets_119,"Say the cat I have already is a couple years old, is it okay for me to get a new kitten?",Or the other way around?,0
Does age matter when adopting a cat (if you already own a cat)?,Pets_119,Or the other way around?,it matter what age the new cat is?,0
How old should bearded dragons be when you adopt them?,Pets_120,"So we know that it's bad to get dogs and cats when they're younger than 8 weeks old, but what about bearded dragons?",Is there a certain age that you should wait for your bearded dragon to be before getting it?,0
Is tap water safe for reptiles?,Pets_121,Is it okay to give my reptile a bowl of tap water to drink from and bathe/swim in?,Or is there something wrong with tap water that I should avoid?,0
Dog suddenly lunges at other dogs after brief introduction,Pets_122,Is this a common thing?,What might be going on?,284
Why does my Bearded Dragon attack my hand when putting food in his cage?,Pets_123,Why does my Bearded Dragon attack my hand when putting food in his cage?,Is there a safe way to stop him from attacking my hands when putting his food in his cage?,333
Dog keeps biting at this spot on his tail,Pets_124,Am I worrying too much?,Can anyone give me any ideas on if this looks normal or not?,114
How long can a cat live?,Pets_125,Is there a way to put an educated guess on how much longer my 13 year old cat will live?,Is there a way to make this more than just a feeling?,728
How High Can I Raise My Lights?,Pets_126,"The question is:  How high can I raise the lights while still being effective for photosynthesis (penetrating 31"" of water)?","Is there maybe a 4'x2' hood that could possibly focus the light straight down, allowing me to lift the lights higher?",0
My dog gets aggressive to me when I come home,Pets_127,Is it because my parents stay with him at home 24/7?,And I don't see him for almost 15hrs a day?,0
"I kicked my dog in the back and now she's walking funny, what do I do?",Pets_128,What's wrong with her?,Will she die?,0
"I kicked my dog in the back and now she's walking funny, what do I do?",Pets_128,Will she die?,What should I look for/feel for on her back?,42
Are there any breeds of domestic cat that are bred primarily for their intelligence?,Pets_129,Are any breeds of domestic cat bred primarily for their intelligence?,"If so, which breed(s)?",0
Are there any breeds of domestic cat that are bred primarily for their intelligence?,Pets_129,"If so, which breed(s)?","I am aware that breeds like Abyssinians, Bengals and Siamese are known for their intelligence, but is the intelligence of any of these or other reputedly intelligent breeds accidental, secondary to that of appearance, or primarily selected for?",515
"Bark collars and ""shock therapy""",Pets_130,"So, I have two questions:   Does anyone know of a bark collar that allows ""fine grained"" control of when it shocks?",Does anybody have ideas about how to help the dog understand that the behavior we are trying to correct is the barking (as opposed to suppressing excitement)?,344
Why does one of my cats attack his siblings?,Pets_131,Why?,Why is my tom cat so different?,104
My cat is extremely picky,Pets_132,"It is now for a long period very warm for Belgium, normally we don't have such warm weather for such a long time, could that be a cause?",Anyone has some tips and tricks to try?,158
Cat licks face and ends it with a strong bite to the nose -- how to prevent it?,Pets_133,Why just me and how do I stop it?,How do I prevent these very hard love bites?,0
Goldfish swim bladder disease? Please help,Pets_134,From what I’ve seen online he’s probably suffering from swim bladder?,I’m just so worried about him now and I don’t know what to do?,2514
Goldfish swim bladder disease? Please help,Pets_134,I’m just so worried about him now and I don’t know what to do?,Also worried that it looks like he’s got a bruise on the side that is exposed?,105
Goldfish swim bladder disease? Please help,Pets_134,Also worried that it looks like he’s got a bruise on the side that is exposed?,Which leads me to not knowing whether I should fast him for two days?,322
Goldfish swim bladder disease? Please help,Pets_134,Which leads me to not knowing whether I should fast him for two days?,I wasn’t sure if he’s been swallowing air when doing this?,411
