title,source,q1,q2,sep
Are dice and domino dot arrangement conventions related to readability?,CogSci_24,Is there a reason for this?,Is there any research on how to layout dots so that they are most readable?,0
Why does it seems in similar cases sometimes classic conditioning happens and in others habituation?,CogSci_25,So guys where am I going wrong here?,One a cellular level whats going on?,0
Difference between parallel processing done by human brain and by computers,CogSci_26,Why can't human brains be used to do massive parallel processing in the same way computers are doing today?,"Why can't we use our brain to do certain jobs in parallel in the same way as computers, for example, while I am writing this question using my right hand, why cant I solve a problem in geometry at the same time, using my left hand?",162
Difference between parallel processing done by human brain and by computers,CogSci_26,"Why can't we use our brain to do certain jobs in parallel in the same way as computers, for example, while I am writing this question using my right hand, why cant I solve a problem in geometry at the same time, using my left hand?",Why it is so?,202
How does the brain learn what something is for the first time?,CogSci_27,"The question: When a child is exposed to a new stimuli, as in the example above, does the child's brain:   create a brand new representation of an object or does a person's brain modify and re-purpose the ""closest matching"" idea and add extra attributes to it?","(a potato looks like a brown rock)   In other words, has there been any research that found evidence for case 2: a ""common ancestor"" for ideas and objects within a person's mind?",0
How does the brain learn what something is for the first time?,CogSci_27,"(a potato looks like a brown rock)   In other words, has there been any research that found evidence for case 2: a ""common ancestor"" for ideas and objects within a person's mind?",Are there some keywords that I can use?,120
How does the brain learn what something is for the first time?,CogSci_27,Are there some keywords that I can use?,Maybe scholarly articles on cases of unusually high working memory capacity for related objects?,0
Causal reasoning(implicit models?) vs grammar of native language,CogSci_28,"Anyway, my question can be split as :    Are there standard/widely accepted experiments have been done to test methods used by individuals to infer cause and effect?",Is there consensus on correlation between these experiments and indication of causal models used?,61
Causal reasoning(implicit models?) vs grammar of native language,CogSci_28,Is there consensus on correlation between these experiments and indication of causal models used?,"If so, have there been studies of those experiments across monolingual, bilingual and multilingual individuals?",0
Possibility of perfect virtual reality,CogSci_30,"Is it biologically possible to build a ""perfect"" virtual reality, in which the person in that world cannot distinguish it from the real world?","If we were able to encode/decode the patterns of the electrical activity and understand how the brain communicates with and intercepts all the nerves between the brain and the other parts of the body, would this mean that a perfect virtual reality is possible?",149
What causes people to remember events which did not take place?,CogSci_31,"How do we ""remember"" events which did not take place, or future events?",What causes the brain to be able to do this?,853
What causes people to remember events which did not take place?,CogSci_31,What causes the brain to be able to do this?,"Do we know yet, or is there research on-going?",0
Kelly Criterion Observed to Be Adhered by Psychopaths?,CogSci_32,Has there been any follow up to this to observe whether psychopaths also take the Kelly Criterion into account?,"Do psychopaths care about the so-called ""risk of ruin""?",612
Does the relationship between positive mood and motivation for sex differ between males and females?,CogSci_33,Questions:   Do any scientific studies support the claim that males have greater sexual motivation when they want to feel good (or are experiencing temporary lower subjective well-being) whereas females have greater sexual motivation when they already feel good ?,"If so, what is the reason for this difference?",0
Cognitive-Behavioral Therapy Limitations,CogSci_34,In treating people with Cognitive-Behavioral Therapy:   Which people can't be helped by therapy?,How are some people more treatable than others?,0
Cognitive-Behavioral Therapy Limitations,CogSci_34,How are some people more treatable than others?,What makes a person unable to benefit from therapy?,279
Meditation for patients with neuroleptic induced tension,CogSci_35,"meditation concentrating on breathing, visualization, watching coming thoughts or something else?",Is there some research on this topic telling what kind of meditation could be helpful in relieving the discomfort?,0
Meditation for patients with neuroleptic induced tension,CogSci_35,Is there some research on this topic telling what kind of meditation could be helpful in relieving the discomfort?,Is it even good to work with mind under these chemicals?,0
How do graphic objects in data visualisation facilitate ease of interpretation?,CogSci_36,To what extent do graphics such as smiley faces and traffic lights in visualisations facilitate ease of interpretation?,What is the cause of this ease of interpretation?,0
How do graphic objects in data visualisation facilitate ease of interpretation?,CogSci_36,What is the cause of this ease of interpretation?,What research has studied this phenomena?,0
How do graphic objects in data visualisation facilitate ease of interpretation?,CogSci_36,What research has studied this phenomena?,Is that an accurate summary?,250
Stiffing the tip as groups get larger ... like the prisoner's dilemma but ...?,CogSci_37,Is there a game theory analysis or other research or modeling describing the commonly perceived phenomenon whereby the amount by which people underpay a gratuity seems to be proportional to the number of people at the table?,"In other words is there term of art for this behavioral pattern just as we use the phrase ""Prisoner's Dilemma"" to describe the game theoretical mechanics of two parties who can collude (to their mutual benefit) with risk, or betray their colleague in an effort reduce or eliminate their own risk?",0
Are there any cutting edge techniques that would enable one to acquire a foreign language at a relatively fast pace?,CogSci_38,My question thus is two-fold:   Are there any medical conditions which allow one to learn a language faster?,What are some current theories in cognitive science that allow one to acquire a language faster?,97
Are there any cutting edge techniques that would enable one to acquire a foreign language at a relatively fast pace?,CogSci_38,What are some current theories in cognitive science that allow one to acquire a language faster?,"So, how would an artificial intelligence programmer view language learning?",146
Are there any cutting edge techniques that would enable one to acquire a foreign language at a relatively fast pace?,CogSci_38,"So, how would an artificial intelligence programmer view language learning?",What sort of model would he attempt to create?,0
Is there evidence for a unique isolated internal representation of loved ones?,CogSci_39,I'm interested if there has been research that confirms that people do indeed have unique internal models of significantly close relatives?,"If so, what is the correct term to use when searching for scientific information on the subject?",0
Is there evidence for a unique isolated internal representation of loved ones?,CogSci_39,"If so, what is the correct term to use when searching for scientific information on the subject?",Do they exist?,114
What neural mechanism explains the tendency to visually attend to the whole scene before attending to details?,CogSci_40,Is there any mechanism in the visual cortex that will explain this phenomenon?,Is there a resolution refinement process when we look at scenes?,0
Is it possible to measure the differences in processing and interpretation of reality between individuals?,CogSci_41,"What variables can be measured to compare, for example, two different individual's conscious processing and interpretation of the same objective reality ?","For example, when terms like ""distorted view of reality"" are thrown around, how does one measure that or can conclude that?",0
"Does the transcription method used (e.g., printing, handwriting, typing, voice recording, etc.) affect memory retention?",CogSci_42,Is there any evidence to support the idea that writing is better for retention than typing?,Does it matter if you print or handwrite the transcription?,0
"Does the transcription method used (e.g., printing, handwriting, typing, voice recording, etc.) affect memory retention?",CogSci_42,Does it matter if you print or handwrite the transcription?,"Do other transcription methods, such as dictating into an audio recording device, have better or worse retention rates?",0
Overcoming the effect of Limerence?,CogSci_43,Is there a way/approach/strategy to reduce this duration?,How can this be judged as a bad thing?,292
Overcoming the effect of Limerence?,CogSci_43,How can this be judged as a bad thing?,Is Limerence really due to low self esteem?,0
Overcoming the effect of Limerence?,CogSci_43,Is Limerence really due to low self esteem?,Is there a way to train the unconscious mind to get rid of the limerence effect?,75
Overcoming the effect of Limerence?,CogSci_43,Is there a way to train the unconscious mind to get rid of the limerence effect?,Has therapy been shown to help conditions like this?,63
Overcoming the effect of Limerence?,CogSci_43,Has therapy been shown to help conditions like this?,"If you are ill, is there a way to find out if this is caused by limerence or something else?",89
Is there such a thing as word synonyms?,CogSci_45,"My questions are:  1) Does it really make sense to talk about ""synonyms"" in light of what we now know about how people process language?",language as a mental movie produced in the listener and speaker's mind?,111
"What Cognitive/Psychology Theories Are Behind The ""Mind Control"" Magics?",CogSci_46,Guess what?,"So, my question here is that assume this video is not just a fake camera trick, then what psychology theory is behind it?",469
"What Cognitive/Psychology Theories Are Behind The ""Mind Control"" Magics?",CogSci_46,"So, my question here is that assume this video is not just a fake camera trick, then what psychology theory is behind it?",Could anybody offer some links to academic papers in this area?,0
Does the Structured Clinical Interview for the DSM contain a Global Assessment of Functioning measure?,CogSci_47,Is this the case?,What does phenotypic SCID data look like?,0
Why don't people listen to smart people?,CogSci_48,But why?,"If they really do know more than us, it would be in our best interest to revere them, no?",54
Why don't people listen to smart people?,CogSci_48,"If they really do know more than us, it would be in our best interest to revere them, no?",Have there been any studies done that would explain why people generally don't listen to smart people?,0
Behavioral and mood differences between D1 and D2 dophamine receptors action in context of monogamy and out of it,CogSci_49,"I would appreciate an answer along one or several of these lines, in the order of increasing interest:   What behavioral traits can be attributed to each of these receptors actions?",What changes in mood and mate perception/estimation/assesment can be spotted by a person affected by this process on various stages?,0
Behavioral and mood differences between D1 and D2 dophamine receptors action in context of monogamy and out of it,CogSci_49,What changes in mood and mate perception/estimation/assesment can be spotted by a person affected by this process on various stages?,What overall changes in perception of reality can be expected to manifest?,0
Behavioral and mood differences between D1 and D2 dophamine receptors action in context of monogamy and out of it,CogSci_49,What overall changes in perception of reality can be expected to manifest?,how does this change translate to outside of the context of relationships and overall understanding/perception of reality?,4
Why are children afraid of the dark?,CogSci_50,"Why are children afraid of the dark, in particular more afraid than adults?",Is it an evolutionary mechanism?,0
Why are children afraid of the dark?,CogSci_50,Is it an evolutionary mechanism?,What causes this?,0
Why are some people good at algebra and bad at geometry and vice versa?,CogSci_51,I'm curious if people who do well in geometry are right-brained thinkers while people who do well in algebra are left-brained thinkers?,"Why is there a difference in ability, when algebra and geometry are just branches of the same subject, mathematics?",0
What is the key elements that make westerners have some better characteristics over asian,CogSci_52,"or the climate, food, environment differences or the social system, different way of education... ?","What are key elements that drive the differences in these two culture, people?",0
Why cerebellar input fibers use 2 ways to send a siganl to DCN?,CogSci_53,What is the purpose of such an architecture?,And closely related question: is the input information to DCN (the first pathway)  and to cerebellar cortex (the second pathway)  the same?,0
Is the fight or flight response considered voluntarily or involuntarily?,CogSci_54,Is this normal to have trouble concentrating after a fight response?,Is the fight or flight response considered voluntarily or involuntarily?,0
Is the fight or flight response considered voluntarily or involuntarily?,CogSci_54,Is the fight or flight response considered voluntarily or involuntarily?,What is a appropriate time to recover from a scare like this?,0
Does intentionally being aware of an emotion or thought pattern increase the incidence of that thought pattern?,CogSci_55,"The question - does intentionally taking note of a particular thought, cause you to think that kind of thought more often?",Are there any studies or related studies into this?,0
"Avoiding Cognitive dissonance,is it a necessity?",CogSci_56,Is it really so that changes in humans can be brought about by severity of cognitive dissonance struggle/pain ?,Can I have a neurological perspective about it that might throw some light on the parts of the brain that are involved and the neurochemicals that might be playing a role in it ?,0
Do men have a higher sex drive than women?,CogSci_57,Is there any objective truth to this?,How do you define and measure 'sex drive'?,0
Do men have a higher sex drive than women?,CogSci_57,How do you define and measure 'sex drive'?,How different are men and women in this respect?,0
How would slowed message over the reflex arc work?,CogSci_58,"If this person's reflex arc was then altered to make the neural message take longer, would the timing be different between (1) afferent neurons and interneurons (e.g., 20ms to feel pain), (2) interneurons and efferent neurons (e.g., 20ms to pull away), or (3) both?",To add on to this: are both paths mentioned above linked together or can they be lengthened/shortened independently?,0
"Is the split-brain, dual consciousness experiment from Rhawn Joseph valid?",CogSci_59,Although he managed to get published how can you trust this guy about the split brain experiments?,Any expert who could give an advice about the experiments and the guy?,74
"Interpretation & Actual Result of ""10% of your brain"" Myth",CogSci_60,This is my interpretation of what I have seen so far.. is this interpretation valid for the activity of neurons in the brain?,"If this is valid, what would happen if 90-100% of neurons were firing at all times?",0
"Interpretation & Actual Result of ""10% of your brain"" Myth",CogSci_60,"If this is valid, what would happen if 90-100% of neurons were firing at all times?",Epilepsy?,75
"Interpretation & Actual Result of ""10% of your brain"" Myth",CogSci_60,Epilepsy?,Overheating?,0
"Interpretation & Actual Result of ""10% of your brain"" Myth",CogSci_60,Overheating?,Would the body be overworked and go into shock?,0
Adaptation to Discrete Perturbation in Sleep?,CogSci_61,"Generally, are there and how long do lingering affects of polar sleep patterns affect someone?",Is this true?,295
Adaptation to Discrete Perturbation in Sleep?,CogSci_61,Is this true?,"And if so, what are the basis for this, and how long do these effects last assuming someone got 8 hours a sleep religiously over the next few weeks?",0
What happens in your brain when you see a dinosaur in this stenographic image?,CogSci_62,You might have come across stereographic Images like the one shown below (found here):     What happens in your brain when you observe the dinosaur?,Is this perception a particular trick that my eye performs or is it processing the visual data in an alternative way?,101
What happens in your brain when you see a dinosaur in this stenographic image?,CogSci_62,Is this perception a particular trick that my eye performs or is it processing the visual data in an alternative way?,Is the effect of this percept measurable by an EEG?,0
Can binaural beats be generated with carrier tones outside the audible frequency range?,CogSci_64,I'm wondering if binaural beats can be generated using carrier tones outside the range of human hearing?,"And suppose that that works, do these binaural beats still have an effect on the state of mind?",0
Can binaural beats be generated with carrier tones outside the audible frequency range?,CogSci_64,"And suppose that that works, do these binaural beats still have an effect on the state of mind?","In other words, can you entrain your brain without being able to acoustically perceive the carrier tones producing the beats?",0
get signal from eye neurons,CogSci_65,Hi guys you know some scientists could get electronic signals from brain and move it to muscles (full article here)  My question is: can we get signal from eye neurons and analyze it with a computer and after that see what he/she/it is seeing?,If somebody did this research will you please give me an article about that?,0
Quantification of tendency for people to believe what is convenient,CogSci_66,Has there been any attempt to quantify this numerically?,"in a specific experimental situation, with existing bias and a certain level of new information, how likely are people to pick the convenient/status quo interpretation of phenomena over the correct one?",4
Quantification of tendency for people to believe what is convenient,CogSci_66,"in a specific experimental situation, with existing bias and a certain level of new information, how likely are people to pick the convenient/status quo interpretation of phenomena over the correct one?",numerically predict the level of bias based on other quantifiable facts about the situation?,79
Is there a game-theoretic explanation for why people do (or don't) participate in community policing/moderation?,CogSci_67,"you're essentially invested in the community, which gives you an incentive to ""protect your investment"" (so to speak)   Are there any more I'm missing?","What, then, tends to drive people not to participate?",0
Is there a game-theoretic explanation for why people do (or don't) participate in community policing/moderation?,CogSci_67,"What, then, tends to drive people not to participate?","So, if these actually explain the behavior, why don't they seem to ""work"" on most people?",585
Is there a game-theoretic explanation for why people do (or don't) participate in community policing/moderation?,CogSci_67,"So, if these actually explain the behavior, why don't they seem to ""work"" on most people?",Is there a game-theoretic (or other) explanation for what drives people to participate (or not participate)?,0
What happens when I speak in these certain situations and how to reprogram my brain?,CogSci_68,"So my questions are:   Why can I speak loudly to myself without any problems and why can I record yt videos containing long analysis of different scientific topics, where I even know that somebody will listen and ""judge"" it?",Why does my brain act very different when I am together with any human being?,0
What happens when I speak in these certain situations and how to reprogram my brain?,CogSci_68,Why does my brain act very different when I am together with any human being?,"How can I reprogram my brain to do the same thing that it does when I am alone or talking to my pet, when I am together with one or more human beings?",0
Alcoholic behavior at a bar without having any alcohol?,CogSci_69,Any still no craving.??,?,0
"""st"" global variable in SPM8",CogSci_71,"I'm updating the code to SPM12, which does not refer to st.  What exactly does st do in SPM8?",Is there an equivalent in SPM12?,0
"Using ""it sounds"" instead of ""it tastes""",CogSci_72,Has this something a name?,Or this is probably just my association and there is nothing to it?,0
Are thoughts transferred along with a brain during a brain transplantation?,CogSci_73,"If I'm transplanted with, e.g., Stephen Hawking's brain, would I start to think like him, or would I remain to think like me?","On which, ""thinking"" ability depends , is it the physical structure of brain or any non physical thing?",0
Research on teaching / learning methods for personality types,CogSci_74,Is this even a thing?,Is there proof that some learning techniques can be better for some types of personalities than others?,0
"Is Maslow's hierarchy of needs really accurate at labeling sex as a physiological ""need""?",CogSci_75,"Is Maslow's hierarchy of needs really accurate at labeling sex as a physiological ""need""?",masturbation)?,134
Named conditions that are the result of exposure to psychopathic behavior of another person?,CogSci_76,Are there any recognized terms for conditions that stem from or are the result of exposure to  psychopathic behavior (by another person) that are distinct from those that might have predisposed the individual to it or made them more vulnerable to it?,"In other words, something like a ""post psychopath stress disorder""?",0
Improving reading speed for complex material for already high comprehenders by eliminating mental vocalization?,CogSci_77,"Are there any specific techniques available to help in these areas, perhaps especially in eliminating vocalization?",Any techniques or studies that have proven helpful in establishing good reading behavior and habits?,98
Is quick left brain vs right brain test fake?,CogSci_78,What would a person see if their brain is equally balance without a dominant side?,What does it say when a person has the inability to only see a rotation?,0
Is quick left brain vs right brain test fake?,CogSci_78,What does it say when a person has the inability to only see a rotation?,Does this test have any basis if you are left or right brained?,0
Is quick left brain vs right brain test fake?,CogSci_78,Does this test have any basis if you are left or right brained?,Does switching the direction from mental practice of build any part of your brain when you get to a point where you can do it more freely?,0
Is quick left brain vs right brain test fake?,CogSci_78,Does switching the direction from mental practice of build any part of your brain when you get to a point where you can do it more freely?,Does this picture identify anything about cognitive abilities?,0
Statistic analysis on EEG data - how to deal with it properly?,CogSci_80,1 and no.2?,How to take care of this dependancy/independancy in neuroscience data?,0
Probiotics and Mental Health,CogSci_81,"My question is can poor mental health affect the bidirectional communication between gut microbes and the brain, and can consuming products containing probiotics be used to help with mental health problems?","If so, will consuming products containing probiotics when well cause mental health problems?",0
Can gamification lead to better group cooperation?,CogSci_82,Would it be possible to stimulate an individuals sense of group by gamification?,Would that be a good enough ‘reward’ for most people to keep doing it and not giving up after some time?,174
Why is the hopfield network a model of associative memory?,CogSci_83,How is this associative learning?,Or are associative learning and associative memory different things?,0
How moral reasoning is measured?,CogSci_84,"Therefore, I'm interested now, how the amount of points given for reasoning?","Is there some kind of ideal moral theory used for it, or is it just how consistent the reasoning is or what?",0
Does NMDA-receptor activation depend on neighboring AMPA-receptor activity?,CogSci_85,"Is it the local membrane potential, around those receptors that matter for a given voltage-gated NMDAR to open up?","Or is there no such thing as 'local membrane potential', and the whole cell body is about the same amount of negative or positive voltage?",0
Does NMDA-receptor activation depend on neighboring AMPA-receptor activity?,CogSci_85,"Or is there no such thing as 'local membrane potential', and the whole cell body is about the same amount of negative or positive voltage?","If there's no such thing as 'local membrane potential', does it matter if the AMPA receptors are activated or if other receptors are activated?",0
Does NMDA-receptor activation depend on neighboring AMPA-receptor activity?,CogSci_85,"If there's no such thing as 'local membrane potential', does it matter if the AMPA receptors are activated or if other receptors are activated?",Does a single neuron usually respond to more than one type of excitatory neurotransmitter?,0
Does NMDA-receptor activation depend on neighboring AMPA-receptor activity?,CogSci_85,Does a single neuron usually respond to more than one type of excitatory neurotransmitter?,"If so, couldn't the activation of any receptor that results in cell depolarization eventually cause NMDAR to open up?",0
Criteria for Something to be Considered a Mental Disorder,CogSci_86,What are the criteria for something to be considered a mental disorder?,Does a disorder need to be observable physiologically?,0
Criteria for Something to be Considered a Mental Disorder,CogSci_86,Does a disorder need to be observable physiologically?,Or is behavior/perception that is far from the norm enough?,0
Reason for Inter-stimulus-Interval in psychology studies,CogSci_87,My question is:  What is the reason for showing the blank screen?,What would have happened if they showed the emotional/neutral image right after the flanker task?,0
Reason for Inter-stimulus-Interval in psychology studies,CogSci_87,What would have happened if they showed the emotional/neutral image right after the flanker task?,Is there any other reason?,135
Does neurodynamics have any relation to psychodynamics?,CogSci_88,So does neurodynamics have any relation to psychodynamics?,Related: Is there a difference between physiological stimulations and psychological stimulations?,0
When to use standard versus moderator regression techniques for the most parsimonious approach?,CogSci_89,"I feel that for most of these questions, the answers could be found using an SMR, and the last question, with an MMR, but is there a simpler and more parsimonious way to do this?","Can I gather the data for the first few questions from the MMR analysis, for example?",0
Rates of parental burnout for parents with ASD children/disability,CogSci_90,Otherwise are there rates for parents with disability in general?,The assumptions may be wrong and there are minimal or no impact on the parents?,0
"Explanation of ""I never thought I'd get this far""",CogSci_91,Why is that?,Why is that when we're faced with a non-foreseeable dilemma we don't know what the right thing is to do?,0
"Explanation of ""I never thought I'd get this far""",CogSci_91,Why is that when we're faced with a non-foreseeable dilemma we don't know what the right thing is to do?,How common is this?,0
What important psychological results would not have been discovered without experiments on non-human animals?,CogSci_92,"Is this wrong, or if not, what are some other counter-examples?",What experiments involving inflicting physical or psychological pain on animals were necessary parts of important results in human psychology?,0
Does social psychology include study of human cultures?,CogSci_94,"For example, why is there hijab in islamic world?",Was it originated as a result of jealousy of men at some period of time at a specific region?,0
"is it possible to be severely autistic yet not being ""visibly autistic""?",CogSci_95,Now my question is; Is it possible that someone has level-3 (severe) autism yet on superficial look or talk the disability does not appear?,But does that happen in reality?,475
"is it possible to be severely autistic yet not being ""visibly autistic""?",CogSci_95,But does that happen in reality?,or all of the severe (level-3) ASD have also some publicly believed stereotype of disability?,0
What activity causes the highest level of brain-activity?,CogSci_96,"I expect balancing on a tightrope and juggling apples while listening to Mozart would trigger more brain activity than say playing chess, and while there are many ways to measure/define brain activity, still, is there any human activity that is known to be 'the most taxing'?","Brain activity I suppose can be measured as some function of below suggestions, or is there a commonly accepted definition?",0
Informed Consent Research Question,CogSci_97,"Should I scrap his data, create an informed consent, and then re-send out the AQ?",Or do you think I should submit a request to the IRB asking to use the existing data?,0
Can repetitive music help remember by increasing theta waves?,CogSci_98,Can repetitive music (minimal) help remember by increasing theta waves?,"If correct, can I try increase theta waves with audio neuro-feedback to help remember or find clarity on a question?",64
"Excluding psychometry and interview methods, is there any physical or molecular method that can confirm mild autism?",CogSci_99,"But my question is; do we yet have any ""confirmed"" and reliable test for ASD particularly those at the ""mild"" end of the spectrum?",Such as a scan-based technique such as MRI/ fMRI/ DTI or say electrophysilology techniques such as EEG or qEEG or molecular tests like DNA blotting or DNA sequencing or Elisa etc does such physical or molecular techniques can characterise ASDs??,0
What's the importance of reward on acquiring expert level skill?,CogSci_100,So my question is how important is reward in your guys' opinion in achieving expertise?,How can we add more reward to practice if it is important?,0
What keeps the cerebrospinal fluid circulating? Is it pumped by something?,CogSci_101,What keeps the cerebrospinal fluid circulating?,Is it pumped by something?,0
Difficulty of having profound scientific discussions with more than 2 or 3 people?,CogSci_102,My questions are:   Is this a well-known effect?,What is its origin?,23
Difficulty of having profound scientific discussions with more than 2 or 3 people?,CogSci_102,What is its origin?,How to avoid it?,0
Is there a psychological term for finding your former partner sexually attractive?,CogSci_103,"Is there a psychological term for finding your former partner sexually attractive, or for wanting to get back with your ex?",How does science describe this condition?,0
Could motivational interviewing techniques be used without engaging with a counselor?,CogSci_104,Is a therapist required to administer the interviews?,"Has anyone used the technique without having therapist appointments, e.g., could an interactive website provide similar guidance?",0
Why do we have so many wishes and desires?,CogSci_106,Two years ago I started to learn (as self-education) evolution theory and neurobiology for to understand - who we are and where we came from?,"But one question remains ""a mystery"": why are there so many wishes, desires, urges?",203
