title,source,q1,q2,sep
Tor security if LE/ISP want me really bad,Tor_10,"I have to send the encryption code also so the message is decrypted , right?","Also when I get back the response, Tor already know my encryption code... so is Tor safe if Law Enforcement will do a ""man in the middle"" attack exactly between me and my ISP ?",0
How can I set up logging with latest Tor Browser?,Tor_11,What is the best way to set up logging using version 3.5 or later of Tor Browser Bundle?,How can I open the log file?,0
How can I set up logging with latest Tor Browser?,Tor_11,How can I open the log file?,"How can this be done in GNU/Linux, Windows and Mac OS X?",0
In Tor Browser Bundle how can I manually use a proxy address without turning off Tor?,Tor_12,Is there any possible way to use a certain proxy address without disabling Tor?,"If it says ""Tor Disabled"", does that mean that your computer is connected to the proxy server without going through Tor?",33
"Assuming, there is malware on a system, can one bypass that by using live cd when using Tor?",Tor_13,"Can one use Tail, to bypass any of the following potential attack vectors?",replace the firmware PROM with mask ROM containing malware and/or implant hardware keylogger device in keyboard)    How far Tails can take us if one download it from Tails site and verify the signature?,238
Is there a way to use Tor to download apps for Windows 8 from the Windows Store anonymously?,Tor_15,Is there a way to use Tor to download apps for Windows 8 from the Windows Store anonymously?,Is there a way I could redirect access attempts by the Windows Store app into Tor?,110
Is there a way to use Tor to download apps for Windows 8 from the Windows Store anonymously?,Tor_15,Is there a way I could redirect access attempts by the Windows Store app into Tor?,"Or, is there a way to use the Windows Store from Torbrowser, without involving the Windows Store app?",0
If I am an exit node can/should I restrict certain sites?,Tor_17,Can I pick and choose what sites a user can access via my exit node?,"For instance, could I advertise that if you want facebook or news sites, you can use my exit node, but all other traffic is restricted?",206
Is it possible to create a Tor Hidden Service in Python (Django) or Ruby (Rails)?,Tor_18,"If this is possible, is there any reason not to do it?",How would one go about doing it?,0
Is using Pinned Tabs and Bookmarks bad for Tor Browser?,Tor_19,Is using pinned tabs and bookmarks a secure option?,Will people be able to track me if I set bookmarks or pin some tabs?,0
All .onion domains seem slow,Tor_20,Is it just me or are most .onion domains really slow?,If its not just me then why is it slow?,0
Is Tails browser same as separate Tor bundle-browser?,Tor_21,"It seem to be somehow different, is it still FF-based?",Or is there any possibility to use tails and then use Tor bundle same way as you use it in Windows?,0
Is Tails browser same as separate Tor bundle-browser?,Tor_21,Or is there any possibility to use tails and then use Tor bundle same way as you use it in Windows?,"And of course, is Tails's browser's security in same level as Tor Bundle?",0
AOL Mail no longer works: Error 1 - COFE error 1714?,Tor_22,"Unfortunately, I'm not the most savvy with some of this stuff, but I have some questions:   Is there a work around?",Is there a tor-friendly webmail?,0
Can the NSA or similar agencies see where my device is when using Tor?,Tor_23,Can the NSA or similar agencies see where my device is when using Tor?,"If so, to avoid this, do I need to encrypt my wi-fi as well?",0
What security implications does symlinking the Data/ directory in Tor Browser have?,Tor_24,Is the recommended way to update the TBB still by replacing the old version (and handling bookmarks and Data/Tor separately)?,Are there security implications to doing it this way?,346
Can a Tor hidden service make outbound connections?,Tor_25,Is it possible to use the same SOCKS5 proxy I am using to listen for connections to also make outbound connections?,"Otherwise, is it possible to use the same Tor address/key for the other Tor client?",81
Can Tor be configured to run on all outgoing connections on a server?,Tor_26,Is this possible?,Am I barking up the wrong tree?,0
Can Tor be configured to run on all outgoing connections on a server?,Tor_26,Am I barking up the wrong tree?,"If it is, could you provide with pointers/articles that can help me implement this?",0
How do Google servers discriminate anonymous users?,Tor_27,So this is a two-fold question: Why does the Error 403 appear?,And how did what I did worked?,0
Is TOR legal in Ukraine?,Tor_28,Is TOR usage legal in Ukraine?,Are there any countries where TOR is not legal?,26
ISP & LEO tracking on Tor,Tor_29,Question: Why can the ISP NOT see what is coming through their servers?,Question: Would it not be possible that embedded in the photo or video metadata could be a homing beacon?,1318
ISP & LEO tracking on Tor,Tor_29,Question: Would it not be possible that embedded in the photo or video metadata could be a homing beacon?,"Every time the beacon hits an ISP, relay and final destination the beacon would ""phone home"" to announce it's current location thereby exposing the users and relays and final recipients of the requested information?",0
How does de-anonymization work?,Tor_30,Is this true?,If yes: Why is the middle node's traffic not useful for statistic analysis?,0
How does de-anonymization work?,Tor_30,If yes: Why is the middle node's traffic not useful for statistic analysis?,Can it help to protect the anonymity of tor users to choose only routes where the first and last node are located in different countries?,44
How does de-anonymization work?,Tor_30,Can it help to protect the anonymity of tor users to choose only routes where the first and last node are located in different countries?,Maybe even different continents?,0
How does de-anonymization work?,Tor_30,Maybe even different continents?,And what about hidden services?,0
How does de-anonymization work?,Tor_30,And what about hidden services?,How does this influence de-anonymization?,134
How does de-anonymization work?,Tor_30,How does this influence de-anonymization?,Is it enough to analyze data of nodes 1 and 6?,0
How does de-anonymization work?,Tor_30,Is it enough to analyze data of nodes 1 and 6?,Or is there a need to analyze the nodes 3 and 4 too?,0
How does de-anonymization work?,Tor_30,Or is there a need to analyze the nodes 3 and 4 too?,"Supposed Tor software already creates only routes where the nodes 1 and 3 are located in different countries: If a user connects to a hidden service, can it be, that nodes 1 and 6 are now in the same country?",0
How does de-anonymization work?,Tor_30,"Supposed Tor software already creates only routes where the nodes 1 and 3 are located in different countries: If a user connects to a hidden service, can it be, that nodes 1 and 6 are now in the same country?","Wouldn't this allow this countries government to find out quicker to which hidden service a user is connected, than to which normal website?",0
How can a .onion url be routed on the internet on the right server?,Tor_31,"Between the client nodes and the server nodes, is the request filtered through Tor's DNS so they can change the onion address to an IPv4 address?",And relay the request to the first server node which will transmit it to the others two nodes where the exit node is going to make the request with the IPv4 address that Tor's server changed?,0
How can a .onion url be routed on the internet on the right server?,Tor_31,And relay the request to the first server node which will transmit it to the others two nodes where the exit node is going to make the request with the IPv4 address that Tor's server changed?,"By the way, is the message encrypted with RSA with the three public keys of the assigned node's path?",68
How can a .onion url be routed on the internet on the right server?,Tor_31,"By the way, is the message encrypted with RSA with the three public keys of the assigned node's path?","Once a node has the message, does it decrypt it with it's private key?",0
How can a .onion url be routed on the internet on the right server?,Tor_31,"Once a node has the message, does it decrypt it with it's private key?",To summarize a little bit:   Is Tor changing an onion url to an IPv4 address in the middle between the three client nodes and the three server nodes?,0
How can a .onion url be routed on the internet on the right server?,Tor_31,To summarize a little bit:   Is Tor changing an onion url to an IPv4 address in the middle between the three client nodes and the three server nodes?,Is the exit node on the server side making the request with an IPv4 address?,0
Is it bad to stay connected to Tor for long periods of time?,Tor_32,"If I leave the Tor browser open on my computer, or the Orbot app connected on my Android, will I add any network overhead for the network?","Should I disconnect when I'm not using Tor, or will the client automatically stop creating new circuits until I start using it again?",0
Is there any added value in https over hidden service?,Tor_33,"Is there any added value in using https with a hidden service, such as Facebook is doing?",Does the SSL provide any more security than regular http?,0
Does running the Tor browser turn me into a (exit) relay?,Tor_34,"If the person downloads the Tor Browser and uses it to surf the Internet, is this person also automatically running a Tor exit node or a Tor relay?",Or other nodes?,0
Tor Encryption Standards,Tor_35,What encryption algorithms does Tor use?,What is the reasoning behind keeping hidden service onion RSA keys at 1024 length?,0
Tor Encryption Standards,Tor_35,What is the reasoning behind keeping hidden service onion RSA keys at 1024 length?,Hidden .onion service with 2048 bit (or 4096 bit) RSA private key -- how to host it?,0
Tor Encryption Standards,Tor_35,Hidden .onion service with 2048 bit (or 4096 bit) RSA private key -- how to host it?,"Does Tor 2.7 use Ed25519, or 1024-bit RSA?",331
Tor Encryption Standards,Tor_35,"Does Tor 2.7 use Ed25519, or 1024-bit RSA?",Why are there 2 kinds of keys?,0
Tor Encryption Standards,Tor_35,Why are there 2 kinds of keys?,How secure is Ed25519 compared to 1024-bit or 2048-bit RSA?,0
Allow command-line tor client to accept anonymous connection from private address,Tor_36,Does anyone know how I can fix this?,Why would Chrome's requests and responses have no problem connecting but this other application gets blocked by the tor client?,151
can Verizon wireless see Web traffic when I'm tethering to my pc which is running tor browser?,Tor_37,When I use tor browser on my pc can Verizon see or read the Web traffic?,"So if I went to, let's say facebook.com, while running tor browser could Verizon wireless (or anybody else) see and read any Web traffic?",232
can Verizon wireless see Web traffic when I'm tethering to my pc which is running tor browser?,Tor_37,"So if I went to, let's say facebook.com, while running tor browser could Verizon wireless (or anybody else) see and read any Web traffic?","Also, if I went to, let's say blahblah.onion, could they see and read any traffic?",0
can Verizon wireless see Web traffic when I'm tethering to my pc which is running tor browser?,Tor_37,"Also, if I went to, let's say blahblah.onion, could they see and read any traffic?","As well, can the destination website tell where the connection originates from?",0
can Verizon wireless see Web traffic when I'm tethering to my pc which is running tor browser?,Tor_37,"As well, can the destination website tell where the connection originates from?","I assume Verizon keeps a record of data transmitted, but can they or anybody else see where I'm connecting to and can the destination tell where I'm connecting from when using tor browser on my pc, in the network configuration I have set up?",106
Do sessions still work for onion websites?,Tor_38,"Given that many users will come out of the same exit node for any given site, do sessions still for for onion websites?",Will the people that come out of the same exit node be all logged in as the same user when they visit the site?,3
Why is it so hard to use an internal relay that has no Guard flag as Guard Relay?,Tor_40,Why is this so hard and what can I do to use my relay at any time when it's up?,"In my client, I added the followind line to the torrc:   EntryNodes $fingerprint_of_my_relay   What's wrong with this?",0
List hidden service managed by an HSDIR,Tor_41,"if i have a relay with the HSdir flag, there is a way to know what are the hidden services descriptor hosted on it?","in other word, can i list all hidden services present in the hash table of a relay?",0
List hidden service managed by an HSDIR,Tor_41,"in other word, can i list all hidden services present in the hash table of a relay?",or better how can i know what hidden services are managed by my relay?,0
How does handshake with directory server work?,Tor_42,How does handshake with directory server work in the standard setup?,How does it work when you configure Tor Browser to use a custom bridge?,0
How Tor Browser knows that a directory server is legit?,Tor_43,How Tor Browser knows that a directory server is legit?,Does it have their certificates hardcoded?,0
Running Tor over Tor,Tor_44,So I am going to set up a Raspberry Pi Onion Router and I normally use the browser bundle would it be bad?,More effective?,0
Running Tor over Tor,Tor_44,More effective?,Or just as effective as using just the browser bundle?,0
Allowing Flash Player even though its insecure,Tor_45,Flash may leak the IP-Adress.. to whom?,But why do you want to kick out flash users from the TOR-Community?,221
Allowing Flash Player even though its insecure,Tor_45,But why do you want to kick out flash users from the TOR-Community?,And what is a more normal use of internet/TOR than browsing for porn?,128
Does Tor change the Guard node (Entry node) if I connect my PC from a different IP address?,Tor_46,So will my Three Guard Nodes be changed?,"If not, where in the packet can I find the information of these 3 Guard nodes?",0
Add-Ons On Tor Browser,Tor_47,Is it possible to have Add-On on Tor browser to directly download videos from the net?,I have tried downloading a Firefox Add-On like VideoDownloader.net but it doesn't seem to work on Tor Browser?,0
Several symbols not found when running torify,Tor_48,What do the missing symbols mean?,Is it necessary to solve the problem?,0
Several symbols not found when running torify,Tor_48,Is it necessary to solve the problem?,How shall I solve the problem?,0
How do I get the Tor exit node IP address using the control port?,Tor_50,How do I get the Tor exit node IP address using the control port?,What is my exit node?,53
Tor Browser won't launch after torrc file edited for hidden services,Tor_51,"I have my wampserver 2.5 running quite nice (honestly i have a little issue: if i place my site to the www folder it wont load for the localhost command in the browser, only when i give the exact location like localhost.index.html, i don't think its connected to my tor problem :) ) or?",Any idea?,620
TOR Bridge command line,Tor_52,Can I not add a bridge through command line?,What's wrong?,0
How to specify country (ExitNodes) on command line,Tor_53,What am I doing wrong?,Or is there some other way to specify ExitNodes without restarting the browser?,0
How feasible is that Directories grant you only compromised nodes to build the circuit from?,Tor_54,and don't bring compromised nodes?,"I'm aware that Tor does not build a circuit having 2+ nodes from the same ""person"" but ... what if the NSA has spread a lot of nodes and the Directories bring you such nodes?",0
How feasible is that Directories grant you only compromised nodes to build the circuit from?,Tor_54,"I'm aware that Tor does not build a circuit having 2+ nodes from the same ""person"" but ... what if the NSA has spread a lot of nodes and the Directories bring you such nodes?",How feasible is what I say?,244
Bridges *within* repressive countries? Good or bad?,Tor_55,"), or a bad idea?","On the other hand, does this mean that the bridge will then attempt to connect to a published relay IP address, making it obvious that it is an entry node?",137
How is data encrypted and decrypted in onion routing?,Tor_56,"I read that onion proxy adds a layer of abstraction for each onion router in a route,and each onion router just removes a layer of encryption then does onion proxy knows about all onion routers in the route?",and does onion routers just decrypts the data and not encrypt them?,0
Continue running middle relay with Vidalia 0.2.21 (Tor 2.4.23)?,Tor_58,What should Windows users who want to run a middle relay do?,"Conversely, should operators stop running relay that were set up with the last downloadable vidalia-relay-bundle-0.2.4.23-0.2.21.exe?",0
What is the difference between Atlas and Consensus health?,Tor_59,"So may question is that: Is ""Tonga"" really an Authority Directory?","IS ""Tonga"" and ""consensus"" a same node?",0
"Better to run one relay or two, given equal total bandwidth?",Tor_60,"For example, would it be more helpful to the network to setup one relay that had 4TB  of bandwidth, or two relays that each had 2TB?",Does the answer change depending on the amount of bandwidth each relay would have?,0
Graphs on Atlas not updating,Tor_61,Is there something wrong with my relay?,"And if so, how do I fix it?",0
Import a SSL Client Certificate into the Tor Browser,Tor_62,"I'm wondering is this a Bug or is it suppose to be like this because client certificates with in the Browser certificate store are some how a threat to anonymity (witch then needs to be explained, because my Firefox always ask me if i want to sent my client cert)?",Maybe somebody can give me a hint how I can do this or if this is impossible with the TBB ?,87
What is most likely cause of page injections while using Tor?,Tor_64,"So, if it's really local,  what's the most likely scenario:  1) The ECDHE_RSA_WITH_AES256 suite can be broken on the fly (very quickly)?",2) The certificates for the Tor node are manipulated/compromised?,0
What is most likely cause of page injections while using Tor?,Tor_64,2) The certificates for the Tor node are manipulated/compromised?,"3) I have somehow been compromised with a trojan, in spite of only using the single encrypted Tor pipe to the foreign node, and having made a fresh OS install immediately prior to that?",0
Atlas is still showing old relays,Tor_66,Is there a general downtime timeout and they disappear after some time or do i have to revoke the keys manually?,If i have to revoke the keys how would i do that?,0
How do clients know if a descriptor is new/changed/or disappeared from the Tor network?,Tor_67,So could anyone please explain me how Tor clients check if a descriptor is there in their recent network-status-document?,So can you please tell me a little bit more details of how a client update microdesc-consensuses?,592
How do clients know if a descriptor is new/changed/or disappeared from the Tor network?,Tor_67,So can you please tell me a little bit more details of how a client update microdesc-consensuses?,"Say,    will they send the ""identity key hash"" OR/AND the hash of its most recent descriptor of all descriptors to Directory Mirrors,  then the mirrors will check if any value of those descriptors has changed next,the mirrors reply to client by sending only those descriptors that have been changed?",0
Why does my Tor talk to activate.adobe.com?,Tor_68," As shown in the attached picture, can anyone give me a hint why my Tor.exe talk to the host of Adobe?",does my PC get hacked or injected by virus?,61
How Tor network works,Tor_69,"Does the guard node also change, or does it stay the same until I close and restart Tor?","When I click on ""New identity"" does the guard node change too?",0
Tor Browser with Flash AND firewall software,Tor_70,My question is would using a firewall software such as Comodo Firewall to prevent Flash from making its own connections solve this problem?,"If so are there any other pitfalls with using Flash (other than the vulnerabilities that are present when using ""normal"" browsers)?",0
How does data go through Tor,Tor_71,"Now, when I get the data back from Bob which relays does it use?",The same ones?,0
How does data go through Tor,Tor_71,The same ones?,How does the exit node know who to send the traffic to?,72
How does data go through Tor,Tor_71,How does the exit node know who to send the traffic to?,How does the exit node route the traffic from the VPN back to me?,26
How does data go through Tor,Tor_71,How does the exit node route the traffic from the VPN back to me?,"And also since I encrypt the data when I send it and then the data gets decrypted layer by layer by the relays, who encrypts the data when it is going from a website to me?",0
"Specify new location for ""cached-microdescs""?",Tor_72,"3-4MB), can I redirect the ""cached-microdescs"" -files to another place?","There is plenty of space in a ""volatile"" area that I want to use, is there a problem that the ""cached-microdescs"" -files are wiped out due to a restart of the system?",65
No websites listed when I click the NoScript icon,Tor_73,Does anyone know if this is an intentional feature of the TorBrowser or if it is a bug?,"Does anyone know of a workaround for this issue that is less drastic than using the ""Allow Scripts Globally"" feature?",433
Tor browser update download and anti-virus software,Tor_74,Am I to assume that Symantic is keeping track of who is downloading Tor?,"When I download anything does Norton 360 report this download back to Symantic, and who has access to that information?",0
Unable to connect to check.torproject.org,Tor_75,Am I the only one with this problem?,Can I trust that I am using Tor even when unable to verify via check.torproject.org?,103
"""This is a SOCKS Proxy, Not An HTTP Proxy""",Tor_76,"So what is the browser doing different than my ""tor.exe"" proxy?",Are there any ways around this?,0
Can't verify TOR package,Tor_77,When I enter this command      gpg --keyserver pool.sks-keyservers.net --recv-keys 0x4E2C6E8793298290   I get this response     gpg: requesting key 0x4E2C6E8793298290 from hkp server pool.sks-keyservers.net     ?,gpg: Total number processed: 0   gpg: keyserver communications error: keyserver unreachable   gpg: keyserver communications error: public key not found   gpg: keyserver receive failed: public key not found     What to do?,167
Can Tor work here,Tor_78,How do I then configure orbot to use vpn?,Is it possible on android?,0
How to restore GnuPG proxy configuration to default?,Tor_79,I was trying to verify TOR package signature with this command:     gpg --keyserver pool.sks-keyservers.net --recv-keys 0x4E2C6E8793298290   I got this response     gpg: requesting key 0x4E2C6E8793298290 from hkp server pool.sks-keyservers.net     ?,Does anyone know how to restore my GnuPG configuration to default on my main system?,751
Generating .onion adresses out of public key,Tor_80,Is it possible to register this exact keypair and the hostname as a hidden service?,and if so - how?,0
Generating .onion adresses out of public key,Tor_80,and if so - how?,But where to put the public key?,158
Generating .onion adresses out of public key,Tor_80,But where to put the public key?,should I put signature of the folder?,0
Generating .onion adresses out of public key,Tor_80,should I put signature of the folder?,any other steps I am missing?,0
Hosting Site as Hidden Service,Tor_83,general purpose site as a hidden service?,I do not expect there to be many users (overestimating 1 GiB bandwidth usage over 1 month)  I am not worried about me nor my users being anonymous  Is this small amount of traffic good for the Tor network?,0
Replicating onion address algorithim?,Tor_84,"This is the code, with results commented after the three functions:  $privKey = 'MIIEpAIBAAKC ~snip~ azScNv5A'; $rsa = new Crypt_RSA(); [tex]privKey); [tex]rsa-&gt;getPublicKey(CRYPT_RSA_PUBLIC_FORMAT_PKCS1);  $pubKey = str_replace(array(""\r"", ""\n"", ' ', '=', '-----BEGINRSAPUBLICKEY-----',      '-----ENDRSAPUBLICKEY-----'), '', $pubKey); //  [tex]pubKey); [tex]pubKey, 0, 10);   echo base_convert($pubKey, 16, 32).PHP_EOL; //Result: 68s3ii2  echo crockford32_encode($pubKey).PHP_EOL; //Result: 60rkjcb365hp2d1j  $base32 = new Base2n(5, 'ABCDEFGHIJKLMNOPQRSTUVWXYZ234567', FALSE, TRUE, TRUE); echo [tex]pubKey).PHP_EOL; //Result: GAYTSMLDGFRWCNBS   What's going wrong here?","Why do the three ""base32"" functions give different results?",0
How is my IP being tracked?,Tor_85,How could this site know the same IP was attempting to download this book?,"Please, does anyone know what's happening here?",223
How is my IP being tracked?,Tor_85,"Please, does anyone know what's happening here?","Have I committed some gigantic blunder in the construction of my network's anonymity utilities, and been leaking my true IP address this whole time?",0
What does TOR protect me against?,Tor_86,What are the other things that websites have access to?,are there any unique fingerprints/ hardware ID's websites can see?,0
What does TOR protect me against?,Tor_86,are there any unique fingerprints/ hardware ID's websites can see?,2) How do I overcome this situation?,0
What does TOR protect me against?,Tor_86,2) How do I overcome this situation?,"If I use Tails Linux, with TOR browser, would it ""erase"" my fingerprints?",0
What does TOR protect me against?,Tor_86,"If I use Tails Linux, with TOR browser, would it ""erase"" my fingerprints?","if yes, then when?",0
What does TOR protect me against?,Tor_86,"if yes, then when?",3) How does it work on Windows VS Tails Linux?,0
What does TOR protect me against?,Tor_86,3) How does it work on Windows VS Tails Linux?,Where are fingerprints saved/accessed from?,0
How does tails Linux protect your device fingerprint?,Tor_87,I want to know :  1) how does tails spoof your device identification Id's/fingerprints ?,2) is spoofing done by tails or tor ?,0
How does tails Linux protect your device fingerprint?,Tor_87,2) is spoofing done by tails or tor ?,"3) how do I confirm that the data websites have access to, is spoofed?",0
How does tails Linux protect your device fingerprint?,Tor_87,"3) how do I confirm that the data websites have access to, is spoofed?",4) when does tails spoof my data ?,0
How does tails Linux protect your device fingerprint?,Tor_87,4) when does tails spoof my data ?,When booting from USB in live mode?,0
How does tails Linux protect your device fingerprint?,Tor_87,When booting from USB in live mode?,Or when installed on a USB?,0
How does tails Linux protect your device fingerprint?,Tor_87,Or when installed on a USB?,Or both ?,0
How does tails Linux protect your device fingerprint?,Tor_87,Or both ?,Also does persistent storage have anything to do with storing device ids ?,0
Windows 10 tor relay use 100% CPU,Tor_88,Why tor service utilize 100% CPU?,Is it bug on Windows or I have configuration errors?,0
Tor encoding for national (cyrillic) symbols it torrc,Tor_89,What is the encoding of this sequence?,"My torrc file encoded in UTF8 w/o BOM, is this wrong?",0
Is denial of service possible by getting the exit node to create another circuit?,Tor_90,"Even though circuit length is limited to 8, can an attacker create a circuit of length 8, and then get the exit node to create another circuit of length 8 (get the exit node to be a Tor client)?",Then could he repeat this to get a really long chain of circuits and flood the network?,0
tor running but can't connect through socks proxy,Tor_91,It seems to be running  $&gt; ps aux |grep to debian-+  1300  0.0  0.2  89504 44416 ?,What's going on?,1015
Jquery and bootstrap risk for Tor Hidden service,Tor_92,Can you deanonymize the tor hidden website?,"We hear alot that Javascript, Flash Player and more... is really bad for the user to run because it might deanonymize them, but those it work the other way?",0
Jquery and bootstrap risk for Tor Hidden service,Tor_92,"We hear alot that Javascript, Flash Player and more... is really bad for the user to run because it might deanonymize them, but those it work the other way?",Can it deanonymize the server?,0
Jquery and bootstrap risk for Tor Hidden service,Tor_92,Can it deanonymize the server?,From what I have read the Tor Bundle activates Javascript by default now because they say too many sites requires Javascript but does the majority of users have Javascript activated?,0
Has my Facebook Account been hacked when using Tor?,Tor_93,What would be the issue?,Did someone try to hack my Facebook account via Tor Browser?,0
Why does TOR leak IP through Bittorrent and Flash while VPNs don't?,Tor_94,1) Do VPNs not leak IP while bittorrenting?,Does TOR leak IP while bittorrenting?,0
Why does TOR leak IP through Bittorrent and Flash while VPNs don't?,Tor_94,Does TOR leak IP while bittorrenting?,If yes why are VPNs safe while TOR is not in respect to Bittorrent?,0
Why does TOR leak IP through Bittorrent and Flash while VPNs don't?,Tor_94,If yes why are VPNs safe while TOR is not in respect to Bittorrent?,2) Why don't VPNs warn abvout Flash while TOR seems to leak while using Flash?,0
Why does TOR leak IP through Bittorrent and Flash while VPNs don't?,Tor_94,2) Why don't VPNs warn abvout Flash while TOR seems to leak while using Flash?,Does this mean VPNs are also safe from Flash IP leaks while TOR is vulnerable?,0
Why does TOR leak IP through Bittorrent and Flash while VPNs don't?,Tor_94,Does this mean VPNs are also safe from Flash IP leaks while TOR is vulnerable?,Why can't TOR solve these leaks while VPNs seem to?,0
Why does TOR leak IP through Bittorrent and Flash while VPNs don't?,Tor_94,Why can't TOR solve these leaks while VPNs seem to?,3) Is this due to TOR using a proxy and not tunneling traffic unlike a VPN?,0
Why does TOR leak IP through Bittorrent and Flash while VPNs don't?,Tor_94,3) Is this due to TOR using a proxy and not tunneling traffic unlike a VPN?,4) Is there a solution for this like having the TOR proxy on a router or other PC and having it act as VPN and tunnel traffic through the router?,0
How to avoid your onion host privatekey to be stolen?,Tor_95,My only concern is: how can i keep my domain generating privatekey totally safe?,"Is there any way to encrypt them, lock them or anything else?",90
Does the exit node see which second node transmitted the given traffic?,Tor_96,"Does the exit node see which second node transmitted the given traffic, and do other nodes see the same thing?","And do nodes see any nodes of the chain, except previous and/or next using in the transmission of this traffic (for example, does exit node see which first node sent this traffic, etc) and if yes, which nodes see and what?",57
Problem with browser or extensions?,Tor_97,Should I uninstall and reinstall the browser?,"If not, what is the solution?",0
1 Gbps server behind NAT: Can I help the tor network?,Tor_98,Reading Why isn&#39;t there any such option - middle-relay behind NAT?,Has that changed or are there other ways I can help the tor network if I have a server with 1 Gbps bandwidth which sits behind a firewall I cannot change?,113
"Tor doesn't stop after calling ""service stop""",Tor_99,"I suppose that tor must start on startup, right?",Is Tor already running?,970
Does tor and entry or relay node with nyx utility keep in save any logs that can deanonymize users of my node?,Tor_100,"Does tor and entry or relay node with nyx utility keep in save any logs  that allow to get information that can deanonymize the user (for example, any entries (notes, logs) about the ip-addresses of connections to the node, data packets, or any keys, etc.)?","If so, where are  these logs and similar information keep on linux?",0
Does tor and entry or relay node with nyx utility keep in save any logs that can deanonymize users of my node?,Tor_100,"If so, where are  these logs and similar information keep on linux?","And is it possible to completely, without the possibility of recovery, delete this data?",0
What is the purpose of the middle node?,Tor_101,My question is: what is the purpose of the middle node in ensuring the guaranty?,"In this case, why stop at 3 nodes?",362
Why does Tor use more relays when connecting to .onion site than to normal one?,Tor_102,Am I interpreting it correctly?,"If so, why are they secret?",0
Why does Tor use more relays when connecting to .onion site than to normal one?,Tor_102,"If so, why are they secret?",And why do I need 3 more to connect to the onion site?,0
Does the response traffic of the hidden service website basically coincide with the request traffic of the client?,Tor_103,"So, I want to know if the size and order of TCP packets sent by Tor Browser encapsulation is the same as that received by hidden services?",Is the size and order of TCP packets sent by hidden service the same as that received by Tor Browser?,0
Does the response traffic of the hidden service website basically coincide with the request traffic of the client?,Tor_103,Is the size and order of TCP packets sent by hidden service the same as that received by Tor Browser?,Is the incoming and outgoing packets observed between my Tor browser and the entry node exactly the same as the data packets between the hidden service and the entry nodes?,0
How do I install tor on arch in a country where tor is blocked?,Tor_104,I get an error presumably because it's blocked here:  :: Checking for conflicts... :: Checking for inner conflicts... [Aur: 1]  tor-browser-8.5.5-1    1 tor-browser                              (Build Files Exist) ==&gt; Packages to cleanBuild?,"==&gt; [N]one [A]ll [Ab]ort [I]nstalled [No]tInstalled or (1 2 3, 1-3, ^4) ==&gt;  :: PKGBUILD up to date, Skipping (1/1): tor-browser   1 tor-browser                              (Build Files Exist) ==&gt; Diffs to show?",0
