title,source,q1,q2,sep
"Is ""meaningful decisions per hour"" a good measure for how fun a game might be?",BoardGames_40,"If you examine the top ranked games, would you find that the majority of them have a high meaningful decisions per hour density?",Does too great a density decrease the fun of a game because of analysis paralysis?,0
May a creature declare an attack while it is exhausted?,BoardGames_41,"In Berserk: War of the Realms, if a creature 'may declare a magical strike' on some condition, does that apply even when it is exhausted?",Is he allowed to use that even when he himself is exhausted?,123
"Is it possible to play 2-player, 2-character Arkham Horror successfully?",BoardGames_43,Has anyone had success playing Arkham with less than 4 characters?,"In particular, have you managed a reasonable game with two players and two characters (i.e., one character each)?",0
"Is it possible to play 2-player, 2-character Arkham Horror successfully?",BoardGames_43,"In particular, have you managed a reasonable game with two players and two characters (i.e., one character each)?",How did you manage it?,0
"Is it possible to play 2-player, 2-character Arkham Horror successfully?",BoardGames_43,How did you manage it?,Did you have to adjust any of the rules?,0
"In bridge, are there different implications of overcalling 1NT in different positions?",BoardGames_44,"Questions:   Do I need to be more careful in the third seat, since I might be sandwiched between two strong opponents?","If the ""one bid"" came from the third seat after two passes, can I overcall light in the fourth seat as if I am ""balancing,"" even though technically I'm in the direct seat?",0
"In bridge, are there different implications of overcalling 1NT in different positions?",BoardGames_44,"If the ""one bid"" came from the third seat after two passes, can I overcall light in the fourth seat as if I am ""balancing,"" even though technically I'm in the direct seat?","If opener bid a suit in which I have stoppers (that is, other than hearts), can I worry ""less"" about he heart suit, on the theory that since opener didn't show strength in hearts, my partner and the opener's partner are equally likely to have strength in that suit?",80
"Does being removed from a location via a character ability or event count as ""leaving""?",BoardGames_45,"If a character is moved from one location to another via an event (e.g., Airlift) or character ability (e.g., the Administrator ability, which lets you move a pawn to a location with another pawn), does that count as the character leaving the location?","Does that happen only when doing any of the normal movement actions (Drive/Ferry, Sail, Charter Boat) or any time you are no longer in the location with Hollow Men?",197
How likely is it to win a game of Barbarian Prince?,BoardGames_47,What are your approximate chances of winning a game within 70 days?,What is the best strategy to use when attempting to win?,0
Evolution: Symbiosis Cards and Carnivorous/High Body Weight,BoardGames_48,Do I pass on the two blue tokens since my symbiont partner had not been fed yet?,Are there any annotated rulesets that might help clarify these types of pairwise card plays?,88
How likely is it to survive a game of Barbarian Prince?,BoardGames_49,What is the best strategy to use when attempting to survive?,What are your approximate chances of staying alive for 70 days?,0
Does mixing Dominion expansions lessen the power of card combinations in random kingdom setups?,BoardGames_50,Does mixing 3+ sets of Dominion together and selecting 10 random kingdom cards lead to games that are less focused on card interactions?,"In other words, does individual card quality become more of a driving factor?",0
How does Charmed Pendant interact with Reaper King?,BoardGames_51,"If I turn over Reaper King with Charmed Pendant, can I add any mana to my mana pool?","If so, do I have to add one mana of every color?",0
How does Charmed Pendant interact with Reaper King?,BoardGames_51,"If so, do I have to add one mana of every color?",Can I add any colorless mana to my mana pool instead of colored mana?,0
Am I technically allowed to look up cards during a Magic tournament match?,BoardGames_52,"Am I allowed to look up a card during a game, if it's being played with serious Rules Enforcement?",But in principle... is it permitted?,898
Am I technically allowed to look up cards during a Magic tournament match?,BoardGames_52,But in principle... is it permitted?,Or not?,0
Flickering a Commander,BoardGames_53,"What happens when a Commander is hit with an effect such as Flicker or Otherworldly Journey, and that Commander's owner chooses to send the Commander to the Command zone instead of exile?","Will the Commander come back to the battlefield at the end of the turn, or will it stay in the Command zone and have to be re-cast again?",0
Flickering a Commander,BoardGames_53,"Will the Commander come back to the battlefield at the end of the turn, or will it stay in the Command zone and have to be re-cast again?","Does the answer change depending on whether the exiling card would bring the creature back immediately (Cloudshift), at a specific later time (Vanish into Memory), or an unspecified point in the future (Oblivion Ring)?",0
"Does ""prevent all damage to target creature"" save the other creatures in a gang block?",BoardGames_54,Is this correct?,Which rules (in the comp rules) make it work out this way?,0
"Does ""prevent all damage to target creature"" save the other creatures in a gang block?",BoardGames_54,Which rules (in the comp rules) make it work out this way?,What will happen during the combat damage step?,267
"Does ""prevent all damage to target creature"" save the other creatures in a gang block?",BoardGames_54,What will happen during the combat damage step?,"If one of the blockers has or acquires a relevant protection ability, does the same thing happen?",0
When can power be converted?,BoardGames_55,"But when the number of power you can take is greater than the number of tokens you can move to your third power bowl, can you immediately convert power into something else?",Or do you lose the rest?,0
Interaction in Race For The Galaxy,BoardGames_56,"Is this a feature of the game — that is, is it low on interaction?",Or is my strategy inadequate?,0
betrayal at house on the hill attacking and lucky stone,BoardGames_57,If the attacker loses the combat roll can he chose to reroll any number of the attackers dice after the combat is complete or does the attacker need to reroll immediately following his attack roll not knowing whether it is needed (as it depends on the simultaneous defense roll)?,Only the defender with a lucky stone gets the benefit of the item?,184
"Should You Take ""Your Opponent's"" Sheep In A 2-Player Game?",BoardGames_58,"My question is simply, have I miscalculated the value of the sheep-stealing move?","If you are playing an opponent who aggressively takes 2 Clay and builds a Fireplace hoping to celebrate the first Harvest with an enormous sheep barbecue, would you spend an action taking sheep from under his nose and why?",0
"Should You Take ""Your Opponent's"" Sheep In A 2-Player Game?",BoardGames_58,"If you are playing an opponent who aggressively takes 2 Clay and builds a Fireplace hoping to celebrate the first Harvest with an enormous sheep barbecue, would you spend an action taking sheep from under his nose and why?",Can anyone effectively break down the pros and cons of such an action for me?,0
Do dice finish resolving before yielding Tokyo?,BoardGames_59,When does yielding occur in relation to dice resolution?,Simultaneously?,0
Do dice finish resolving before yielding Tokyo?,BoardGames_59,Simultaneously?,After all dice have resolved?,0
Do dice finish resolving before yielding Tokyo?,BoardGames_59,After all dice have resolved?,After attack dice are resolved?,0
Do dice finish resolving before yielding Tokyo?,BoardGames_59,After attack dice are resolved?,"Alice rolls: 3, 3, 3, A, A, H ?",107
Do dice finish resolving before yielding Tokyo?,BoardGames_59,"Alice rolls: 3, 3, 3, A, A, H ?",Handle VP and hearts?,0
Do dice finish resolving before yielding Tokyo?,BoardGames_59,Handle VP and hearts?,"Alice rolls: 3, 3, 3, A, H ?",195
Do dice finish resolving before yielding Tokyo?,BoardGames_59,"Alice rolls: 3, 3, 3, A, H ?",Handle VP and hearts?,0
Do dice finish resolving before yielding Tokyo?,BoardGames_59,Handle VP and hearts?,"Is there an order to the dice resolution (eg hearts then attacks), or is the yield not declared until after all dice have resolved?",285
"In Settlers of Catan: Explorers and Pirates, who gets the gold when the pirate is paid?",BoardGames_60,Who receives that gold?,The pirate owner or the bank?,0
What's the current state of Magic: The Gathering online play?,BoardGames_61,"It seems there are a lot of different options for online play, but what is the best way to replicate the experience of real-world collecting, deck building and playing online?",I don't imagine there's a client that supports all the cards yet?,129
Can Breath of Life Put a Discarded Creature into Play?,BoardGames_63,Was this a functional change that retroactively modified how Breath of Life works?,"Can I use new versions of Breath of Life to put a discarded creature card into play, or does it have to have been on the battlefield?",0
What are the rules for playing with this unusual Mancala board?,BoardGames_65,"There are 4 rows and 8 columns arranged as follows (o = circle pit, x = square pit)  oooooooo oooxoooo ooooxooo oooooooo   Has anyone seen a board like this before?",Does anyone know if there are rules for playing on a board like this?,0
"Promised future trades as part of legal trades? (Solution described, alternatives/comments requested)",BoardGames_68,"Assuming the group you play with decides to allow such promises, what mechanisms can be used to ensure ""future trades"" occurs smoothly?",Note: A similar question was asked that could be considered a duplicate:  What are common contracts in Catan?,206
"When moving an Agent from a non-local Faction, what is the correct orientation?",BoardGames_70,"Since you could (and probably would) be moving from a non-adjacent faction, how would you preserve the orientation?","If the command faces a player on one side and you move it to a neighboring faction, the command still has to face that player, yes?",0
"When moving an Agent from a non-local Faction, what is the correct orientation?",BoardGames_70,"If the command faces a player on one side and you move it to a neighboring faction, the command still has to face that player, yes?",How would orientation be preserved then?,64
Do physical implementations of single player board games have any advantages over their electronic counterparts?,BoardGames_71,"While multiplayer board games can give you the enjoyment of hanging out with your friends and family, and all the social benefits you reap from those kinds of interactions face to face, instead of being in front of a computer screen...  What benefits does a physical implementation of a board game offer a solo player, that cannot be better implemented in software?","For all those single player game enthusiast, what reason would you play a physical version of a solitaire game, if a computer implementation existed?",59
In Go (board game) under Chinese rulings how does the scoring of empty territory work?,BoardGames_72,"I get that each player gets a point for each stone that is alive, for each empty field in their territory and for each empty field in neither territory, but how exactly is any of this figured out?","If I were to write a computer program that is supposed to score a given board state at the end of the game, how would such a machine make these decisions?",183
In Go (board game) under Chinese rulings how does the scoring of empty territory work?,BoardGames_72,"If I were to write a computer program that is supposed to score a given board state at the end of the game, how would such a machine make these decisions?","It can't, can it?",0
When does the game end when the last player pushes the first player over the 40-point limit?,BoardGames_74,"Does the game end immediately, or does it go for one more round?",Which is correct?,526
How To Mitigate The Random Factor In Agricola?,BoardGames_75,What's the best strategy for playing Agricola in order to maximise your chances of doing well whatever order the action spaces become available?,"Is there a ""middle-ground"" approach that allows you to do well whether or not the ostensibly more powerful actions show up early?",0
How To Mitigate The Random Factor In Agricola?,BoardGames_75,"Is there a ""middle-ground"" approach that allows you to do well whether or not the ostensibly more powerful actions show up early?",Or in the end is it better just to roll the metaphorical dice and take your chances?,0
Using Mimicry on an invalid target,BoardGames_76,Are these legal plays to force a player to attack an invalid target?,"I understand the camouflage one possibly being OK, since we thought about how chameleons aren't always camouflaged, but what about animals that violate the theme more expressely, like swimming?",0
How do I properly place handicap stones?,BoardGames_77,|   How does proper placement continue after the first stone?,"The second stone in handicap games is, as far as I know, always placed in the lower left corner, but is the third stone in the upper left or the lower right?",0
How do I properly place handicap stones?,BoardGames_77,"The second stone in handicap games is, as far as I know, always placed in the lower left corner, but is the third stone in the upper left or the lower right?",And what about the order of the next moves?,0
How do I properly place handicap stones?,BoardGames_77,And what about the order of the next moves?,Is there a difference in tradition between Japan and China (or elsewhere)?,0
What if I forget to pay rent?,BoardGames_78,"Is the rule of not paying rent if you aren't asked for it, in the rules of Monopoly?",Or is this something that people have made up?,0
What if I forget to pay rent?,BoardGames_78,Or is this something that people have made up?,When is this ok?,0
Thunderstone game taking too long (2 players),BoardGames_80,So...  1) How long does it take you to play one game on average?,2) Is game shorter when played with more players than 2?,0
Thunderstone game taking too long (2 players),BoardGames_80,2) Is game shorter when played with more players than 2?,3) Do you have any recommendations on speeding the game up a little?,0
Thunderstone game taking too long (2 players),BoardGames_80,3) Do you have any recommendations on speeding the game up a little?,4) Do you fight monsters even if you can't win the battle?,0
Thunderstone game taking too long (2 players),BoardGames_80,4) Do you fight monsters even if you can't win the battle?,How often do you go to dungeon on average?,0
"Does Sosuke, Son of Seshiro's deathtouch-like ability combo with Matsu-Tribe Sniper?",BoardGames_81,"(only listing the relevant effect for this question)  If I tap Matsu-Tribe Sniper to deal 1 damage to let's say Courier Griffin, which  is a 2/3 flying creature, would that destroy Courier Griffin because a warrior dealt damage?",Or does that not count as combat damage?,0
Can you support through ships in Game of Thrones?,BoardGames_82,Does this also apply to support orders?,"That is, can I support a combat with land troops in an otherwise non-adjacent region if I can connect the two regions with ships?",0
What happens to the cards revealed when building a tunnel?,BoardGames_83,What happens to the 3 cards that are turned up when claiming a tunnel on the Switzerland map?,Are they placed back on top of the draw pile or are they placed at the bottom of the draw pile or are they discarded?,0
"In Seafarers of Catan, are there any special rules for ships or harbors in lakes?",BoardGames_85,Questions I had were:   Can ships be relocated from lakes to oceans and from oceans to lakes?,Can harbors be placed in lakes during the setup phase?,0
"In Seafarers of Catan, are there any special rules for ships or harbors in lakes?",BoardGames_85,Can harbors be placed in lakes during the setup phase?,Does anyone know if there are any official errata covering this situation?,236
"In Seafarers of Catan, are there any special rules for ships or harbors in lakes?",BoardGames_85,Does anyone know if there are any official errata covering this situation?,"If not, are there any unofficial rules about lakes that have been adopted by a large fraction of Settlers/Seafarers players?",0
Missile rule clarification,BoardGames_87,"A few questions here really first, ""unmodifiable 6"" (1)does that mean it can only be a 6?","and(2) does that prevent another missile from ""modifying"" it to something else?",0
Can you attack again after I decide not to block?,BoardGames_89,"This doesn't feel right to me, is this allowed?",Can he hit me twice after I've blocked or taken the hits?,0
"Is ""finesses wrong for declarer"" a good reason to double a (bridge) contract?",BoardGames_92,"Is this, in fact, a good time to double?",Or are there reasons against doubling that I've overlooked?,0
"Does ""return"" from graveyard to Zone X require a card to have been in Zone X?",BoardGames_93,"When an ability says, return X from Zone A to Zone B, can the ability only be used if X was in Zone B previously?","If I was forced to discard a Reassembling Skeleton from my hand or library, am I prohibited from ""returning"" it to the battlefield?",155
"Does ""return"" from graveyard to Zone X require a card to have been in Zone X?",BoardGames_93,"If I was forced to discard a Reassembling Skeleton from my hand or library, am I prohibited from ""returning"" it to the battlefield?","If not, can the ""return"" ability be used at any time?",0
"Does ""return"" from graveyard to Zone X require a card to have been in Zone X?",BoardGames_93,"If not, can the ""return"" ability be used at any time?",Or only during the turn in which the card entered the graveyard?,0
Should a judge assume that any triggers not mentioned have been missed when providing a ruling?,BoardGames_95,Should Jason simply assume that the trigger was missed while making his ruling?,"What questions should Jason ask, and how should Jason rule?",560
Chance Encounter/As Luck Would Have It and reflips/rerolls,BoardGames_96,"If I reflip/reroll with Goblin Bookie, does the original roll still earn me luck counters?",What about with Krark's (Other) Thumb?,0
Chance Encounter/As Luck Would Have It and reflips/rerolls,BoardGames_96,What about with Krark's (Other) Thumb?,"Does ""ignoring"" one of the coins means that it doesn't count as a win for me?",0
What are the qualities of a successful beta testing session from the player's perspective?,BoardGames_97,"For example, are you looking for polished, illustrated gaming pieces?",Pizza and soda?,0
What are the qualities of a successful beta testing session from the player's perspective?,BoardGames_97,Pizza and soda?,Do you prefer the game guru (me) answer questions as you go or sit back and let you figure them out on your own?,0
What are the qualities of a successful beta testing session from the player's perspective?,BoardGames_97,Do you prefer the game guru (me) answer questions as you go or sit back and let you figure them out on your own?,How long should a typical session last?,0
What are the qualities of a successful beta testing session from the player's perspective?,BoardGames_97,How long should a typical session last?,What would you want in return?,0
Can I combine different races as a single army?,BoardGames_98,Can I mix soldiers from totally different armies?,"I mean, can I have some, say, Necrons in among my Chaos Space Marines?",0
Is it possible to get a stalemate in Checkers?,BoardGames_99,   Possible Duplicate:   What is the term for a stalemate in Checkers?,"Is there any scenario, in the game of English Draughts (North American Checkers), where neither player wins the game, yet the game ends?",804
Bet process when 2 players and Big blind is all in on the Pre-Flop,BoardGames_100,how does the game move forward?,or does the game end as soon as the smallBlind makes his first choice?,115
What happens to a spell that is cast with flashback when it gets countered by a Remand?,BoardGames_101,"I know if a spell that has been cast with flashback is countered with a regular counter it is still exiled, but what about cards that return the card to the hand like Venser or Remand or even a counter that returns the card to the top of the library like  Memory Lapse?",Where does the flash-backed spell go then?,0
Euchre played by a group of 3 people,BoardGames_102,Is this even a real thing?,Has anyone ever played it?,0
Does everyone need a set in a LCG,BoardGames_103,Does every player need to buy a set to build his deck ?,Or does the group buy one set and possible expansions and build their decks from cards available ?,0
"Is attacking population and influencing hexes done at the end of battle, or at the end of the combat phase?",BoardGames_107,"Does this mean when all battles have been resolved across the board, or just all battles within that hex?","Or is the timing left to player discretion, so long as it's all done ""after all battles have been resolved""?",0
"Is attacking population and influencing hexes done at the end of battle, or at the end of the combat phase?",BoardGames_107,"Or is the timing left to player discretion, so long as it's all done ""after all battles have been resolved""?",How should this be played?,984
"What state and trigger events apply when you ""put creatures onto the battlefield?""",BoardGames_108,Is that correct?,Do the creatures enter without summoning sickness?,0
"What state and trigger events apply when you ""put creatures onto the battlefield?""",BoardGames_108,Do the creatures enter without summoning sickness?,"Do ""when this card enters the battlefield"" abilities activate?",0
"What state and trigger events apply when you ""put creatures onto the battlefield?""",BoardGames_108,"Do ""when this card enters the battlefield"" abilities activate?","Are there other potential ""casting"" or ""playing"" abilities that could trigger?",0
Can Jenny Barnes' enable someone to use acquire assets a second time?,BoardGames_109,Can Jenny Barnes' use her ability to allow herself or another investigator to use acquire assets if the target investigator has already performed it?,"Typically you cannot perform the same action twice in one round, but would this special ability that induces an acquire assets action count as performing acquire assets twice?",0
Do you announce when you have lost due to Insanity?,BoardGames_110,"When this happens, do you announce that you have lost?",Do you keep playing?,0
Tapping cards - mana pool - general questions,BoardGames_111,When you usually play with your friends do you argue about untapped lands?,Do you let it go?,118
Tapping cards - mana pool - general questions,BoardGames_111,Do you let it go?,Can I just mention that in the reality I spent 1R+1W previously and now use that 1R land again?,199
How is Hnefatafl related to Chess and Go?,BoardGames_113,What is the history of Hnefatafl in relation to Chess and/or Go?,Which was developed first and what if anything influenced the development of Hnefatafl?,0
Orléans: endgame - beneficial deeds and development track,BoardGames_114,Can someone show me where in the rule book this is?,But does this mean all of the citizen tiles or just one?,236
Counting in Blackjack using Uston APC,BoardGames_116,Is this how Uston APC works?,is there a table on how I should play based on dealer card and my total compared to the running count?,0
How does Energy Field interact with effects that say you lose life?,BoardGames_117,How does Hissing Miasma affect a player protected by Energy Field if their creatures are attacking?,"Additionally, how does Tainted Remedy affect Energy Field if same player does something to gain life?",0
Acing a copy of a unique card that you have in play,BoardGames_118,Is this permitted?,Does anything happen when you have a dude in play and then a duplicate gets aced to Boot Hill?,0
Can you use an ability as you put the card on the stack?,BoardGames_119,"If I play Elixir Of Immortality for example, or any card with an ability, when it goes on the stack, can I activate its abilities before my opponent can respond?","And if so, if he counters the card after I use its ability, does the ability trigger?",0
Ship Movement Question Axis and Allies 1940 Global (Rules 2.0),BoardGames_122,Is my opponent allowed to do this move and then additional attack in one turn?,"If not, are they allowed to use their remaining move during their Non-Combat Movephase to move their ships into the seazone where my ships are?",0
How early should I move my king in Hnefatafl?,BoardGames_125,How do I know when it's safe to move the king?,"Are there 'signs', for example, the other player not having many pieces, or those pieces to mostly be on one side of the board?",0
"Dominion: Can travellers (Peasant, Page) be Upgraded or Trade Routed?",BoardGames_126,"But can they still be trashed by Trade Route, or can they be upgraded by Upgrade?","For example, a Disciple has a technical value of 5 - can it be upgraded to Gold by Upgrade?",0
"In Arkham Horror, where do flying monsters in location areas go when no investigator is near?",BoardGames_128,"Does this imply if it is in a location area with no investigators in sight, such as when a gate opens, it goes to the sky?",Is there a supporting reference for this?,0
Name of this interesting variant of Tic-tac-toe?,BoardGames_129,Is the game Spillage a well-known variant of Ultimate Tic-tac-toe?,"If it is, is there a reference to the game being solved in the literature?",0
Name of this interesting variant of Tic-tac-toe?,BoardGames_129,"If it is, is there a reference to the game being solved in the literature?","If it is not, can any insight into winning strategies be offered?",0
"When using the Influence action, can you influence a hex adjacent only to the newly claimed hex?",BoardGames_130,"In a case where the first Influence Disc is moved to an adjacent sector, it is possible to move the second Influence Disc to a hex that is only adjacent to the hex just claimed?",Or must both sectors be adjacent to hexes controlled at the beginning of the Influence action?,0
"In Arkham Horror, if a monster surge exceeds the max allowable monsters, does the monster that caused the max to be exceeded get discarded?",BoardGames_131,"If I the outskirts is already at maximum capacity, and I have to add 5 more monsters because of a monster surge, do I empty the Outskirts and then add 4 monsters?","More specifically, does the monster that put the outskirts ""over the edge"" get discarded (the alternative being he gets carried over to the next group of outskirts monsters)?",0
How fast should a competitive combo deck win?,BoardGames_132,"My question is, how fast do competitive combo decks typically win in the various formats?",Is a turn 5 win slow for Legacy?,61
Maximum number of coins from a tech?,BoardGames_134,"Coin tokens advance the economy dial when gained and cannot be lost   Since there are ways to remove a coin token from a tech, how is the maximum number on the tech card interpreted?",Can player A use the ability on the Pottery card fifth time to get a fourth coin token on the tech card?,511
What is a good strategy for selecting commons and uncommons for trade folders?,BoardGames_135,"I recently came into several large collections of Magic cards that I am looking through for trade stock, obviously cards such as Counterspell tend to be good trade stock even though they are common; however, what is a good strategy for going through the rest of the cards?",Are their certain abilities or creature types that I should look for or is it best to just look for what is still legal in Standard?,0
Combat Damage Steps (Double Strike) and Sacrificing a Creature,BoardGames_137,How does Dragon-Style Twins's double strike work against the Sentinels?,"Is Dictate of Erebos triggered after the first combat damage phase, which would require me to sacrifice my Twins before I can deal damage to the second one?",0
"In Arkham Horror, do 'leftover' successes after triggering a doom token removal still count?",BoardGames_138,"In a 2-investigator game, if he rolls 3 successes, does the remaining success get accumulated toward the next doom token removal?","Along the same vein, if he rolls 4 successes, does he remove 2 tokens?",0
Regarding chains with trigger effects when summoning,BoardGames_139,The question is: is my opponent forced to be chain link 1?,so that I can chain torrential to his Aether's effect?,0
Regarding chains with trigger effects when summoning,BoardGames_139,so that I can chain torrential to his Aether's effect?,Or can he wait until I activate torrential in response to his summon so that he can be chain link 2?,111
Regarding chains with trigger effects when summoning,BoardGames_139,Or can he wait until I activate torrential in response to his summon so that he can be chain link 2?,How does it work?,0
Mining the Howling Mine,BoardGames_140,"First, there is no bent arrow tap symbol, so how would it tap to begin with?","The activated ability is dependent upon being untapped, so tapping it would just prevent activation?",0
Mining the Howling Mine,BoardGames_140,"The activated ability is dependent upon being untapped, so tapping it would just prevent activation?","Second, what one-drop could I use to make this work to untap for me, but tap to prevent everyone else from benefiting?",0
Mining the Howling Mine,BoardGames_140,"Second, what one-drop could I use to make this work to untap for me, but tap to prevent everyone else from benefiting?","If I had 4 cycles in play, that could mean 5 cards per turn?",0
Toughness and the Stack,BoardGames_141,"For example, if a Llanowar Elf had Gigantic growth cast on it and the growth was responded to by Dismember what would happen?",Would Dismember bring it to 0 and Gigantic raise it to 3 before it could die?,0
