title,source,q1,q2,sep
"Homebrewing Soda, Safety Concerns",HomeBrewing_40,But I know microbes can really mess things up and I just wanted to ask: Could the method I used be dangerous?,"Is there a risk of me having unintentionally grown a life-threatening bacteria, like the one that causes botulism?",0
Sour Starter From Dregs,HomeBrewing_41,Can someone confirm this and include any tips?,What's the reason for this and did I ruin it by not doing that?,84
Should I use beer gas to dispense carbonated kegs?,HomeBrewing_42,"Can I hook the keg up to beer gas (nitrogen, CO2 mix)?","Would this affect the beer in any way, or would I have to carbonate with the beer gas to get any advantage to pushing with beer gas?",0
Should I use beer gas to dispense carbonated kegs?,HomeBrewing_42,"Would this affect the beer in any way, or would I have to carbonate with the beer gas to get any advantage to pushing with beer gas?",Would I need a stout faucet?,0
Should I use beer gas to dispense carbonated kegs?,HomeBrewing_42,Would I need a stout faucet?,Longer lines to balance the system?,0
Regarding CO2 in my keg,HomeBrewing_43,Am I right to think this is the flavor of partially carbonated beer and will mellow/balance out in a week at serving pressure?,"It's completely tolerable, I don't even remotely mind the flavor, but just wondering if anyone has experience with this?",0
Necessity of Fermentation Temp Control while Brewing in Rural Paraguay?,HomeBrewing_44,How important is it to maintain the fermentation yeast temperature range after primary fermentation?,"Also when it comes to bottling, if it's in the high 80s will that simply equate to a faster carbonation time or it may also potentially have negative effects?",66
Racking flavour - too strong?,HomeBrewing_45,I thought maybe it's over fermented but after reading Is it possible to over-ferment?,Apparently i'm to add some sugar water and condition in in the bottle - Will this mellow the flavour?,92
Krausening / Pitching Actively-Fermenting Wort,HomeBrewing_46,"My question is does anyone know the science behind this method, assuming, as stated, equivalent pitch rates?","Why it creates SOME yeast 'character', but not too much?",0
Krausening / Pitching Actively-Fermenting Wort,HomeBrewing_46,"Why it creates SOME yeast 'character', but not too much?","The yeast are already in the growth phase, and I guess it would maybe minimize lag phase?",0
Think my fermentation is stuck,HomeBrewing_47,Should I re-pitch more yeast?,Is my brew bad?,0
Making a French Cider,HomeBrewing_48,"My question is, are there any restrictions on yeasts in French Ciders?",Would it be too odd and out of style if I use Saison Yeast?,68
My ginger beer is a thick sludge. Where might I have gone wrong?,HomeBrewing_49,What did I make?,Is it salvageable in any way?,0
My ginger beer is a thick sludge. Where might I have gone wrong?,HomeBrewing_49,Is it salvageable in any way?,"But most importantly, how do I avoid this in the future?",0
Effects of Over Carbonation,HomeBrewing_50,"Does anyone know if there are any negative consequences to over-carbonating the beer, other than excessive foaming?",if one were to over-carb a beer and then allow it to come down to normal carbonation over time?,66
Breaking down liquid malt extract,HomeBrewing_52,"can, dilute it with a sufficient amount of water and divide it up into 6 containers to use at a later time?",How long can it keep?,0
What effect do water ions have on mash efficiency *other* than adjusting Ph?,HomeBrewing_53,"As the title says, my question is: What effect do water ions have on mash efficiency other than adjusting Ph?",have a direct impact on mash efficiency or is their role limited to adjusting Ph?,74
How fast does boiling water de-oxygenate?,HomeBrewing_54,What about when boiling wort for 10 minutes for making a yeast starter?,How much of the oxygen is still there and how much oxygenation is needed?,0
Maximum maximum Fermentation length,HomeBrewing_55,"What is the maximum amount of time, that home brew beer can ferment  without it going bad ??",?,0
Head on a brigalow homebrew,HomeBrewing_56,How do I change that?,How do you know if it has completed the carbonation process?,0
Head on a brigalow homebrew,HomeBrewing_56,How do you know if it has completed the carbonation process?,Does carbonation and head retention go hand in hand?,0
Adding honey after initial fermentation,HomeBrewing_57,What is the best way to add more sugars and re-measure gravity for ABC calculations?,"In the future, what should my starting S.G. be?",0
Mead Aging - Pasteurize or not?,HomeBrewing_58,My question are:    Is 1 year aging a good starting point?,Should I rack it before aging?,0
Mead Aging - Pasteurize or not?,HomeBrewing_58,Should I rack it before aging?,"If yes, how many times?",0
Mead Aging - Pasteurize or not?,HomeBrewing_58,"If yes, how many times?",Should I rack it after aging?,0
Mead Aging - Pasteurize or not?,HomeBrewing_58,Should I rack it after aging?,Should I back-sweet it before or after aging?,0
Mead Aging - Pasteurize or not?,HomeBrewing_58,Should I back-sweet it before or after aging?,"In case of back-sweeting, should I pasteurize the mead or add any chemicals to kill the yeast?",0
Mead Aging - Pasteurize or not?,HomeBrewing_58,"In case of back-sweeting, should I pasteurize the mead or add any chemicals to kill the yeast?",Which?,0
Mead Aging - Pasteurize or not?,HomeBrewing_58,Which?,"I live in a subtropical climate place, with temperatures ranging from -5°C(23°F) to 35°C(95°F), will it be possible to age in ambient temperature or should I leave it in my refrigerator?",0
Is there any real need for a heating element on an STC 1000 fridge setup ( for most/many setups)?,HomeBrewing_59,Clearly if I had a heating side to it I would no doubt be better able to control the temperature; but I am not sure whether the heating element that I'm getting will be in in time for my next brew and I just got to thinking ... do I really need a heating element?,"but my question is this: — Would the heating side be something which is ""ideal"" rather than something which is ""necessary"" in a scenario where the fridge is in an aprox 20C environment and I'm using US05 yeast ( which doesn't need high temperatures and has a reasonably wide temperature range), and given the fact that I'm reasonably new to homebrew so at this point I'm aiming more for good beers than great beers; to quote John Palmer ?",270
Input on recipe idea (are my calculations correct),HomeBrewing_60,I was thinking of something like this:  My questions are:   Do the calculations look right?,"If they are being strained from the wort, is this not a MASSIVE (given the amount used) waste of money and hops?",189
Input on recipe idea (are my calculations correct),HomeBrewing_60,"If they are being strained from the wort, is this not a MASSIVE (given the amount used) waste of money and hops?",Or is it a case that there would be an IBU contribution while the candi sugar is added and dissolved and then while the wort cools?,0
Input on recipe idea (are my calculations correct),HomeBrewing_60,Or is it a case that there would be an IBU contribution while the candi sugar is added and dissolved and then while the wort cools?,7.2%?,398
"Semi-Sweet, Medium ABV, Sparkling Mead - Is it possible?",HomeBrewing_61,I may asking to much for a homegamer but is it possible to make semi-sweet/sweet mead carbonated?,"Fermented it dry, add extra honey for priming, add a non-fermenting sweetener (Stevia?",336
"Semi-Sweet, Medium ABV, Sparkling Mead - Is it possible?",HomeBrewing_61,"Fermented it dry, add extra honey for priming, add a non-fermenting sweetener (Stevia?",Lactose?,0
"Semi-Sweet, Medium ABV, Sparkling Mead - Is it possible?",HomeBrewing_61,Lactose?,What do you think?,310
"Semi-Sweet, Medium ABV, Sparkling Mead - Is it possible?",HomeBrewing_61,What do you think?,Any other ideas?,0
"Semi-Sweet, Medium ABV, Sparkling Mead - Is it possible?",HomeBrewing_61,Any other ideas?,Or is it impossible to do this?,0
GCB Materials on Cold Wort Aeration,HomeBrewing_62,"The section on wort oxygenation/aeration states that a disadvantage of in-line cold wort aeration is the     need to increase solubility by injecting small bubbles or ensuring vigorous mixing and injecting when wort pressure is high   Wouldn't the relatively cool temperature of the wort actually increase the solubility of the oxygen, and so reduce the need for vigorous mixing?","Or is this actually a reference to the aeration taking place inline, and so being at relatively higher pressure than when in the fermentation vessel?",0
"After remaining inactive for a long time, what gear would need to be replaced and what gear can be cleaned/reused?",HomeBrewing_63,"I'll be moving in a few months into a new place and I'll be able to start brewing again, the problem is what equipment is toast from sitting idle after that long and what equipment can be cleaned/sanitized and put back to use?","I am going to assume that metal/glass stuff is on the clean/sanitize list, but what about plastic fermenters?",0
"After remaining inactive for a long time, what gear would need to be replaced and what gear can be cleaned/reused?",HomeBrewing_63,"I am going to assume that metal/glass stuff is on the clean/sanitize list, but what about plastic fermenters?",Hoses?,0
"After remaining inactive for a long time, what gear would need to be replaced and what gear can be cleaned/reused?",HomeBrewing_63,Hoses?,Airlocks and other plastic/rubber stuff?,0
"After remaining inactive for a long time, what gear would need to be replaced and what gear can be cleaned/reused?",HomeBrewing_63,Airlocks and other plastic/rubber stuff?,"What about chemicals like PBW, Yeast nutrient/energizer, or sanitizers?",0
What are best practices for cleaning and passivating stainless steel pot/fermenter?,HomeBrewing_64,What are the recommended ways to (a) clean/sanitize stainless steel and (b) if necessarry passivize the stainless steel after the treatment?,"are ""abrasive cleaning pads"" a no-go, as they scar the surface)?",356
What are best practices for cleaning and passivating stainless steel pot/fermenter?,HomeBrewing_64,"are ""abrasive cleaning pads"" a no-go, as they scar the surface)?",when/is re-passivation of the stainless steel necessary?,0
"Are there levels of infection in a beer or is it a case that it's either ""infected"" or ""not infected""?",HomeBrewing_65,"a scenario where a beer is 100% free of infection, or is this normally the case with a properly brewed batch?",Or is it a case that when infection is lower than some threshold we don't notice it and that beer is considered to not be infected?,0
"Are there levels of infection in a beer or is it a case that it's either ""infected"" or ""not infected""?",HomeBrewing_65,Or is it a case that when infection is lower than some threshold we don't notice it and that beer is considered to not be infected?,"But I would usually discount this if the beer is question is pretty drinkable, because I would have assumed that an infected beer would REALLY stand out and not really the kind of thing easily confused with an off flavour, but considering what I was asking about above; could it be possible to have a small amount, or even a tiny amount, of infection being responsible for off flavour if we define infection as ""above a certain ( detectable ) threshold""?",165
"Are there levels of infection in a beer or is it a case that it's either ""infected"" or ""not infected""?",HomeBrewing_65,"But I would usually discount this if the beer is question is pretty drinkable, because I would have assumed that an infected beer would REALLY stand out and not really the kind of thing easily confused with an off flavour, but considering what I was asking about above; could it be possible to have a small amount, or even a tiny amount, of infection being responsible for off flavour if we define infection as ""above a certain ( detectable ) threshold""?","If that's the case then is it a case that we're trying to reduce infection rather than avoid it, or is it possible to avoid it altogether - and is it a case that minute infections are common but to the degree that we eradicate these we are likely to get better tasting beers?",0
Poor Carbonation,HomeBrewing_66,Save it or pitch it?,?,0
Iodophor and StarSan reaction?,HomeBrewing_67,Is there any issue with the two products reacting with each other?,"In other words, can I spray something with StarSan, and if I accidentally spray it again with Iodophor, is there any concern?",0
Safale US-05 Temperature Drop,HomeBrewing_68,"If my fears are realized and fermentation stalls, should I raise the temp to 75°F and try to stir them up or keep the temp at 70°F and stir them up?",What are my options?,0
"Aged beer, yeast",HomeBrewing_69,"It's time to bottle, is there anything I need to do differently than normal before bottling ?","I have yeast nutrition that I could add couple of days before bottling, but is that really needed ?",0
Fermentation issues,HomeBrewing_70,Started out good....bubbled profusely for 2 maybe 3days and then just stopped?,Is the sudden slowing down of bubbling in the airlock a problem?,153
Fermentation issues,HomeBrewing_70,Is the sudden slowing down of bubbling in the airlock a problem?,What else could be an indication that something went wrong?,36
Orange wine - do these recipes make sense?,HomeBrewing_71,Is there a reason that orange wine recipes seem to call for so much sugar?,"Is it likely that the sugar will be consumed during fermentation, producing a dry, high-alcohol drink, or is the quantity of sugar so high to ensure a sweeter final product?",0
Would this grain bill make an Amber Ale?,HomeBrewing_72,"Crisp Amber Malt   If I were to follow the amounts above, which would put my base malt at 66% and medium/dark malts at 33% (higher than normal for this style), what would I get?",Would it simply be a darker than normal Amber Ale or would it cross into another style?,0
Off flavors that seem to be related to carbonation drops,HomeBrewing_73,Is it possible these off flavors could be related to something else?,Is it possible the flavor is still maturing and this carbonated taste will dial back a bit in time?,66
Off flavors that seem to be related to carbonation drops,HomeBrewing_73,Is it possible the flavor is still maturing and this carbonated taste will dial back a bit in time?,Has anyone experienced anything similar?,0
Belgian funk taste,HomeBrewing_74,In any case two questions:  Does anybody know what this flavor comes from?,Will it develop on the bottle and if so how?,0
Beer made at around 13°C (55°F),HomeBrewing_75,I'm wondering if there are any yeast and beer styles I can make that would be okay at this temperature?,I'm worried about both diacetyl and sulphur but guess I could bring the fermentor into a room that is closer to 20-22°C for a diacetyl rest after primary fermentation?,0
Bubbles within glass,HomeBrewing_76,Is it due to a coating on the glass?,Is it hazardous to use these?,0
Cotton looking mold on my sour,HomeBrewing_77,Should I remove that cotton growth?,Keep it and boil?,0
Cotton looking mold on my sour,HomeBrewing_77,Keep it and boil?,Just let it go normally?,0
Can I increase secondary fermentation temperature after a week?,HomeBrewing_78,Could I add some table sugar to help the yeast get back to life a little bit?,"Finally, can I just bottle right now and let the yeast do its work inside bottle, with the help of prime sugar?",0
Can I increase secondary fermentation temperature after a week?,HomeBrewing_78,"Finally, can I just bottle right now and let the yeast do its work inside bottle, with the help of prime sugar?",What do you fellow homebrewers think?,0
Can I increase secondary fermentation temperature after a week?,HomeBrewing_78,What do you fellow homebrewers think?,Can I increase the temperature either way?,40
Stuck Fermentation on Cider?,HomeBrewing_80,"Should I just expect the cider to take a long time, and exhibit more patience?",Or does more need to be done?,0
Stuck Fermentation on Cider?,HomeBrewing_80,Or does more need to be done?,Rock the carboy to rouse the yeast?,0
Stuck Fermentation on Cider?,HomeBrewing_80,Rock the carboy to rouse the yeast?,Increase the temp more?,0
Temperature of maturing,HomeBrewing_81,"When we say that we leave the beer to mature, at what temperature does that happen and does it need to be carbonated?",Can a beer mature in a keg?,0
Filtering Beer with Coffee Filter,HomeBrewing_82,I want to know if anybody has tried filtering beer with coffee filters?,"I would be concerned about aerating the beer too much, so again has anyone made any enclosed rigs for the coffee filters?",51
Filtering Beer with Coffee Filter,HomeBrewing_82,"I would be concerned about aerating the beer too much, so again has anyone made any enclosed rigs for the coffee filters?","Because the microns of the filter is not heavily regulated, I'm imagining some sort of spaced-out-multi-layered structure of filters clamped together could work.Anyone have any examples, tutorials or projects with this?",0
Why are green bottle less favoured?,HomeBrewing_83,But why is it such an issue?,If prolonged storage in sunlight is removed what is the issue?,68
Why are green bottle less favoured?,HomeBrewing_83,If prolonged storage in sunlight is removed what is the issue?,"I can't imagine an hour or so in a ice bucket at a BBQ can do much harm, can it?",0
Why are green bottle less favoured?,HomeBrewing_83,"I can't imagine an hour or so in a ice bucket at a BBQ can do much harm, can it?",Related: Does skunk off flavour go away?,0
Why are green bottle less favoured?,HomeBrewing_83,Related: Does skunk off flavour go away?,"What does skunked beer taste like, How would you describe skunked beer?",0
How long can I store crushed and whole grain?,HomeBrewing_84,How long can I store the rest?,How long can they be stored if crushed?,0
Maintaining a constant room temperature,HomeBrewing_85,What is the easiest way to achieve this?,Is there a single type of product that can do this or do I need to rely on separate heating and cooling systems?,0
Maintaining a constant room temperature,HomeBrewing_85,Is there a single type of product that can do this or do I need to rely on separate heating and cooling systems?,"In the UK we don't have houses with air conditioning as standard because it is rarely used - therefore I have no real experience of its capabilities other than their use for cooling hot, stuffy offices... would that be the correct solution?",0
"What does skunked beer taste like, How would you describe skunked beer?",HomeBrewing_86,But what does it taste/smell like?,Are we talking a smell/taste like the plant or  the animal?,0
"What does skunked beer taste like, How would you describe skunked beer?",HomeBrewing_86,Are we talking a smell/taste like the plant or  the animal?,Related: Does Skunk Off Flavour Go Away?,62
Would radon in the water supply affect the brew?,HomeBrewing_87,Are there any effects from radon mitigation on the water quality?,How will it affect the beer taste and quality?,0
What Beer Line or Hose Size Fits the Cornelius/Corny Keg Barbed Quick Disconnects?,HomeBrewing_88,Which diameter should I be getting?,Do I need reinforced hoses?,0
How did people know whether their brews were done before the hydrometer was invented?,HomeBrewing_89,"However, people have been brewing and drinking for thousands of years - what did they do in the past?",Does anybody here brew without the use of measure-reading instruments?,0
CO2 All Gone - Leaked through tap?,HomeBrewing_90,"My question is - is it possible for one of my taps (perlicks) to be open enough to leak out co2, but not to be dripping beer?",Is there a chance that's how I lost the gas?,0
Will a Yeast Starter Exposed to Sunlight Materially Effect the Beer?,HomeBrewing_91,"I know not to expose a fermenting carboy to sunlight, but is it OK to expose a yeast starter?",May I proceed with brewing or should I throw these yeast starters down the drain?,124
How to Use a Johnson Temperature Controller in Combination with a Ferawrap - Probe conflict with Raspberry PI,HomeBrewing_92,Do I sanitize this probe and place it through the airlock into my wort?,Must I sacrifice my statistical experiment to accomodate the Johnson probe?,320
