title,source,q1,q2,sep
Downloading high-frequency data: S&P 500,QuantFinance_10,4 years for any index?,"(I will also check other frequencies on dukascopy.com and if they will be OK I will try to convert that into 5-min data, but just asking before doing that)  Edit3: Can I ask you what does this mean:  Point value* 0.01 USD  *-For CFD the point is the second decimal digit in a price quote ( [website]Can this explain my question?",0
Intuition and reasoning behind conversion factor calculation for bond futures,QuantFinance_11,I have [tex] related questions regarding this procedure:   Why is this procedure of rounding off to three months done ?,What is the logic behind it ?,0
Intuition and reasoning behind conversion factor calculation for bond futures,QuantFinance_11,What is the logic behind it ?,"Why is the accrued interest subtracted from the discounted value calculated, to get the quoted current price ?",347
Intuition and reasoning behind conversion factor calculation for bond futures,QuantFinance_11,"Why is the accrued interest subtracted from the discounted value calculated, to get the quoted current price ?",If I am not wrong the price calculated in example [tex] by discounting is the quoted price only ?,114
Intuition and reasoning behind conversion factor calculation for bond futures,QuantFinance_11,If I am not wrong the price calculated in example [tex] by discounting is the quoted price only ?,Why is the constant discounting rate of [tex] per cent used ?,0
Intuition and reasoning behind conversion factor calculation for bond futures,QuantFinance_11,Why is the constant discounting rate of [tex] per cent used ?,Wouldn't that also the eliminate the cheapest to deliver and bring all bonds in the nasket to more equal footing ?,52
Why does implied volatility show an inverse relation with strike price when examining option chains?,QuantFinance_12,Is this inverse relation expected behaviour?,"What forces would cause it, and what does it mean?",0
Why does implied volatility show an inverse relation with strike price when examining option chains?,QuantFinance_12,"What forces would cause it, and what does it mean?",inputs for calculation parameters like interest rate or dividends?,117
"Is there such a thing as ""sell-off risk"" in bond funds?",QuantFinance_13,Main question: Does this effect happen in the real world?,"Follow-up to main question: If it does, how large an effect is it?",0
"Is there such a thing as ""sell-off risk"" in bond funds?",QuantFinance_13,"Follow-up to main question: If it does, how large an effect is it?",Is there any data that would allow this sell-off risk to be bounded?,0
"Is there such a thing as ""sell-off risk"" in bond funds?",QuantFinance_13,Is there any data that would allow this sell-off risk to be bounded?,Covering-all-the-bases question: Are there any other mechanisms by which this sell-off risk could occur?,0
What is a stationary process?,QuantFinance_14,How do you explain what a stationary process is?,"In the first place, what is meant by process, and then what does the process have to be like so it can be called stationary?",0
How to deal with zeroes in returns?,QuantFinance_15,How can I understand their correlation?,Any other thoughts?,92
How to deal with zeroes in returns?,QuantFinance_15,Any other thoughts?,How do I compare and determine them?,254
is beta of a portfolio always meaningful?,QuantFinance_16,etc   is it meaningful to consider the betas of strategies like these?,Or should we ignore beta when the portfolio returns have low (near zero) correlation to market returns?,0
is beta of a portfolio always meaningful?,QuantFinance_16,Or should we ignore beta when the portfolio returns have low (near zero) correlation to market returns?,how do you use beta?,0
How to combine various equity measures into a single measure (vector magnitude),QuantFinance_19,"If there were only 3 measures (A, B, C), then I could represent the ""total"" measure as a magnitude of a 3D vector:  R = SQRT(A^2 + B^2 + C^2)  If I want to combine those 5 measures into a single value, would it make sense to represent them as the magnitude of a 5D vector?",Is there a better way to combine them?,0
How to combine various equity measures into a single measure (vector magnitude),QuantFinance_19,Is there a better way to combine them?,"Is there a way to put more ""weight"" on certain measures, such as the PNL?",0
modeling regime switching for Correlation matrix,QuantFinance_20,I have a few questions   Is it a problem to have a constant correlation and convariance matrix for a particular regime for the entire time series?,What regime data should be used to fit the dynamic model?,147
modeling regime switching for Correlation matrix,QuantFinance_20,What regime data should be used to fit the dynamic model?,Should it be all data for the regime or just data for this regime since the last switch?,0
modeling regime switching for Correlation matrix,QuantFinance_20,Should it be all data for the regime or just data for this regime since the last switch?,What if the dynamic model fails to fit?,0
modeling regime switching for Correlation matrix,QuantFinance_20,What if the dynamic model fails to fit?,How does correlation one time period affect the correlation in another regime in the next period?,0
modeling regime switching for Correlation matrix,QuantFinance_20,How does correlation one time period affect the correlation in another regime in the next period?,"How does correlation one time period affect the correlation in the same regime in the next period, ie after a switch?",0
What are pros and cons of mean absolute deviation portfolio optimization?,QuantFinance_21,What is the use of this procedure?,Does it produce sparse portfolios (it says something about the number of zeros)?,0
What are pros and cons of mean absolute deviation portfolio optimization?,QuantFinance_21,Does it produce sparse portfolios (it says something about the number of zeros)?,Does it give better results than mean-variance optimization?,0
What are pros and cons of mean absolute deviation portfolio optimization?,QuantFinance_21,Does it give better results than mean-variance optimization?,Can we see a back-test?,0
What are pros and cons of mean absolute deviation portfolio optimization?,QuantFinance_21,Can we see a back-test?,Reference to a back test?,0
Determining the portfolio return distribution to calculate CVaR/ES,QuantFinance_22,"But if I now put them together in a portfolio, what is the way to determine the portfolio return distribution?","Alternatively, is it possible to take some defined distribution that is known to approximate portfolio returns more or less well, and then take this as a basis for the ES-calculation?",309
Determining the portfolio return distribution to calculate CVaR/ES,QuantFinance_22,"Alternatively, is it possible to take some defined distribution that is known to approximate portfolio returns more or less well, and then take this as a basis for the ES-calculation?","I guess that normal and lognormal distribution both don't fit very well, so is there an alternative?",0
How are prices calculated for commercial/residential mortgage-backed securities?,QuantFinance_23,What is the theoretical/mathematical basis for the valuation of [C]MBS and other structured finance products?,Is the methodology mostly consistent across different products?,0
How important is the limit order book?,QuantFinance_24,"For example, when we talk about the volume traded during the day, what share of that volume has been traded through the limit order book in those exchanges?",How big is the share of limit order book trades and what are the different options to trade?,194
Why does the VIX index have *any* correlation to the market?,QuantFinance_25,Can anyone explain why?,Is there a more pure volatility index or instrument?,154
Deterministic interpretation of stochastic differential equation,QuantFinance_26,be [tex])  My questions(1) How would you interpret the last formula and how can the (now deterministic) differential  equation be solved analytically?,Will you get an additional term with a second derivative like in Ito's lemma?,0
Deterministic interpretation of stochastic differential equation,QuantFinance_26,Will you get an additional term with a second derivative like in Ito's lemma?,(2) Is the last term a fractional integral of order 1/2 (which is a Semi-Integral)?,0
Deterministic interpretation of stochastic differential equation,QuantFinance_26,(2) Is the last term a fractional integral of order 1/2 (which is a Semi-Integral)?,Or is this a completely different concept?,0
Deterministic interpretation of stochastic differential equation,QuantFinance_26,Or is this a completely different concept?,(3) Will there be a different result in the construction of the limit like with Ito integrals (from left endpoint) and Stratonovich integrals (average of left and right endpoint)?,0
Calculating most profitable arbitrage orders on multiple market with fixed and variable fees,QuantFinance_27,"If I have multiple markets (let's say 5, but the solution should be generic) trading the same stock/commodity/whatever, and the markets differ in both variable fees (which are in % of the trade order) and fix fees (which are in absolute number of $ per trade order), and suppose there exists an arbitrage opportunity on more than 2 markets at the same time, how do you calculate the absolutely most profitable sequence of market orders?",Is this a traveling salesman type of problem?,125
Implicit relation between risk and reward,QuantFinance_28,"[tex] the following equation [tex] + [tex](\sigma^2 + \mu^2) = 0$ where we can consider [tex](reward) as an implicit function of [tex](risk) of small bets u'(Y)[tex] Hence, [tex] But answer given in the PDF downloaded from the internet is [tex] Which answer is correct?",My another question is what does 1st derivative and 2nd derivative of Utility function imply?,0
Implicit relation between risk and reward,QuantFinance_28,My another question is what does 1st derivative and 2nd derivative of Utility function imply?,For which values of r the market is viable?,202
Implicit relation between risk and reward,QuantFinance_28,For which values of r the market is viable?,"I want to know,Now if r&lt;-1/2 how there is an arbitrage opportunity?Would any member explain me in his reply?",756
What methods do you use to improve expected return estimates when constructing a portfolio in a mean-variance framework?,QuantFinance_29,"In that case, what techniques do you use to improve those estimates?",Are there some popular approaches being used in the industry other than Black-Litterman model?,126
The use of GARCH,QuantFinance_30,"I have a conceptual question that I haven't managed to grasp yet and is most likely a econometrics 101 question by here it goes:  If we estimate a GARCH model for a time series, how do we then use this in my model for the returns?","a regression model, and look at the coefficients and the p-values that it spits out, these values are still based on the regular OLS assumptions right?",215
The use of GARCH,QuantFinance_30,"a regression model, and look at the coefficients and the p-values that it spits out, these values are still based on the regular OLS assumptions right?",How do I make use of the GARCH in this model so that I can get coefficients and p-values that have accounted for the conditional heteroscedastic variances in the time series?,0
What is the difference between these two Expected Shortfall definitions?,QuantFinance_31,Are these different?,"Could you shed some light on whether it is simply inconsistency of some authors, or is there some deeper reasons?",95
Solving Path Integral Problem in Quantitative Finance using Computer,QuantFinance_32,"My question is, how can we program this solution?","Or more generally, how can we devise computer algorithms to solve path integral problem in quantitative finance?",0
Paradoxes in quantitative finance,QuantFinance_33,What are some of the most important contradictions that one encounters in quantitative finance?,Are there any model-independent inconsistencies?,0
Paradoxes in quantitative finance,QuantFinance_33,Are there any model-independent inconsistencies?,lead to better models)?,74
What is the intuition behind cointegration?,QuantFinance_34,What is the intuition behind cointegration?,What does the Dickey-Fuller test do to test for it?,0
RCaller & RQuantlib error in java,QuantFinance_35,"The code I am trying to run in Java is the following:          public void computeImpliedVol(siteCall.reqObj rO) {             try {                 double price;                 String modCP=callPut.contains(""P"")?",Is something obvious occurring that I do not realize being new to this?,2186
How to use binomial tree for portfolio of equity products,QuantFinance_36,How can I use a binomial tree to price a European option that's based on a portfolio of equity products?,I have volatility and correlation matrix of all underlying products?,0
What is the fair price of this option?,QuantFinance_37,"Without having to use Black-Scholes, how do I price this option using a basic no-arbitrage argument?",What is the fair price [tex] of the option today?,206
What is the fair price of this option?,QuantFinance_37,What is the fair price [tex] of the option today?,What if [tex]?,466
Is it possible to use a series of option prices to predict the most likely path of an asset?,QuantFinance_38,"If you have a series of options, with the expires spaced let's say one week between them, and you search for each expiration date the option with the smallest premium, would the series of strikes represent the current market predicted path of the asset?",Can you use that information to speculate the spot price?,0
Does the debt load affect the volatility of equity?,QuantFinance_39,Does the debt load of a company have an impact on the stock price of a company and its volatility?,"Also, how does the market react to the announcement of a company issuing bonds?",0
Are e-mini markets manipulated?,QuantFinance_40,manipulated?,"That is, are there traders who trade large enough positions to make the price go in the direction they want, taking unfair advantage of the rest of the traders in that market?",0
Are e-mini markets manipulated?,QuantFinance_40,"That is, are there traders who trade large enough positions to make the price go in the direction they want, taking unfair advantage of the rest of the traders in that market?","If so, what implication does this have for designing any trading systems for those markets?",0
Are e-mini markets manipulated?,QuantFinance_40,"If so, what implication does this have for designing any trading systems for those markets?","Is it essentially a fool's errand unless you have enough money to be one of the ""manipulators""?",0
How to make a historical index of a group of materials in which the set of materials changes every month?,QuantFinance_41,Any experiences with something similar?,Do you have enough info to think about an answer?,0
How to account for correlation between strategies when they are added linearly?,QuantFinance_42,How do we account for correlation between strategies when they are added linearly?,How will these weights be adjusted then to account for correlation between the strategies?,146
Is there any theoretical basis for pattern-recognition strategies?,QuantFinance_43,Could patterns possibly have any predictive value?,"In other words, is there any theoretical reason why a pattern observed in historical data would be repeated in the future, other than random chance or self-fulfilling prophecy where the pattern ""works"" because enough traders use it?",0
On the existence of a perfect market with no arbitrage that contains a forward contract,QuantFinance_45,"Does a perfect market with no arbitrage exists (mathematically), in which a forward contract is defined?","Is it possible to define a forward contract in any given perfect market with no arbitrage without changing the market's properties of being perfect and free of arbitrage, regardless of what other financial instruments are already defined in it?",0
Determination of Quote / Trade Ratio,QuantFinance_47,What is the common criteria used to count a quote or trade in reference to the quote/trade ratio?,What if the best bid or offer is removed?,87
Determination of Quote / Trade Ratio,QuantFinance_47,What if the best bid or offer is removed?,Does this count or not?,0
"What is a ""coherent"" risk measure?",QuantFinance_48,"What is a coherent risk measure, and why do we care?","Can you give a simple example of a coherent risk measure as opposed to a non-coherent one, and the problems that a coherent measure addresses in portfolio choice?",0
"How does the ""risk-neutral pricing framework"" work?",QuantFinance_50,I've struggled for a long time to understand this - What is this?,And how does it affect you?,0
What are the ensemble techniques to forecast returns?,QuantFinance_51,What are your experience with these and which one seems the most appropriate?,Would it be better to use both and invest half in each (diversification) or use one of the ensemble method?,59
Counterintuitive time varying Beta with Kalman filter,QuantFinance_52,"', fixed = TRUE,                                x = colnames(Beta.matrix), replacement = ' ') xyplot(Beta.matrix, superpose = FALSE, auto.key = FALSE,        main = '')   What does this code do?",What's the matter with that?,110
Counterintuitive time varying Beta with Kalman filter,QuantFinance_52,What's the matter with that?,How could SPY be negatively correlated with QQQ while it's quite obvious they are strongly correlated and [tex]?,213
Counterintuitive time varying Beta with Kalman filter,QuantFinance_52,How could SPY be negatively correlated with QQQ while it's quite obvious they are strongly correlated and [tex]?,And so on...  How would you explain this?,0
Counterintuitive time varying Beta with Kalman filter,QuantFinance_52,And so on...  How would you explain this?,Is there anything wrong with my code?,0
Sharpe Ratio vs Net Profit vs max drawdown,QuantFinance_53,"When evaluating the performance of an algorithm, what should hold more importance?","Sharpe Ratio , Net profit or max drawdown?",0
Sharpe Ratio vs Net Profit vs max drawdown,QuantFinance_53,"Sharpe Ratio , Net profit or max drawdown?",What should I infer from this?,274
How can I go about applying machine learning algorithms to stock markets?,QuantFinance_54,Can someone throw some light onto how to go about it or rather can anyone share their experience and few basic pointers about how to go about it or atleast start applying it to see some results from data sets?,How ambitious does this sound?,0
How is forecasting volatility useful?,QuantFinance_55,How is volatility useful - from a purely profiteering perspective?,If a quant has good in sample volatility forecasts what can they do with this information?,0
How is forecasting volatility useful?,QuantFinance_55,If a quant has good in sample volatility forecasts what can they do with this information?,How are options and futures useful?,0
How is forecasting volatility useful?,QuantFinance_55,How are options and futures useful?,What other financial products can assist them to profit?,0
annual excess returns from CAPM on monthly total returns,QuantFinance_56,"I have a few questions about this (may justify separate postings):   Because the CAPM comes from monthly correlations, I shall calculate excess returns for each month, right?","But if I only have year-end snapshots of portfolios, I should chain the monthly excess returns up (compound them) and multiply the initial value with each surprise return?",0
annual excess returns from CAPM on monthly total returns,QuantFinance_56,"But if I only have year-end snapshots of portfolios, I should chain the monthly excess returns up (compound them) and multiply the initial value with each surprise return?",Is this essentially the same as doing the annual calculation?,0
annual excess returns from CAPM on monthly total returns,QuantFinance_56,Is this essentially the same as doing the annual calculation?,Is it standard practice to adjust (slightly) for shorter months having somewhat less information on the correlations?,106
annual excess returns from CAPM on monthly total returns,QuantFinance_56,Is it standard practice to adjust (slightly) for shorter months having somewhat less information on the correlations?,Shall I weight by the number of days or only trading days before return dates?,0
annual excess returns from CAPM on monthly total returns,QuantFinance_56,Shall I weight by the number of days or only trading days before return dates?,"This is defensible, right?",236
annual excess returns from CAPM on monthly total returns,QuantFinance_56,"This is defensible, right?",Those betas should be adjusted somehow to acknowledge less information about them?,80
annual excess returns from CAPM on monthly total returns,QuantFinance_56,Those betas should be adjusted somehow to acknowledge less information about them?,Or the point estimate is just the point estimate?,0
annual excess returns from CAPM on monthly total returns,QuantFinance_56,Or the point estimate is just the point estimate?,"Is it OK to use the monthly T-bill rate as the risk-free rate, changing from month to month?",0
annual excess returns from CAPM on monthly total returns,QuantFinance_56,"Is it OK to use the monthly T-bill rate as the risk-free rate, changing from month to month?",the benchmark) in SEK?,237
annual excess returns from CAPM on monthly total returns,QuantFinance_56,the benchmark) in SEK?,developed markets only) benchmark?,296
Shrinkage Estimator for Newey-West Covariance Matrix,QuantFinance_57,What would you use as prior for [tex] - the zero-matrix?,Do you know an R implementation that allows to estimate lag-covariance matrices using shrinkage?,0
Order book depth views preferences: order-by-order vs. total aggregated volume by price levels,QuantFinance_58,Which is best?,Or is it irrelevant?,0
Order book depth views preferences: order-by-order vs. total aggregated volume by price levels,QuantFinance_58,Or is it irrelevant?,"Considering Level 2 Data (Market Depth), I want to understand the advantages to have all the order book on an order-by-order basis (or tick-by-tick basis) versus only have a total aggregated volume by price levels?",3
Order book depth views preferences: order-by-order vs. total aggregated volume by price levels,QuantFinance_58,"Considering Level 2 Data (Market Depth), I want to understand the advantages to have all the order book on an order-by-order basis (or tick-by-tick basis) versus only have a total aggregated volume by price levels?",Who are the principal users/traders of each method?,0
Order book depth views preferences: order-by-order vs. total aggregated volume by price levels,QuantFinance_58,Who are the principal users/traders of each method?,Can you give me an example of a trading strategy using the order-by-order view?,0
Order book depth views preferences: order-by-order vs. total aggregated volume by price levels,QuantFinance_58,Can you give me an example of a trading strategy using the order-by-order view?,Do stock exchanges and vendors should provide Level 2 Data on an order-by-order view?,0
Lease Accounting / FX Embedded Derivatives: How to Value Floor / Cap Optionality Features,QuantFinance_59,"In other words, in terms of embedded derivatives, the cap is a long position in a USD/RUB call option struck at [tex] and the floor is a short position in a USD/RUB put option struck at [tex]  My question is this:  Should we value this embedded derivative as the sum of the values of the cap + floor + FX forward?","However, being that this is an embedded derivative, is it appropriate to value the optionality features like they were options?",100
Do some option pricing models allow for misspecification and what does it mean?,QuantFinance_60,"My first question is, what does misspecified actually mean?","Secondly, how do some models allow for this misspecification?",207
Do some option pricing models allow for misspecification and what does it mean?,QuantFinance_60,"Secondly, how do some models allow for this misspecification?","I don't entirely understand this concept, so maybe someone can help me out?",321
Lévy alpha-stable distribution and modelling of stock prices.,QuantFinance_61,In other words: what is the current status of financial theories based on Lévy alpha-stable distributions?,What are good review papers of the field?,0
To understand FOMC events and its impact on the market,QuantFinance_62,"I wonder if there is any reference on quantitative research on deleveraging's measurement, detection and prediction?",I wonder if anyone has a comment on how the trend/reversal formation for event like this?,106
To understand FOMC events and its impact on the market,QuantFinance_62,I wonder if anyone has a comment on how the trend/reversal formation for event like this?,"So why not let us be a little bit more open so people from different background can participate, so that everyone can learn ?",523
Lease Accounting / FX Embedded Derivatives,QuantFinance_63,Should I account it as an embedded derivative and value separately?,Should I account it as an embedded derivative and value separately?,279
Theoretical distribution of (geometric) Brownian motion (with drift),QuantFinance_64,What are the theoretical distributions of these processes under the measure P (thus equal probabilities of [tex])?,"However, then what is the theoretical distribution of [tex]?",151
Theoretical distribution of (geometric) Brownian motion (with drift),QuantFinance_64,"However, then what is the theoretical distribution of [tex]?",Are they simply the normal distribution and log-normal distribution?,0
Theoretical distribution of (geometric) Brownian motion (with drift),QuantFinance_64,Are they simply the normal distribution and log-normal distribution?,Is that correct?,174
Theoretical distribution of (geometric) Brownian motion (with drift),QuantFinance_64,Is that correct?,"Furthermore, how do these distributions change under a different (equivalent) measure Q?",0
How do you evaluate a covariance forecast?,QuantFinance_65,What metrics would you use to evaluate the quality of these two covariance forecasts?,What statistical tests?,0
How to build a factor model?,QuantFinance_66,"How are the factors built, how are sensitivities/coefficients estimated?",How does this method work intuitively?,63
How to build a factor model?,QuantFinance_66,How does this method work intuitively?,Could anyone give a step-by-step manual?,0
How to build a factor model?,QuantFinance_66,Could anyone give a step-by-step manual?,But can someone provide more intuition in the answer?,86
How to build a factor model?,QuantFinance_66,But can someone provide more intuition in the answer?,How can we proceed?,87
How to build a factor model?,QuantFinance_66,How can we proceed?,How do we construct the factors and how do we construct the sensitivities?,0
How to build a factor model?,QuantFinance_66,How do we construct the factors and how do we construct the sensitivities?,"Could someone please give a more direct explanation, without a link?",0
Converting time series returns into euro,QuantFinance_67,"I saw from aprevious post that soemone suggested using conversion factors, where would I find these?","Also, given that the euro only goes back so far is there anyway to get a proxy for historic Eurozone returns?",0
Converting time series returns into euro,QuantFinance_67,"Also, given that the euro only goes back so far is there anyway to get a proxy for historic Eurozone returns?","No, can access the fx data - I suppose my question is if your time series is in US dollars and goes back say 40 years and you want it in Euros, what conversion rate would you use given the Euro hasn't been around that long?",0
Converting time series returns into euro,QuantFinance_67,"No, can access the fx data - I suppose my question is if your time series is in US dollars and goes back say 40 years and you want it in Euros, what conversion rate would you use given the Euro hasn't been around that long?",?,0
The reason behind the selection of a 1 standard deviation movement for self financing delta hedge,QuantFinance_68,Where did the assumption of 1 standard deviation come from?,Am I missing some part of Ito's Lemma that makes the one standard deviation the magic number?,219
Regarding the post-facto predictability of stock market returns,QuantFinance_69,"For example, how much do firms' future profits determine future stocks prices?","In other words, if I had a hypothetical crystal ball which showed me only future accounting statements, and nothing else, what would my edge be (i.e., what proportion of the variance of future returns would this data explain)?",0
Regarding the post-facto predictability of stock market returns,QuantFinance_69,"In other words, if I had a hypothetical crystal ball which showed me only future accounting statements, and nothing else, what would my edge be (i.e., what proportion of the variance of future returns would this data explain)?","Moreover, how could one begin to optimally use this information?",0
Regarding the post-facto predictability of stock market returns,QuantFinance_69,"Moreover, how could one begin to optimally use this information?","Obviously, a private wire to the future should convey an insurmountable edge, but what should the edge player do with this information?",0
Regarding the post-facto predictability of stock market returns,QuantFinance_69,"Obviously, a private wire to the future should convey an insurmountable edge, but what should the edge player do with this information?","E.g., should he simply discount future earnings or do something more sophisticated, as in translate his edge into Kelly optimal bets?",0
Can I do a GARCH model to forecast a time series?,QuantFinance_70,How does this model works?,Isn't a GARCH model useful just to forecast volatility?,0
Probability Density Function sign problem when using Call Price,QuantFinance_72,Where did I go wrong?,Any help?,133
"Estimate weekly, yearly quantities from finite samples",QuantFinance_73,Is there a way to do better?,Is there a practical method to deal with this?,139
"Estimate weekly, yearly quantities from finite samples",QuantFinance_73,Is there a practical method to deal with this?,But my question really is: does it make sense to do this?,1971
"Estimate weekly, yearly quantities from finite samples",QuantFinance_73,But my question really is: does it make sense to do this?,Does computing the 3 sample variances add some information or not?,0
"Estimate weekly, yearly quantities from finite samples",QuantFinance_73,Does computing the 3 sample variances add some information or not?,"It looks like for [tex] days returns, if the overlap [tex] is small the correlation between the samples can be reduced down to a ""small enough"" value (for large [tex], which is what I am interested in): in this case can it be used?",0
"Estimate weekly, yearly quantities from finite samples",QuantFinance_73,"It looks like for [tex] days returns, if the overlap [tex] is small the correlation between the samples can be reduced down to a ""small enough"" value (for large [tex], which is what I am interested in): in this case can it be used?",Or I should just use other techniques like bootstrapping the first sample and not try to play with the overlapping samples?,0
Insignificant or significant explanatory power over risk adjusted returns?,QuantFinance_74,What could be the reason the reason for this?,Is this a finance problem or should I be looking more in the statistical direction?,0
How can I do a dynamic GARCH model using extended Kalman filter in R?,QuantFinance_75,How can I do it in R?,Can I do it with this packages or I need some others?,118
How to write a home task report which is part of the interview process for a quant position in a trading firm,QuantFinance_76,Is there a format for writing these type of reports?,Does anyone have an example of such report?,0
Who has introduced the term 'vega' and why?,QuantFinance_77,"Among other things it is an American car, a star (Alpha Lyrae), the real name of Zorro, there are a couple of 16th century Spanish authors called Vega, an Op art painting by Vasarely and a character in the computer game ‘Street Fighter.’ And who could forget Vincent, and his brother?",Does anyone know who has suggested to use the term vega for [tex] and why it was named this way?,9
Price of an asian option with squared of average payoff,QuantFinance_79,Is there a closed form solution of the following price formula?,"Assuming [tex] under the Q dynamics  [tex]  I know that the integral of a geometric brownian motion has no nice distribution, but is it the same with the square of the integral?",0
Garch for covariance matrix?,QuantFinance_80,how about covariance?,Or there is a separate model for estimating correlation?,217
"Volatility clustering and Behavioral Finance, possible explanation",QuantFinance_81,"But, in term of qualitative analysis, what are the main behavioral factors that lead to such pattern?",Does volatility persistence oppose to EMH?,0
Help with understanding a normal distribution/probability question,QuantFinance_82,"However, I do not get what calculating the ""distribution of the minimum exponential random variable"" is for?","Also, once we have done this we then (seem to) plot the uniform distribution between 0 and 1 and then plot the probabilities on the x-axis, and, I think, look for the probability with the greatest area?",0
Help with understanding a normal distribution/probability question,QuantFinance_82,"Also, once we have done this we then (seem to) plot the uniform distribution between 0 and 1 and then plot the probabilities on the x-axis, and, I think, look for the probability with the greatest area?",I really don't understand why this tells us the next state??,0
Help with understanding a normal distribution/probability question,QuantFinance_82,I really don't understand why this tells us the next state??,What exactly is finding the minimum exponential random variable telling us?,0
Help with understanding a normal distribution/probability question,QuantFinance_82,What exactly is finding the minimum exponential random variable telling us?,Why do we need to use the uniform distribution?,0
Real value of small numbers of shares of company stock,QuantFinance_83,What is the real value of a single share of company stock?,Why would anyone be interested in purchasing stock in XCo?,832
What data sources are available online?,QuantFinance_84,What sources of financial and economic data are available online?,Which ones are free or cheap?,0
What data sources are available online?,QuantFinance_84,Which ones are free or cheap?,What has your experience been like with these data sources?,0
Basic questions on the yield curve,QuantFinance_85,"When people say ""yield curve"", do they mean yield/time curve, or yield/price curve?",What is the right definition?,233
Value a structured note with Black-Scholes,QuantFinance_86,Is that possible?,What is the general approach when it comes to calculating the value of a structure note?,0
"How accurate are Black-Scholes estimates of Vega, Volga, Vanna",QuantFinance_87,Should I use these analytical formulas for now?,How accurate are they?,0
"How accurate are Black-Scholes estimates of Vega, Volga, Vanna",QuantFinance_87,How accurate are they?,"Say the actual Volga of the option is like 1, will they provide an unbiased estimate of Volga like 0.99 or not?",0
"Rich Volatility, Poor Volatility",QuantFinance_88,"Outside of naive AR,ARCH,GARCH forecasting model which employs past data to forecast future vol, how does one ""fundamentally"" value volatility???","So here is my question, how does one determine fundamental ""fair value"" for volatility of volatile securities (such as equity indicies, crude oil, gold, bonds, etc) in order to assess whether vol is rich or cheap?",381
"Rich Volatility, Poor Volatility",QuantFinance_88,"So here is my question, how does one determine fundamental ""fair value"" for volatility of volatile securities (such as equity indicies, crude oil, gold, bonds, etc) in order to assess whether vol is rich or cheap?",So if we can't use historical vol what can we use to get a general idea of whether vol is rich or cheap?,741
