title,source,q1,q2,sep
Is airspace more crowded on days following cancellations or a large number of delays?,Aviation_11,Do the following days operate at say 90% airspace capacity to help relive that congestion?,"All summed up, would a spike in delays for some reason other than plane volume result in a spike in volume delay in the following days as they deal with the extra passengers?",108
"What does it mean when the controller uses the word ""request""?",Aviation_12,"Anyway, I've never heard a controller say ""request"" before, is it just army version of ""say""?","I'm pretty sure the guy was German, so it might be a German military thing, or a NATO thing, or just a simple mistake on his side?",0
How can I tell if a G430 or G1000 has WAAS or not?,Aviation_13,"When I get into an unfamiliar rental aircraft, is there a quick and easy way to see if WAAS is available, by checking the avionics themselves?","Is anything physically different about the units, is there some properties/status page I can check, or is there something different on the display?",0
Should you wait to switch to the ground frequency until after crossing a runway?,Aviation_14,"But, in the interest of being ahead of it, when would it be prudent to switch to ground frequency with this clearance (assume I just landed)?","N12345, right on E, cross 27 R, contact ground .9   Should I call ground (or switch frequency, so I no longer hear the tower) before or after crossing 27 R?",0
Should you wait to switch to the ground frequency until after crossing a runway?,Aviation_14,"N12345, right on E, cross 27 R, contact ground .9   Should I call ground (or switch frequency, so I no longer hear the tower) before or after crossing 27 R?","I suppose normally it doesn't really matter, but in the case of someone (which includes me, everyone makes mistakes) doing something wrong, where would they call me as I'm about to cross 27 R?",130
How do the FAR's define a cloud?,Aviation_15,"My question is, when there's no defined cloud layer, what is considered ""cloud"" and what isn't?","If the minima require you to stay 500 feet below clouds, where exactly is that?",0
How do the FAR's define a cloud?,Aviation_15,"If the minima require you to stay 500 feet below clouds, where exactly is that?",With metars showing no ceiling how do you know where it is safe to fly and where there might be an ifr flight descending that can't see you?,0
Was the unmanned flight and landing of the Buran spacecraft in 1988 exceptional?,Aviation_16,What was the level of technology of automated flights in that times?,Was it usual that airplanes landed automatically or was that flight of the Buran something like exceptional?,0
Can a drone hitting a plane be mistaken for a birdstrike?,Aviation_17,"Could a bird-sized consumer drone be digested by a jet engine, and not be recognized as a drone, mistaking it as a bird strike?","I'm thinking of the situation during the flight - like an engine making a short unusual noise, but works OK; not sure that can even happen eating a small bird?",0
How to choose a flight school?,Aviation_18,What should I be looking for?,How can I choose among them?,0
How to choose a flight school?,Aviation_18,How can I choose among them?,Are there differences between the schools that justify such different prices?,36
When are multiple hops more efficient than single leg?,Aviation_19,Would it be more fuel efficient to fly multiple legs or a single one ?,"Multiple legs would allow you to use less fuel, decreasing weight and fuel consumption Single leg would dispense you having to go through multiples takeoffs and time increased at low, high drag altitude   How does theses balance ?",0
Why would a Cessna 182T not enter a stall?,Aviation_20,"There was a passenger in the back seat, fuel tanks only half full so the CG was more aft than usual, but well within limits  Ever since that flight I've wondered:   What could cause this to happen?","(My guess is it is CG related)   And most importantly:   If I would have continued this ""mushing"" flight, would it be possible to have entered a flat spin or a simple ""drop out of the sky"" like the infamous Air France 447?",0
What are the different steps to certify a new aircraft in Europe?,Aviation_21,What are the different steps that an aircraft designed to fly in Europe has to go through in order to be certified?,Proof on the paper of some features?,0
What are the different steps to certify a new aircraft in Europe?,Aviation_21,Proof on the paper of some features?,Ground tests (which one)?,0
What are the different steps to certify a new aircraft in Europe?,Aviation_21,Ground tests (which one)?,Flight tests (which one)?,0
What is this sound from Airbus aircraft before take off?,Aviation_22,From where exactly does this sound come from?,Why doesn't it appear on other aircraft?,0
Should I log flight time as a passenger?,Aviation_23,"If I only have a private pilot license, and am not the pilot in command, should I log my flight time?","If so, what are the limits of this?",0
Should I log flight time as a passenger?,Aviation_23,"If so, what are the limits of this?",is that as true in the backseat as it is in the front seat?,4
Should I log flight time as a passenger?,Aviation_23,is that as true in the backseat as it is in the front seat?,Must I have that type rating?,0
How can I find out the best time to practice within towered airspace?,Aviation_26,What is the best way to determine when the best time to practice these maneuvers would be?,Should I contact both the tower and TRACON?,0
Is collaring a circuit breaker considered deactivation by the FAA?,Aviation_27,"), would placing a collar around a circuit breaker be considered deactivation?","If not, is there anything that a private pilot can do that would be considered deactivation?",0
What licenses and/or training should one obtain to be able to fly a drone in California?,Aviation_28,Should we get pilot licenses to be ready for this?,"if so, is there a difference between plane or helicopter pilot license?",0
How does one deal with a UNICOM operator directing aircraft like at a towered airport?,Aviation_29,Question:  If faced with this scenario what would you do?,Would you report the airport?,0
How does one deal with a UNICOM operator directing aircraft like at a towered airport?,Aviation_29,Would you report the airport?,Am I looking too much into this and should just let it go?,0
What are the FAA sport-pilot self-certification standards?,Aviation_31,Is that pilot permitted to operate under sport-pilot privileges if they do not believe their condition interferes with their ability to safely perform their sport piloting duties?,Must that pilot consult with a private physician?,0
What are the FAA sport-pilot self-certification standards?,Aviation_31,Must that pilot consult with a private physician?,"If so, must the physician offer some sort of approval?",0
What are the FAA sport-pilot self-certification standards?,Aviation_31,"If so, must the physician offer some sort of approval?",Does that suggestion indicate a pilot who does not do so is in violation of a FAR?,124
What does a sport pilot have to do to get a private pilot certificate in the US?,Aviation_32,What are the minimum requirements for obtaining a privates pilot certificate if a pilot  already has a sport pilot certificate?,How much of your sport pilot training counts towards your private pilot license?,244
What does a sport pilot have to do to get a private pilot certificate in the US?,Aviation_32,How much of your sport pilot training counts towards your private pilot license?,How much of the training will have to be re-done?,0
What does a sport pilot have to do to get a private pilot certificate in the US?,Aviation_32,How much of the training will have to be re-done?,Does it depend on the type of your flight instructor's certificate?,0
Why is full carb heat recommended when reducing power below normal setting?,Aviation_33,"If I am reducing power, I am reducing fuel flow, so shouldn't this reduce the chances of icing?",So my question is why is full carb heat recommended when decreasing power below normal operation?,0
Is it legal to fly in RVSM airspace with an inoperative autopilot?,Aviation_34,"Assuming that my MEL allows me to defer the autopilot and still fly, can I fly in RVSM airspace?",Right or wrong?,104
Can time logged in foreign aircraft be applied towards an FAA certificate or rating?,Aviation_35,"Does time logged in these foreign-registered aircraft (cross country, etc) count towards US certificates or ratings?",Or is it flight experience that should be excluded from an 8710?,0
Is FAA approval required in order to fly an RNAV SID/STAR for a private aircraft operated under FAR Part 91?,Aviation_36,"I know that under FAR Part 135, specific approval is required for an RNAV SID/STAR (given via an OpSpec), but what about Part 91?","Does the aircraft/pilot have to be approved, and if so how is the approval obtained?",0
How airlines select new Captains...?,Aviation_37,"How does an airline select Captains for a new but different airplanes (ie, Boeing vs Airbus) that they just added to their fleet?","Since it is a new airplane and no one has any experience with it, do the pilots train the same for this new airplane and then based on their seniority one becomes Captain and the other a FO...or...they train for their respective position from the start?",56
Is it possible to drive a prop directly from a jet engine without a gearbox?,Aviation_38,"Here is an image:    For the experts in the aerospace field, my question might be regarded as a bit ""odd"", but here I go: is there any reason why we can't use a second turbine to move the propeller with coupled shafts, instead of relying on a gearbox?","The question then is, why isn't this configuration preferred over the ""conventional"" one?",1088
Where can I find regulations in different countries for flight level rules based on direction of flight?,Aviation_41,But what should you do in other countries?,Where I can find those rules?,0
Where can I find regulations in different countries for flight level rules based on direction of flight?,Aviation_41,Where I can find those rules?,Where can I find this information?,118
How does the Piper Archer III electrical system work?,Aviation_42,I can't seem to understand how the electrical system works:  What does the ammeter display?,My question is what output is that?,74
How does the Piper Archer III electrical system work?,Aviation_42,My question is what output is that?,In amps?,0
How does the Piper Archer III electrical system work?,Aviation_42,In amps?,Does the battery power the DC bus?,0
How does the Piper Archer III electrical system work?,Aviation_42,Does the battery power the DC bus?,Is that correct?,154
Why did an iPad software failure cause a return to the gate?,Aviation_43,Are they MEL items?,Does anyone know what's really going on here?,0
What are the requirements to convert an FAA certificate to EASA/JAA?,Aviation_44,"certificate, what training, flight experience, and exams are necessary to obtain equivalency?","Does the process differ for private, instrument, commercial, ATP, and instructor ratings?",0
Is there really a safe for storing secret orders on board a B-52 bomber?,Aviation_45,Is there really a safe on the B-52?,"If so, is it normal that bomber planes have a safe on board?",0
How does a commercial jet descend?,Aviation_46,"When landing a modern Jet such as the Boeing 737, what is the primary source for descent?",The elevators or gravity(from reduced airspeed) or a combination of both?,0
How does a commercial jet descend?,Aviation_46,The elevators or gravity(from reduced airspeed) or a combination of both?,Is the glide path angle of descent a series of step downs where the Jet levels out in steps as its descending?,0
How does a commercial jet descend?,Aviation_46,Is the glide path angle of descent a series of step downs where the Jet levels out in steps as its descending?,"In computer generated simulations , it appears as though the plane stays level throughout the entire descent and I'm wondering if that's actually what happens and if so how it is controlled?",0
Does adding a motorized fan to a hot air balloon change its class as an aircraft?,Aviation_47,Does adding one of these change the definition of the flight vehicle?,"is it No longer a balloon, but now an aircraft?",4
Does adding a motorized fan to a hot air balloon change its class as an aircraft?,Aviation_47,"is it No longer a balloon, but now an aircraft?",Does only the flight elevation and proximity to a controlled airspace matter — or does the capacity of the craft have an impact?,0
Are there any photos or videos of the drones at Gatwick?,Aviation_48,Are there any?,"If not, why not?",0
Are there any photos or videos of the drones at Gatwick?,Aviation_48,"If not, why not?",Were they too small (or far away) to be seen by a cellphone camera?,0
Are there any photos or videos of the drones at Gatwick?,Aviation_48,Were they too small (or far away) to be seen by a cellphone camera?,But then how could humans see them?,0
Are there any photos or videos of the drones at Gatwick?,Aviation_48,But then how could humans see them?,How can 67 people see a drone in this day and age and none of them record it?,0
Are there any photos or videos of the drones at Gatwick?,Aviation_48,How can 67 people see a drone in this day and age and none of them record it?,Is it plausible that there actually were no drones?,0
"What are the differences between ""ground stop"", ""ground delay"", and ""gate hold""?",Aviation_49,How exactly does each of these procedures work?,"And do they affect arrivals, departures, or both?",0
Which channels to listen to on liveatc concerning arriving flights?,Aviation_50,Which channel should i listen to if I'm interested in the radio exchanges concerning holding patterns and final descents?,Is this handled from the tower?,0
Which channels to listen to on liveatc concerning arriving flights?,Aviation_50,Is this handled from the tower?,"So, the more general question is: how are the channels labeled on liveatc that are about holding patterns and approaches?",170
"Why is ""NO STEP"" used instead of a grammatically correct spelling?",Aviation_51,"It should either be:   No Stepping -- akin to No Smoking, as it is the activity that is prohibited   or   Not a Step -- this is not a step (noun)   Does anyone have any sense of why the grammar of this sign is incorrect?",What is the history of it?,0
"Why is ""NO STEP"" used instead of a grammatically correct spelling?",Aviation_51,What is the history of it?,Does it hark back to the military?,0
Where does the air enter the passenger cabin?,Aviation_52,"After passing through the packs and turbines, where does the air get into the cabin?","I don't see on the roof any grill to let the air enter the cabin, look:   Source: Airliners.net  Where does the air enter the cabin?",28
Would ground effect and FOD ingestion be factors at high speeds close to the ground?,Aviation_53,How could flight 77 into the pentagon overcome the compression lift of the ground effect at 460 KIAS that close to the ground?,Also wouldn't the engines ingest FOD at that power setting that close to the ground on the approach?,0
What is the cause of unusually strong wake turbulence from the 757?,Aviation_54,What about the 757's design causes these strong vortices?,What led to the decision to treat it differently than similar aircraft?,0
What is the behavior of false glideslope signals?,Aviation_55,"What causes ""side lobe"" or ""mirror"" false glideslopes?","How many are there, where are they located, and what sensing do they cause in the aircraft?",0
What is the behavior of false glideslope signals?,Aviation_55,"How many are there, where are they located, and what sensing do they cause in the aircraft?","What is the typical behavior of a glideslope signal outside its usable range, or is it completely unpredictable?",0
Why do military jets seem to always take off using the afterburner?,Aviation_56,For example a question that tackles this is here: Is it possible that derated thrust takeoffs are safer than normal takeoffs?,"But surely they must have plenty of power to get to take-off speed without them, so doesn't this waste large amounts of fuel unneccessarily?",172
Why do military jets seem to always take off using the afterburner?,Aviation_56,"But surely they must have plenty of power to get to take-off speed without them, so doesn't this waste large amounts of fuel unneccessarily?",What are the considerations for doing it?,0
Why do military jets seem to always take off using the afterburner?,Aviation_56,What are the considerations for doing it?,"Or is this just a ""filter bubble"" impression I got, because it just looks cooler and whenever those planes are filmed they know that they are and thus do it for the show?",0
Why do BWB designs typically put the engines in the rear?,Aviation_57,Why is this?,Can't they be hanging from the wings on pylons?,0
Why do BWB designs typically put the engines in the rear?,Aviation_57,Can't they be hanging from the wings on pylons?,Is there something about BWB geometry that greatly favors rear engines?,185
Why do BWB designs typically put the engines in the rear?,Aviation_57,Is there something about BWB geometry that greatly favors rear engines?,Does that mean the airflow is faster over the top and therefore you get greater intake mass flow at the top of the tail area?,50
What is the difference between the various automated airport weather observing systems?,Aviation_58,What are the differences between these reporting systems?,"Are the older systems still prevalent, or have they been mostly converted to the new systems?",0
Is is possible to land a midsize commercial plane on an Ford Class aircraft carrier?,Aviation_59,"Which leads me to my first question:  In an emergency situation, could an aircraft use the full length of the aircraft carrier's deck to land?",This leads me to my main question:  Could a 737 Classic safely make an unarrested emergency landing on a Gerald R. Ford Class aircraft carrier?,308
How can passengers help in the cockpit in an aviational emergency?,Aviation_60,"Since the cockpit door is locked for security, how can he/she volunteer their services and enter the cockpit to try to help?",Might a passenger have helped to perceive the problem (without spending time examining the instruments)?,735
"What does the term ""trimming"" most commonly mean in aviation?",Aviation_61,"Why does an airplane need trim, and what does it do during the flight?",Does an autopilot adjust the trim automatically?,0
Can ATC terminate flight following AND approve (arbitrary) frequency change while still inside Class C airspace?,Aviation_63,What am I missing??,?,0
What happens when all electrical systems in a helicopter fail?,Aviation_64,What happens if all electric equipment suddenly stops working?,"I suppose the main engine is still running, no reason for sudden falling, right?",203
What happens when all electrical systems in a helicopter fail?,Aviation_64,"I suppose the main engine is still running, no reason for sudden falling, right?",But... is the pilot still able to fly it?,0
What happens when all electrical systems in a helicopter fail?,Aviation_64,But... is the pilot still able to fly it?,Is it probable he would land successfully?,0
What happens when all electrical systems in a helicopter fail?,Aviation_64,Is it probable he would land successfully?,Does the helicopter need any electricity to stay flyable?,0
Why must the long cross-country flight for a commercial rating be solo?,Aviation_65,Why not?,And how could adding an instructor to the plane make any difference?,0
What does the practical CPL skill test contain?,Aviation_66,What's included in the CPL practical skill test?,What are the tolerances for maneuvers etc?,0
Is a rotary wing craft capable of supersonic flight?,Aviation_67,Is a rotary wing craft capable of supersonic flight?,How is it limited by contemporary technology?,0
"If I have a float plane, can I land on any body of water?",Aviation_68,What are the rules with regards to landing a float plane on a body of water?,"Can I land anywhere (non-emergency, obviously) that would also accommodate the take-off?",0
"If I have a float plane, can I land on any body of water?",Aviation_68,"Can I land anywhere (non-emergency, obviously) that would also accommodate the take-off?","If not, how do I determine which bodies of water would allow it and which would not?",0
Why are aircraft turbine blades made of nickel alloys?,Aviation_69,Why are aircraft turbine blades made of nickel alloys?,What is the advantage of using them?,0
Why are aircraft turbine blades made of nickel alloys?,Aviation_69,What is the advantage of using them?,Why did they replace steel alloys for turbine blades?,0
Why are aircraft turbine blades made of nickel alloys?,Aviation_69,Why did they replace steel alloys for turbine blades?,How to overcome failure cases of turbine blades?,0
Is Flight Following in the USA directly equivalent to Basic Service in the UK?,Aviation_70,I have read this question: Is there a European equivalent of VFR Flight Following?,"And I am interested in whether requesting a ""Basic Service"" which I use in the UK is a direct equivalent?",0
Is Flight Following in the USA directly equivalent to Basic Service in the UK?,Aviation_70,"And I am interested in whether requesting a ""Basic Service"" which I use in the UK is a direct equivalent?","If not, what are the major differences?",0
What is required to fly over Cuba enroute to another country?,Aviation_71,How do you go about getting permission to overfly them enroute to another country?,"What has changed, and what are the requirements now?",61
What is required to fly over Cuba enroute to another country?,Aviation_71,"What has changed, and what are the requirements now?",Can we pay them directly yet?,0
"After an emergency landing, what procedures should the pilot follow?",Aviation_72,"In case of an emergency landing (non-fatal) on a road/highway or in a large field, what happens next?",Should police be contacted?,0
"After an emergency landing, what procedures should the pilot follow?",Aviation_72,Should police be contacted?,Should aircraft owner and/or insurance be contacted?,0
"After an emergency landing, what procedures should the pilot follow?",Aviation_72,Should aircraft owner and/or insurance be contacted?,"In case landing is on a road or highway, what should the pilot do?",0
"After an emergency landing, what procedures should the pilot follow?",Aviation_72,"In case landing is on a road or highway, what should the pilot do?","In case of landing on someone's personal property, what should one do?",0
Would it be possible to build an engine twice the size of the Trent 900?,Aviation_73,doubling the diameter?,"I will go on to ask about the extra heat at the engine core or hot sections of the engines but to run such an engine, would current materials be able to tolerate the extra heat?",88
Would it be possible to build an engine twice the size of the Trent 900?,Aviation_73,"I will go on to ask about the extra heat at the engine core or hot sections of the engines but to run such an engine, would current materials be able to tolerate the extra heat?",Would the larger fans tolerate the extra stresses if the diameter doubled?,0
How much fuel does an A380 hold and where?,Aviation_74,How much fuel does an A380 usually carry (in litres) and what is the maximum?,How much is in each wing?,0
How much fuel does an A380 hold and where?,Aviation_74,How much is in each wing?,How much is in other fuel tanks and where are they?,0
Do pilots have to consider unplanned delays for Part 135 duty time exceedance?,Aviation_75,"When flying under Part 135, is it legal to takeoff knowing that you will exceed the allowable duty time due to an unplanned delay after the start of taxi?","So if the determining factor is the planned completion time of the assignment, am I good if my passengers showed up late on an earlier leg, or if I have to wait at the runway for 30 minutes before I takeoff if it will cause me to exceed the limit?",218
Is the entire length of a B747 or A380 wing used as a fuel tank?,Aviation_76,"It is generally understood that the fuel tanks of aircraft are in the wings, but specifically, is the entire length of the the wing of:   an Airbus A380 Jumbo used as fuel tank?",a Boeing 747-800 Jumbo used as fuel tank?,0
What is a Simultaneous Offset Instrument Approach (SOIA)?,Aviation_77,How exactly do they work?,What are the requirements for an airport to be eligible for the procedure?,0
What is a Simultaneous Offset Instrument Approach (SOIA)?,Aviation_77,What are the requirements for an airport to be eligible for the procedure?,What special requirements are there for pilots flying the approach?,0
What happens to the pressure differential of airflow under and over the wing as the critical angle of attack is reached?,Aviation_78,"But, my question is: Whenever the critical AoA (AoA at which the aircraft stalls) is reached, how do we calculate pressure differential?",What is the new figure for (v2-v1)?,0
What happens to the pressure differential of airflow under and over the wing as the critical angle of attack is reached?,Aviation_78,What is the new figure for (v2-v1)?,How do these airflow speeds change as the critical AoA is reached?,0
How dangerous is flying in a single-engine plane?,Aviation_79,Just how dangerous is it to fly in a light single-engine plane?,?,91
How does wing aspect ratio influence lift and drag?,Aviation_80,Does the [tex] somehow also depend on [tex]?,"If yes, is the dependancy also linear or less?",0
How does wing aspect ratio influence lift and drag?,Aviation_80,"If yes, is the dependancy also linear or less?",Are you telling me that the induced drag is only caused by wing tips?,162
How does wing aspect ratio influence lift and drag?,Aviation_80,Are you telling me that the induced drag is only caused by wing tips?,From the pictures at How complete is our understanding of lift?,0
"What are the indications that your turbofan engine has ""thrown a blade?""",Aviation_81,"In an airliner, such as an A380, what indications do the pilots have that an engine has thrown a fan blade?",Will that always result in destruction (of the engine)?,0
What is the maximum legal flight time for single pilots under Part 91/135 operations?,Aviation_82,"If any, what are the legal flight time limitations for single pilots?","In other words, which flight time requires more than one pilot?",0
What is required for transatlantic flight in a private plane?,Aviation_83,"What equipment is required to fly a small plane across the Atlantic via Canada, Greenland, and Iceland?",Is any additional training required beyond an ordinary pilot certificate?,0
What is required for transatlantic flight in a private plane?,Aviation_83,Is any additional training required beyond an ordinary pilot certificate?,Can it be done in VFR flight?,0
How do you handle frost on a plane?,Aviation_84,"If you plan to fly on a cold morning and there is frost on the plane, what needs to be done?",Do you have to remove the frost from the windows?,0
How do you handle frost on a plane?,Aviation_84,Do you have to remove the frost from the windows?,wings?,0
How do you handle frost on a plane?,Aviation_84,wings?,tail?,0
How do you handle frost on a plane?,Aviation_84,tail?,fuselage?,0
How do you handle frost on a plane?,Aviation_84,fuselage?,How should you remove a thick layer of frost?,0
How do you handle frost on a plane?,Aviation_84,How should you remove a thick layer of frost?,Can you rub the frost until it's smooth and take off?,0
Why do SIDs include an MEA?,Aviation_85,Is there ever a time we are supposed to climb to the MEA?,Or are we to maintain the top altitude in the SID (3000) until specifically cleared higher?,0
Why do SIDs include an MEA?,Aviation_85,Or are we to maintain the top altitude in the SID (3000) until specifically cleared higher?,"I'm just not sure what the purpose of displaying the MEA is on this chart, lost comms maybe?",0
What is a demonstrated crosswind component?,Aviation_86,What is a demonstrated crosswind component?,Is it possible to land in a crosswind greater than the demonstrated crosswind component?,0
What is a demonstrated crosswind component?,Aviation_86,Is it possible to land in a crosswind greater than the demonstrated crosswind component?,Is it safe to?,0
"When to use beacon, anti-collision, strobe, logo, and navigation lights?",Aviation_87,"When are they to be used, and when should they not be used?",What is the meaning and purpose of each one?,0
Is it legal to overload a plane in Alaska?,Aviation_88,Is it true that it's legal to fly a plane over max gross weight in Alaska?,"If so, what are the rules?",0
Do pilots ever intentionally takeoff or land downwind?,Aviation_89,Is there a reason a pilot would takeoff downwind or land downwind?,Is it legal to do this?,0
Can light GA aircraft implement fly-by-wire technology?,Aviation_90,My question(s) most revolve around:   why it hasn't been done?,What challenges1 would there be?,0
Can light GA aircraft implement fly-by-wire technology?,Aviation_90,What challenges1 would there be?,What benefits are there by not implementing it even for new light GA aircraft2 being produced?,0
Can light GA aircraft implement fly-by-wire technology?,Aviation_90,What benefits are there by not implementing it even for new light GA aircraft2 being produced?,Why the remaining flight controls don't use this technology?,78
What is ADS-B and who needs it?,Aviation_91,What does this mean?,"What is ADS-B used for, and who needs it?",0
How are runways numbered?,Aviation_92,Liverpool (for example) has runway 9/27; so how are these numbers assigned?,"Also, what do Left and Right signify?",0
How do I renew/revalidate my lapsed JAR PPL?,Aviation_93,What do I need to do to regain my PPL?,"Will I need to retake the exams, the radio telephony license, and the Skills Test?",0
Can the fly-by-wire system of a modern airliner handle an unstable condition?,Aviation_94,would suddenly shift just aft of the neutral point?,"Could the FBW system of (for example) an Airbus handle this, just like the FBW of a fighter jet which is unstable by design?",0
What exactly is an FBO and what services are provided?,Aviation_95,What exactly is a FBO and what are the services that it can provide?,"Is there a charge for these services (I guess so) and if so, what can be expected?",118
What exactly is an FBO and what services are provided?,Aviation_95,"Is there a charge for these services (I guess so) and if so, what can be expected?",How does that work?,48
Do FDRs & CVRs (black boxes) have an in-service life span?,Aviation_96,"Do Flight Data Recorders (FDRs) and Cockpit Voice Recorders (CVRs), aka black boxes, have an in-service life span?",Is it necessary to replace them over time?,0
Do FDRs & CVRs (black boxes) have an in-service life span?,Aviation_96,Is it necessary to replace them over time?,"If so, are there any regulations governing their maximum life?",0
Do FDRs & CVRs (black boxes) have an in-service life span?,Aviation_96,"If so, are there any regulations governing their maximum life?","After a crash, does the information stored on flight recorders have expiration dates?",116
What are the effects of headwind strength on landing?,Aviation_97,"Assuming a direct headwind with zero crosswind component, what are the effects of landing into say a 10kt vs 30kt vs 50kt headwind?",Are there any specific advantages or drawbacks to a stronger headwind when landing?,0
What are the effects of headwind strength on landing?,Aviation_97,Are there any specific advantages or drawbacks to a stronger headwind when landing?,Are there any specific procedures that kick in when the headwind exceeds a certain number for a certain aircraft?,0
Who decides an aircraft's maintenance schedule?,Aviation_98,So who decides how often an aircraft and its individual components should be inspected?,"Is it the manufacturer, the airline, or somebody else?",0
Who decides an aircraft's maintenance schedule?,Aviation_98,"Is it the manufacturer, the airline, or somebody else?",Is there a set standard or does this differ between manufacturers/airlines/countries?,0
How long will it take a new pilot to start flying more advanced planes like a Cirrus SR22T or Piper Malibu?,Aviation_99,What is a realistic path for me?,At what point is it reasonable for me to safely and legally pilot these high performance planes?,0
How long will it take a new pilot to start flying more advanced planes like a Cirrus SR22T or Piper Malibu?,Aviation_99,At what point is it reasonable for me to safely and legally pilot these high performance planes?,How would you suggest I get from newbie to mission capable?,0
"What are upwash, downwash and propwash?",Aviation_100,"What exactly are upwash, downwash and propwash?","My understanding is:   Upwash is the fluid (air) that initially flows over the wing Downwash is the fluid going down the wing Propwash is a byproduct of the thrust created by the propeller, and you would experience it ahead of the propeller   Is that correct?",0
How does the mixture of an engine affect the engine's operation?,Aviation_101,"My question is, how does the mixture control affect the engine's operation and what type of situations dictate a particular mixture setting?","Would an incorrect mixture setting be detrimental, a minor effect or nothing at all?",0
Are task cards still used in aircraft maintenance?,Aviation_102,"My question is:    Are task cards like the one below still used in aviation, or is there a more up-to-date way of working nowadays?","(The PDF I got this from is 10,000 pages long) What must airlines do to ensure their planes are maintained according to schedule?",0
What is the FMS Bridge Visual 28R approach at SFO?,Aviation_103,What exactly is this approach and how does it work?,"When is it assigned, and what advantage does it have over other visual approaches to runway 28R?",0
How does a flap load relief system work?,Aviation_104,Are these systems common on all large aircraft or are they specific to just a few?,under what conditions will they retract flaps)?,22
How does a flap load relief system work?,Aviation_104,under what conditions will they retract flaps)?,"Do they prevent the possibility of overspeeding flaps altogether, or do they just make it less likely to happen?",0
What is the usage ratio of the An-225 Mriya?,Aviation_105,Does anyone have data on how much time the An-225 (only one was produced; it is currently the largest aircraft in the world) spends flying/on missions and how much it waits for customers?,"Does that suggest there might be need for the completion of second aircraft, to meet demand?",132
