title,source,q1,q2,sep
Submitting things I post on my blog for publication,Writers_53,Is it a problem that I ever had it posted?,"Or, would I be okay to keep it up on my blog when submitting it, then just taking it down if it were to get accepted for publication?",93
Submitting things I post on my blog for publication,Writers_53,"Or, would I be okay to keep it up on my blog when submitting it, then just taking it down if it were to get accepted for publication?",Are there general rules for this type of thing?,0
Submitting things I post on my blog for publication,Writers_53,Are there general rules for this type of thing?,"Does it change if I want to post snippets from a novel I'm writing, or should I just avoid posting anything at all from that since I plan to pursue publication once I'm finished with it?",0
Convincing argument about something I don't agree with,Writers_54,"How can I write from the point of view of a character whose beliefs, at best, I disagree with, and at worst, view as immoral and inhumane?",How can I give Day convictions in his beliefs when I myself have no such convictions?,0
What is a good daily word count goal?,Writers_55,Quantity over quality?,"What's a reasonable, sustainable word count?",0
A Question About Addressing The Reader?,Writers_56,Is this a bad idea?,I wonder what he’s doing with his life today.”   Does this writing style work?,585
Is using too many different metres and rhyming schemes bad?,Writers_57,Is this bad writing?,"I do think it will be a bit difficult for the reader to find his/her flow when reading my poem, but can't that extra effort be seen as a part of the experience itself of reading it?",0
Jumping on the Zombie bandwagon,Writers_58,Is it too late to jump on the zombie bandwagon?,"There are loads of stories about the possible popular outcome of an apocalypse, is it possible to squeeze anything more out of it?",0
Jumping on the Zombie bandwagon,Writers_58,"There are loads of stories about the possible popular outcome of an apocalypse, is it possible to squeeze anything more out of it?","Or, maybe it would be a good idea to make a parody of the genre after it's all squeezed out dry?",0
Should I change from past to present tense to state a fact that continues into the present and is unyielding?,Writers_59,"Within narration in past tense, should a statement of a universally true fact be in past tense or in present tense?","Is ""is synchronous"" correct, or should it be ""was synchronous""?",425
Is it bad to project myself into my story?,Writers_60,Is it a bad thing?,Is there something inherently wrong with it?,558
Is it bad to project myself into my story?,Writers_60,Is there something inherently wrong with it?,Does it make my story less interesting to read?,0
How to handle a massive info dump post-ending?,Writers_61,"I’ve written a psych thriller which ends on a single line and a massive twist that makes the reader go, ‘Huh??",What??,0
How to handle a massive info dump post-ending?,Writers_61,What??,How on earth?,0
How to handle a massive info dump post-ending?,Writers_61,How on earth?,How can I keep it alive?,1568
How to handle a massive info dump post-ending?,Writers_61,How can I keep it alive?,A thrill ride that matches the rest of the thriller and doesn’t land flat on its face?,0
How to handle a massive info dump post-ending?,Writers_61,A thrill ride that matches the rest of the thriller and doesn’t land flat on its face?,"Has anyone read anything where a massive explanation follows an ending, yet it’s still gripping as all hell?",0
"When is it okay to ""tell"", instead of ""show""?",Writers_62,Is it ever okay to tell?,When?,0
What techniques are used to plot long (multi-novel) story arcs?,Writers_63,How do series authors handle multi novel story arcs?,"Do they just keep throwing out lines and pick them up when they feel the need to pull together a connection, or is it all planned out well in advance?",0
What techniques are used to plot long (multi-novel) story arcs?,Writers_63,"Do they just keep throwing out lines and pick them up when they feel the need to pull together a connection, or is it all planned out well in advance?",Is there a technique for keeping track of the loose threads or plotting out a series that is better than notecards/stickies/or a huge whiteboard?,0
What determines genre?,Writers_64,"Is the ""genre"" a piece of fiction belongs to determined by the author, or by the editor and publishing house?","Is there an established definition for each genre, or is it largely ad hoc?",0
Is no religion a bad thing?,Writers_65,"But with the level of diversity that I include (which I do not plan on changing), is no mention of religion a bad thing?",Does it seem as though I am ignoring religion entirely?,0
Is no religion a bad thing?,Writers_65,Does it seem as though I am ignoring religion entirely?,Is it bad that religion has no place in this world?,0
How should I document a product release with an inherently flawed design?,Writers_66,What is an effective strategy for documenting such a product?,Should the design flaws be highlighted or ignored?,0
How to write long extracts in a foreign language?,Writers_67,Do I put large amounts of writing into their language or english?,"Do I write it first in theirs, then in english, or do I just write it in english and forget about the original language?",0
Should the documentation of a known issue change dependent on the stability of a product release?,Writers_68,Does the documentation describing this issue change if the product is a beta release to selected customers only?,What if the product is a 1.0 to be exposed to a public audience?,0
Should the documentation of a known issue change dependent on the stability of a product release?,Writers_68,What if the product is a 1.0 to be exposed to a public audience?,What if no software patch is currently scheduled?,0
Should the documentation of a known issue change dependent on the stability of a product release?,Writers_68,What if no software patch is currently scheduled?,Related to How should I document a product release with an inherently flawed design?,0
Where can subject matter experts volunteer to work on proofing the technical details in fiction?,Writers_69,Is there a central place that such SMEs can peddle their knowledge?,Is anyone in need here?,0
"Is my story ""too diverse""?",Writers_70,"But is there such a thing as having a story that is ""too diverse""?",Is it unrealistic to have such a diverse cast of characters?,0
"Is my story ""too diverse""?",Writers_70,Is it unrealistic to have such a diverse cast of characters?,Is it alienating to readers who are white and straight to be put into the shoes of someone who is drastically dissimilar to them?,0
How do I gain sufficient emotional distance from my work to edit it?,Writers_71,How can a writer separate their emotions from the content of their work?,"How can you tell ""yes, this is good"" or ""okay, this needs work"" without having to rely on your personal opinions, which might be heavily skewed by the fact that you wrote it?",0
What are the most common style manuals?,Writers_72,What are the most popular such manuals?,"Which are considered ""standards"" for writers to follow?",0
What are the most common style manuals?,Writers_72,"Which are considered ""standards"" for writers to follow?",?,55
Incorporating new people into a critique group,Writers_73,How do we make this work?,Do we require the newcomer to read 3 half-novels?,0
Incorporating new people into a critique group,Writers_73,Do we require the newcomer to read 3 half-novels?,Do we just accept that she won't be able to give substantial critique?,0
Incorporating new people into a critique group,Writers_73,Do we just accept that she won't be able to give substantial critique?,How can we keep our group both welcoming and effective?,98
Crafting an organic female platonic relationship,Writers_74,Can anyone advise me how go about developing their relationship?,"Being a male writer, is there any advice on capturing the opposite gender's voice as well?",106
"How can I make a case for toning down the ""rah rah"" marketing tone around technical content?",Writers_75,"Summary  Starting from the position that -- with modern web delivery -- the line between technical communication and marketing content is fading (as all the content is available to business and technical readers via search) and it is desirable to have a more consistent tone across the organization... how can I (as an experienced technical writer) work with the ""market-y""-leaning folks to make that tone more consistent?",Related to: Should software product release notes be in marketing voice or technical voice?,854
How many common conventions exist for inserting sounds made by the author?,Writers_76,Is it (*sniff) or (/sniff)?,Are there other popularly recognised styles for inserting onomatopoeia out there?,862
How Do You Find a Literary Agent?,Writers_77,What is the basic path to getting a literary agent?,"I understand that going to a writing conference helps you find one, but where can I find writing conferences?",0
How Do You Find a Literary Agent?,Writers_77,"I understand that going to a writing conference helps you find one, but where can I find writing conferences?","Also, is there a cost to go to a writing conference?",61
How Do You Find a Literary Agent?,Writers_77,"Also, is there a cost to go to a writing conference?","If that doesn't work, what's a good website to use to find a literary agent that is trustworthy?",0
"How do you convey a term or idea that exists in the modern world, but not in the setting of the story?",Writers_79,"How can you properly convey an idea that doesn't exist, for example, the word psychology, in such a setting?","For example, a character understands the general gist of it - and you can explain it, but how can you summarize it without having to explain it every time?",0
"How do you convey a term or idea that exists in the modern world, but not in the setting of the story?",Writers_79,"For example, a character understands the general gist of it - and you can explain it, but how can you summarize it without having to explain it every time?",Should you invent a new word for it - or use the modern rendition of the word?,0
"How do you convey a term or idea that exists in the modern world, but not in the setting of the story?",Writers_79,Should you invent a new word for it - or use the modern rendition of the word?,"Should it be referenced to using a new word, or would it be better to use common words such as 'calling' and 'reception' that the reader would understand better, but may not make sense in the world itself?",159
How do I overcome a lack of motivation to write at home?,Writers_80,What should I do to overcome this almost aggressive form of lazyness?,Should I rearrange my desk/room?,0
How do I overcome a lack of motivation to write at home?,Writers_80,Should I rearrange my desk/room?,Should I leave my PC off and just focus on my MacBook (the one I use for writing on the train)?,0
How do I overcome a lack of motivation to write at home?,Writers_80,Should I leave my PC off and just focus on my MacBook (the one I use for writing on the train)?,Should I go to a different room entirely?,0
How do I overcome a lack of motivation to write at home?,Writers_80,Should I go to a different room entirely?,"Edit 2: Okay, so to rephrase this question: For someone who has had a similar experience, how did you overcome this type of inability to devote time to writing when at home?",354
How to Paste as Plain Text in Scrivener on Windows?,Writers_81,Is this some new 'feature' for Scrivener?,"If not, how could I fix this?",0
Publishing for Kindle,Writers_82,"But, is this a good idea?","Should this be last resort, or is this the future of publishing?",0
Third-person objective in action scene,Writers_83,"So, how do I present thoughts and emotions in an action scene in third-person objective?",Or should I switch to a more personal third-person viewpoint (I'm not above rewriting everything I've written in another viewpoint)?,0
Is it bad storytelling to have things happen by complete chance?,Writers_84,"Question  I'm aiming not to limit this question to just my story, so here we go:     Is it bad storytelling to have something notable to the plot happen by complete chance?",Should everything have a really good reason for being that way?,0
Is it bad storytelling to have things happen by complete chance?,Writers_84,Should everything have a really good reason for being that way?,Should nothing happen by chance?,0
Is it bad storytelling to have things happen by complete chance?,Writers_84,Should nothing happen by chance?,To add a little note about my thing where the guy just happens to come across a character important to the development of the plot show up at completely a random time:     Is it bad to have something that opens a massive plot point gateway happen totally by chance?,282
How do I go about finding a writing group?,Writers_85,"Any websites that list writing groups by geographic location, or genre?",Should I try libraries or something?,0
How do I go about finding a writing group?,Writers_85,Should I try libraries or something?,Fan forums of a favourite author?,0
How do I go about finding a writing group?,Writers_85,Fan forums of a favourite author?,"Are there ""virtual"" writing groups (by email or chat or whatever, as opposed to in person)?",0
How do I develop my skill at writing essays?,Writers_86,Questions  1) What is the best way to improve the quality of my prose?,"2) If the answer to the above question is to read a lot of essays, how should I read them?",0
How do I develop my skill at writing essays?,Writers_86,"2) If the answer to the above question is to read a lot of essays, how should I read them?","Should I read actively, dissecting every sentence, and analysing it?",0
How do I develop my skill at writing essays?,Writers_86,"Should I read actively, dissecting every sentence, and analysing it?",Or should I just read and expect it do wonders to my writing?,0
Using slang as a narrator - pros and cons,Writers_87,"Is it advisable to use slang and euphemisms as a narrator, in addition to the main characters who use it?",Are there arguments for and against it?,0
Using slang as a narrator - pros and cons,Writers_87,Are there arguments for and against it?,"For example, if I were to write about street thugs and their exploits, would using slang in the narration bring the reader closer to the characters?",0
Using slang as a narrator - pros and cons,Writers_87,"For example, if I were to write about street thugs and their exploits, would using slang in the narration bring the reader closer to the characters?",Or would it be considered inappropriate and distracting?,0
Writing different genres,Writers_88,Is it therefore a good idea to invent pen names where genres don't really gel so that the audiences aren't thrown off if they pick one of the books under a different genre they expected?,Or is it possible to generate sub-brands for an author so that the readership are clear on which genre a book is under?,0
Writing different genres,Writers_88,Or is it possible to generate sub-brands for an author so that the readership are clear on which genre a book is under?,What other methods are there for achieving this separation?,0
How do I get involved in writing for video games?,Writers_89,"I believe that some stories are better served by this interactive medium rather than say a novelization or a movie script and I'd love to give it a try, but without having any contacts in that industry or real experience working in that medium, I was wondering what it takes to get started?",Find or start an open source game project?,0
How do I get involved in writing for video games?,Writers_89,Find or start an open source game project?,Send some kind of treatment to an established game publisher or developer?,0
"How to share the work, if writing fiction in a team?",Writers_90,How should one split up the work between two people?,Should one write the even-numbered chapters and the other the odd-numbered?,0
"How to share the work, if writing fiction in a team?",Writers_90,Should one write the even-numbered chapters and the other the odd-numbered?,Does each person tell the story from the point of view of a different character or write different story-subarcs?,0
"How to share the work, if writing fiction in a team?",Writers_90,Does each person tell the story from the point of view of a different character or write different story-subarcs?,"In general, how do one organise the work in a team?",0
"Is there an accepted (or 'correct') way to write translations/subtitles for different materials (videos, articles, books, etc)?",Writers_91,"For example, while subtitling videos from a different language into english, is it better to (or more acceptable) to do a literal translation of what is said, or to change it and write it in a way that is more appropriate for english?",Or is this usually subjective to the person writing the translation?,0
When and how often edit the style and content of a story?,Writers_92,What is a good amount of editing?,How should I know when to stop and simply publish the result?,0
What can one do to get the most from limited writing time?,Writers_93,"How do you grab what you had when you left off and lose as little of the ""juice"" as possible when you sit back down to write?","How can one shorten the time from ""sitting down to write"" to ""oh, yeah, that's where we were..."" and productive writing?",0
What can one do to get the most from limited writing time?,Writers_93,"How can one shorten the time from ""sitting down to write"" to ""oh, yeah, that's where we were..."" and productive writing?",Are there any productivity tools you recommend to make the planning process less disjointed?,0
Are different styles/storylines prefered in different languages/cultures?,Writers_94,"Can I apply the hints for style or story-building given here, or by English authors, without a second thought to my own work written in German?",Or are there differences in how style or storyline is understood by readers in different languages or cultures?,0
How Much Can You Make From Writing a Book?,Writers_95,"I'm interested in the typical total profit that a writer might expect to see from:   A NYT Bestseller A diet or self-help book that sells 100,000 copies A romance novel that sells 10,000 copies A self-published novel that sells 5,000 copies   What are the typical rev shares for new authors?",How are the deals structured?,0
How Much Can You Make From Writing a Book?,Writers_95,How are the deals structured?,"Do you always get royalties, or is flat fee more typical?",0
How can you submit your writings internationally?,Writers_96,Is it possible?,How can it be done?,0
Spelling style in academic papers,Writers_97,"When an article is submitted to a conference or journal, is it better to use British or American spelling?",Does it have to be according to the conference or journal's style (based on where it is being held or who hold it) or is it up to the writer to choose and stick to one style?,0
Could I reach the level of good writing style as non-native language speaker?,Writers_98,So could I ever reach the level of native English writers and maybe even gain some honor as a good one?,"I know that writing doesn't stick with language, but what is the price of switching?",0
Could I reach the level of good writing style as non-native language speaker?,Writers_98,"I know that writing doesn't stick with language, but what is the price of switching?",How much I'll have to learn?,0
What is the requirement for a book to be a NYT Bestseller?,Writers_99,But what does it really mean?,Is it based on number of copies sold?,0
What is the requirement for a book to be a NYT Bestseller?,Writers_99,Is it based on number of copies sold?,Does the NYT actually have editors read the books and only choose ones that they enjoyed enough?,0
Warning signs that a publisher may be shady?,Writers_100,Are there any specific signs (singular or groups of) that I should pay attention to when it comes to publishers?,Are there any other signs I should be aware of?,152
Do I need to register my work to retain copyright?,Writers_101,What are the legal issues when submitting work to publishers?,is there a risk of having my work stolen?,0
Do I need to register my work to retain copyright?,Writers_101,is there a risk of having my work stolen?,How can you protect yourself from this?,0
Do I need to register my work to retain copyright?,Writers_101,How can you protect yourself from this?,"Is there an international ""law"" for this or is it country-specific?",0
Works of literature that are (ostensibly) about the act of writing,Writers_102,"What short stories, poems or other works of the literary art reflect (directly or indirectly) an author's experience as a writer?",What messages do these pieces convey?,0
Works of literature that are (ostensibly) about the act of writing,Writers_102,What messages do these pieces convey?,How should/can these works affect my own writing?,0
Is there a Market for Poetry with a Fixed Verse Form,Writers_103,Are there readers for this type of poetry?,Are their editors or magazines who would welcome it?,0
Is there a Market for Poetry with a Fixed Verse Form,Writers_103,Are their editors or magazines who would welcome it?,Should I work on perfecting my un-structured poetry instead?,0
What linguistic tools do you use?,Writers_104,What does everyone else use?,Is there some handy reference that I'm missing?,0
