title,source,q1,q2,sep
Is multirate signal processing involved in ADSL?,SignalProcessing_11,How are the telecom people able to control the flow of data of different cables?,"But he paid only for [tex] scheme, why is the user not able to steal the remaining bandwidth?",45
Is multirate signal processing involved in ADSL?,SignalProcessing_11,"But he paid only for [tex] scheme, why is the user not able to steal the remaining bandwidth?",Is there a multi rate theory behind this?,0
Is multirate signal processing involved in ADSL?,SignalProcessing_11,Is there a multi rate theory behind this?,Or it is a simple filtering?,0
What is the capacity of MIMO channels with deterministic interference plus random noise,SignalProcessing_12,"When there is known deterministic interference, what is the capacity now?",Is this correct?,432
What is the capacity of MIMO channels with deterministic interference plus random noise,SignalProcessing_12,Is this correct?,Another problem is what if the values of the interference are unknown to the receiver and transmitter but they only know the value for any time index is deterministic?,0
What is the capacity of MIMO channels with deterministic interference plus random noise,SignalProcessing_12,Another problem is what if the values of the interference are unknown to the receiver and transmitter but they only know the value for any time index is deterministic?,What can we say about the capacity?,0
What is the capacity of MIMO channels with deterministic interference plus random noise,SignalProcessing_12,What can we say about the capacity?,What will the receiver and transmitter do in practice?,0
What is the capacity of MIMO channels with deterministic interference plus random noise,SignalProcessing_12,What will the receiver and transmitter do in practice?,will the receiver try to estimate the interference?,0
"How do I deal with occlusion, warping, or perspective distortion for object detection",SignalProcessing_13,"SIFT is quite powerful, as it is scale invariant, but how do I deal with the problem of occlusion and warping?",Any suggestion and directions?,135
How to remove text region in a document image? or extract image from a document image,SignalProcessing_14,"newspaper), how to extract photos in it or remove text region?","Thanks！  BTW, what if the background color is not white, or the background color of certain blocks are not white?",328
Why only take 205 sample when using a sample rate of 10khz or 8khz?,SignalProcessing_15,What is the magic behind the number 205 ???,"EDIT: I know they aren't able to sample 8000 times here, but why not take 320 samples then??",0
Why only take 205 sample when using a sample rate of 10khz or 8khz?,SignalProcessing_15,"EDIT: I know they aren't able to sample 8000 times here, but why not take 320 samples then??",than just 205??,0
Fractional equalizer with non-integer oversampled signal as input,SignalProcessing_16,"I understand I should have 2 different filters, but I dont know how the baudrate-output is generated:   for ktime=1:3:L     nindex                               = ktime+(Ntaps:-1:1);     inputequalizer_block                 = inputsignal(nindex);     for i=1:2        output_aux(i)  = W{i}*inputequalizer_block;        end     % Some processing on output_aux(1) and output_aux(2)?",Any suggestion?,102
Training own classifiers using trainCascadeObjectDetector for face detection,SignalProcessing_17,How I use trainCascadeObjectDetector function with my own database?,Is there any example except this you know?,0
carrier frequency difference,SignalProcessing_18,How can I simulate carrier frequency offset in MATLAB?,Why can we assume that this feature is Gaussian distributed?,169
carrier frequency difference,SignalProcessing_18,Why can we assume that this feature is Gaussian distributed?,Why do noise and the channel not affect this feature?,0
Relation between Bandwidth and Baud-Rate for 8-PSK,SignalProcessing_19,"In 8-PSK as 3 bits together form a symbol, so Bandwidth = 2R/3 , R is Bit Rate  As bit rate is 3 times BAUD RATE for 8-PSK, hence Bandwidth has to be = 2* (BAUD RATE)    But in many places is see the below statement ::::  For PSK the baud rate is the same as the bandwidth I was going through this - This  How can this be possible.?",?,0
Frequency domain to time domain conversion-(varying sample count),SignalProcessing_20,How am I supposed to relate the 150 samples to 250 samples?,"Does this have anything to do with windowing (hamming,hanning,etc), sampling frequency, min and max frequency in the original signal?",76
Frequency domain to time domain conversion-(varying sample count),SignalProcessing_20,"Does this have anything to do with windowing (hamming,hanning,etc), sampling frequency, min and max frequency in the original signal?",Am i right?,526
Does the OFDM MMSE Channel Estimator Require Prior Channel Knowledge?,SignalProcessing_21,"See equation 8 here: [website]However, you presumably don't have this information, otherwise why would you be estimating it?","If you are able to deal with the complexity of the MMSE estimator, how do you implement it in practice without prior knowledge of what the channel is?",0
Understanding the meaning of amplitude in FFT,SignalProcessing_22,My question is: What is the meaning that I can attribute to the amplitude that I obtain from the FFT algorithm?,Is there some unit that can be ascribed to it?,0
Obtain transfer function from signal flow graph,SignalProcessing_23,Is there any (free) tool which can analyze such a graph and provide the overall transfer function [tex]?,"Googling I found this Matlab tool, but the tool it is not free; anyway is there anything similar, in Matlab or in other environments?",0
motion compensation for range migration algorithm,SignalProcessing_24,Is there a simple to follow explanation of how to do second order motion compensation for range migration algorithm?,"For the Extended Omega K algorithm, how does one relate the deviation in platform position to the amount of phase compensation to apply in terms of kx?",57
motion compensation for range migration algorithm,SignalProcessing_24,"For the Extended Omega K algorithm, how does one relate the deviation in platform position to the amount of phase compensation to apply in terms of kx?","Is it a scaling by [tex] where [tex] is the deviation along the azimuth, and the slant range deviation is assumed to have been compensated away via a mix of phase compensation and/or interpolation and/or pixel shifts?",0
Help me understand the phase of an FIR filter,SignalProcessing_25,"The magnitude is easy: [tex]   But I struggle with the phase, it seems easy: [tex] , but I guess this is wrong ?",why ?,0
Help me understand the phase of an FIR filter,SignalProcessing_25,why ?,What happens if [tex] is larger than [tex] thus the expression is always positive ?,175
Help me understand the phase of an FIR filter,SignalProcessing_25,What happens if [tex] is larger than [tex] thus the expression is always positive ?,does [tex] ?,0
How to choose sampling rate for non-band limited signal given as an expression?,SignalProcessing_26,I was wondering how to determine the sampling rate I should use if I wanted to compute discrete samples and pass them through some filter?,"But that integral goes to infinity and what if the integral doesn't converge, or it's not something I can compute?",309
How to choose sampling rate for non-band limited signal given as an expression?,SignalProcessing_26,"But that integral goes to infinity and what if the integral doesn't converge, or it's not something I can compute?",What reasonable conclusion about required sampling rate can I make based on something like this?,843
How to choose sampling rate for non-band limited signal given as an expression?,SignalProcessing_26,What reasonable conclusion about required sampling rate can I make based on something like this?,How can I justify it?,0
How to choose sampling rate for non-band limited signal given as an expression?,SignalProcessing_26,How can I justify it?,Is that small enough to be unimportant to overall signal?,144
How to choose sampling rate for non-band limited signal given as an expression?,SignalProcessing_26,Is that small enough to be unimportant to overall signal?,How should I go about determining what's small enough?,0
Sampling theorem and signals explained to a mathematician,SignalProcessing_27,I'm asking myself the following questions:   What is the signal bandwidth?,[tex] What is the frequency spectrum?,0
Sampling theorem and signals explained to a mathematician,SignalProcessing_27,[tex] What is the frequency spectrum?,What is the channel bandwidth?,0
Sampling theorem and signals explained to a mathematician,SignalProcessing_27,What is the channel bandwidth?,What does the sampling theorem state?,0
Sampling theorem and signals explained to a mathematician,SignalProcessing_27,What does the sampling theorem state?,"we consider an equidistant grid [tex] and (maybe) use the composite trapezoidal rule to approximate [tex] So, I think the sampling theorem targets the question how huge do I need to choose [tex] in order to reconstruct (what exactly does that mean?",508
Sampling theorem and signals explained to a mathematician,SignalProcessing_27,"we consider an equidistant grid [tex] and (maybe) use the composite trapezoidal rule to approximate [tex] So, I think the sampling theorem targets the question how huge do I need to choose [tex] in order to reconstruct (what exactly does that mean?","They state, that ""the signal bandwith is the difference between the lowest and the highest frequency""?",274
Sampling theorem and signals explained to a mathematician,SignalProcessing_27,"They state, that ""the signal bandwith is the difference between the lowest and the highest frequency""?",What does that mean?,0
Rayleigh Fading Simulation,SignalProcessing_28,"M=4 N= 1000; h=(1/sqrt(2))*(randn(N,M)+1i*randn(N,M));   Question 1  Does this create a frequency selective channel solely because I have more taps?",Then how may I incorporate this into my simulation?,252
Regarding phase and frequency components in the signal,SignalProcessing_30,Is there any possibility that the phase of the signal remains constant even if the frequency of the signal is changed?,In such cases how the phase of the signal is varied?,130
Regarding phase and frequency components in the signal,SignalProcessing_30,In such cases how the phase of the signal is varied?,Can the noise effect the phase of signal?,0
Negative values of the FFT,SignalProcessing_31,":return:     """"""     f = fftfreq(sig.size, d=t[1]-t[0])     y = rfft(sig)     return f, y   Signal:    ...and it's FFT:    Why I'm getting negative values of the FFT?",Do I even use the FFT function well?,0
Correct filter to find angular velocity from a rotating accelerometer?,SignalProcessing_32,"I know DSP filtering techniques like Kalman (probably not good, as this is not a linear problem?","But what exactly is a good/""the best"" method to use for this type of signals?",121
Correct filter to find angular velocity from a rotating accelerometer?,SignalProcessing_32,"But what exactly is a good/""the best"" method to use for this type of signals?",What have I done wrong?,1943
Correct filter to find angular velocity from a rotating accelerometer?,SignalProcessing_32,What have I done wrong?,Is this really all we can get out of it?,554
Correct filter to find angular velocity from a rotating accelerometer?,SignalProcessing_32,Is this really all we can get out of it?,Or is there something wrong in the way we do it?,0
Optimum matched filter without ISI,SignalProcessing_34,"Given a filter used to shape the digital signal, [tex], and given that we do not want the filter combination to cause any ISI, what ""matched"" filter, [tex] will maximise the SNR?","Is there an easier way, or am I making a mistake, or going in the wrong direction?",879
How to interpret this!! I am confused!,SignalProcessing_35,"  img = rgb2gray(imread('lena.bmp'));  imgFirstHalf = img(:,1:2:end);  imgSecondHalf= img(:,2:2:end);  implay(cat(3,imgFirstHalf,imgSecondHalf))   Now the question I have is, relative to the first frame, how should the second frame look like as in moving left or to its right?",Can somebody explain me what is going wrong with my thought process?,244
"Is ripples in frequency response of a filter ,result of periodic extension of a signal in time domain thereby producing discontinuities?",SignalProcessing_36,Now my doubt is how and why discontinuities are present in time domain signal?,Is it due to periodic extension of aperiodic signal in time domain to compute DFT?,0
How to implement a digital oscillator?,SignalProcessing_37,"Assuming that the DSP system is synchronously locked to whatever matters, what is the best way to implement a digital oscillator at some frequency [tex]?",What is the right way to do this?,1114
Synthesizing harmonic tones with Karplus Strong,SignalProcessing_38,But now the question is: how to choose the interpolation factor depending on the note?,"So my main question is: How to mathematically determine the necessary interpolation factor for a given note, so that all notes have an equal decay?",285
Synthesizing harmonic tones with Karplus Strong,SignalProcessing_38,"So my main question is: How to mathematically determine the necessary interpolation factor for a given note, so that all notes have an equal decay?",Supplementary questions are:  - do I need to use a decay constant in addition to adjusting the interpolation?,0
Synthesizing harmonic tones with Karplus Strong,SignalProcessing_38,Supplementary questions are:  - do I need to use a decay constant in addition to adjusting the interpolation?,- is my understanding of fractional delay sufficient to get a working result?,0
Signal Continuation,SignalProcessing_39,Have anyone tried doing this?,Is the section 2.45s to 2.50s enough?,389
How to avoid denormalized numbers?,SignalProcessing_40,Is there a way to instead instruct the FPU to simply not generate denormal numbers in the first place?,"EDIT: Also, what are the numerical consequences of disabling denormal numbers?",40
Processing 47-53 MHz signal sampled at 96000 Hz,SignalProcessing_41,"In order to successfully measure a sample, don't you have to have a sample rate >= to twice the desired frequency (Nyquist rate)?",How can you get an accurate representation of a 47-53 MHz signal with such a low sample rate?,0
Processing 47-53 MHz signal sampled at 96000 Hz,SignalProcessing_41,How can you get an accurate representation of a 47-53 MHz signal with such a low sample rate?,"From my limited knowledge of FFT, the first ""bin"" (in the real part) represents 0 Hz and the last ""bin"" (in the real part) represents: $$ F=i\times \frac{Fs}{N} $$ Where [tex]=Bin Index, [tex]=Sample Rate, [tex]=FFT Size  In my case with size 1024 and above sample rate, [tex] Hz, right?",60
Processing 47-53 MHz signal sampled at 96000 Hz,SignalProcessing_41,"From my limited knowledge of FFT, the first ""bin"" (in the real part) represents 0 Hz and the last ""bin"" (in the real part) represents: $$ F=i\times \frac{Fs}{N} $$ Where [tex]=Bin Index, [tex]=Sample Rate, [tex]=FFT Size  In my case with size 1024 and above sample rate, [tex] Hz, right?",How can this range ([tex] Hz-[tex] Hz) possibly represent my [tex] MHz signal?,0
Discrete Fourier Transform bandwidth?,SignalProcessing_42,"After performing a Discrete Fourier Transform on the data, what is the frequency step between the calculated values of Cn?",How can I go about solving this problem?,93
What is the rate of expansion of an image as it aproaches the human eye?,SignalProcessing_43,Is this true?,What is the rate of expansion of objects within our visual field?,0
What is meant by *sampling* in terms of the *sampling theorem*?,SignalProcessing_44,"Now, I've got two questions:   What is meant by sampling (in terms of the sampling theorem)?","So, where does ""sampling"" come into play?",198
What is meant by *sampling* in terms of the *sampling theorem*?,SignalProcessing_44,"So, where does ""sampling"" come into play?","Is this meant by ""sampling""?",265
What is meant by *sampling* in terms of the *sampling theorem*?,SignalProcessing_44,"Is this meant by ""sampling""?",Does the sampling theorem make a statement about [tex] or [tex] or something else?,0
How to implement Fourier Descriptor of an image?,SignalProcessing_45,"First, if I want to normalize the position of the starting point, according to the above link, This is done by subtracting the phase of the second Fourier descriptor [tex] from the phase of all Fourier descriptors and weighting by [tex]; that is:  [tex]  Is the weight [tex] equal to the [tex] in [tex] ?","Second, how could I do in order to achieve rotational invariance when I implement Fourier descriptor ?",0
What is Audio codec in simplified term?,SignalProcessing_46,"Moreover, both the inputs from the analog mics as well digital mics go through the digital codec    What exactly does this mean?",Does this imply that the numerical representation that I see in the DSP memory is not the same as what was generated by the ADC?,135
What is Audio codec in simplified term?,SignalProcessing_46,Does this imply that the numerical representation that I see in the DSP memory is not the same as what was generated by the ADC?,"What is codec here, in very simple terms?",0
"In computer stereo vision, what does it mean to ""look in""?",SignalProcessing_47,"In trying to understand this answer to my earlier question, can someone explain why it is important that the cameras are not in the same plane when the focal distance is large compared to the separation between the cameras and the object?","What is meant by ""looking in""?",0
"In computer stereo vision, what does it mean to ""look in""?",SignalProcessing_47,"What is meant by ""looking in""?",Does this change if the number of views/cameras increases?,0
"discrete Haar wavelet transform, fast and efficient method?",SignalProcessing_48,"My main question is, what's a good way to implement a fast and efficient haar transform?",Or a practical way to apply one of these two methods?,0
Equalizers with low data rate systems,SignalProcessing_50," In case of using equalizers with ZigBee systems, what type of fading does the channel show, flat or frequency selective, fast or slow?",Is the inter-symbol interference (ISI) problem encountered in ZigBee systems?,0
Why we need distances in Ideal LPF?,SignalProcessing_51,My questions: What is this distance ?,Why we need this distance matrix D ?,0
Why we need distances in Ideal LPF?,SignalProcessing_51,Why we need this distance matrix D ?,What information this gives to us?,0
Why we need distances in Ideal LPF?,SignalProcessing_51,What information this gives to us?,How it helps in Low Pass Filter an Image?,0
Why we need distances in Ideal LPF?,SignalProcessing_51,How it helps in Low Pass Filter an Image?,(I understood that it helps to create the filter function H) but Why we need the distances to create the filter function?,0
Estimating onset time of a tone burst in noise?,SignalProcessing_52,What techniques might one use to estimate the onset time of a sinusoidal tone burst in a noisy signal?,How might the estimation techniques change if the S/N ratio is very low (much less than 1)?,245
Extracting positive frequencies of discrete-time signal,SignalProcessing_54,What is going on here?,And how do I actually get what I want?,0
Calculate a Kind of Equivalent Baseband Signal by Examining the Zero Crossing,SignalProcessing_55,Does anyone know an equation for the amplitudes of those frequencies as a function of the amplitude and frequency of [tex] and [tex]?,"Is there an equation for this case, too?",81
"Estimating variance in arbitrary, periodic signal",SignalProcessing_56,"Is it possible to estimate the variance [tex] of the noise, given this setup?",What DSP tricks can be applied in order to obtain this information?,172
"In Fourier transforms, can momentum space be analogized to frequency, and position space be analogized to wavelength?",SignalProcessing_57,What about electromagnetic radiation?,Is the distribution of frequencies the Fourier transform of the distribution of wavelengths?,0
"In Fourier transforms, can momentum space be analogized to frequency, and position space be analogized to wavelength?",SignalProcessing_57,Is the distribution of frequencies the Fourier transform of the distribution of wavelengths?,"Is it physically feasible to think of a distribution of positions (each position value with a certain count), and then to take a fourier transform of that, and end up with a distribution of momentum values?",0
High temporal precision in coherence?,SignalProcessing_59,But how can one then obtain values for the coherence at such high temporal resolutions?,"For each value, you would require several tapers; if I understand the description by Bosman correctly, this would result in a single value for coherence for each epoch of 0.5 seconds?",0
FIR filter design: evaluating the error function,SignalProcessing_62,What is the difference between these two design?,"Can i use the operation 'transpose' in [tex] and weighting function,length of filter?",0
FIR filter design: evaluating the error function,SignalProcessing_62,"Can i use the operation 'transpose' in [tex] and weighting function,length of filter?","*c;     %% error function    E=abs(H-d)^2;    S=sum(E');     plot(f,S)   I need in my work to reduce the error as little as possible.How can i changing in this code?",647
Can someone explain complex mapping as appears in Ogata's textbook,SignalProcessing_63,"    Refer to diagram above, in Ogata's text on discrete time control, he showed that you can map a curve in the S plane, namely curve 1,2,3,4,5 onto a circle in the Z plane through the complex mapping [tex]  What I do not understand is why are we missing the negative branch?","So if that branch is missing, how are we suppose to map those poles back to the S plane?",89
Can someone explain complex mapping as appears in Ogata's textbook,SignalProcessing_63,"So if that branch is missing, how are we suppose to map those poles back to the S plane?",Can someone explain why the negative axis is missing in this mapping?,0
Calculate cut-off frequency of lowpass IIR-filter,SignalProcessing_64,Given a an IIR lowpass-filter in z-space:  [tex]  How to calculate it's 3dB cut-off frequency?,Is this correct?,138
Calculate cut-off frequency of lowpass IIR-filter,SignalProcessing_64,Is this correct?,Are there other ways to do that?,0
Video: Detecting a digital timer and when it ticks,SignalProcessing_65,Possible frames from different input video files:    How might this be achieved?,"In particular, what algorithms could be used to categorize the data?",0
Video: Detecting a digital timer and when it ticks,SignalProcessing_65,"In particular, what algorithms could be used to categorize the data?","How would could you detect a timer that might be everywhere, of any color or font size?",0
OFDM. Cyclic Prefix and ISI,SignalProcessing_66,Why?,How can it be improved?,129
"Can ICA be applied, when the number of mixture signal is less than number of source signal?",SignalProcessing_67,Does it make sense?,Am I missing some techniques?,0
"Can ICA be applied, when the number of mixture signal is less than number of source signal?",SignalProcessing_67,Am I missing some techniques?,"Or, am I making a wrong assumption on the process?",0
What is the DCT used for in Computer Vision?,SignalProcessing_68,"DCT, what is the benefit of using it for image processing?",Can i use it for something else?,46
What is the DCT used for in Computer Vision?,SignalProcessing_68,Can i use it for something else?,Is it useful for motion detection?,0
What is the DCT used for in Computer Vision?,SignalProcessing_68,Is it useful for motion detection?,Is it useful for compressing further?,0
What is the DCT used for in Computer Vision?,SignalProcessing_68,Is it useful for compressing further?,Would that make the image size smaller in bytes?,107
What is the DCT used for in Computer Vision?,SignalProcessing_68,Would that make the image size smaller in bytes?,In a brief synopsis/paragragh what could I consider DCT of an image for?,84
When do we normalize data in audio processing?,SignalProcessing_69,Where and why do we normalize the data?,"Do we need to normalize the extracted features, when we normalized the data in the preprocessing step and vice versa?",200
How do I generate sine waves with MATLAB’s max operator and the plot the resulting values in dB versus log frequency?,SignalProcessing_71,Can anyone gives me such an example solution or any kind of help?,"How can I make for-loop to generate sine waves with values 2, 5, 10 15?",299
How do I generate sine waves with MATLAB’s max operator and the plot the resulting values in dB versus log frequency?,SignalProcessing_71,"How can I make for-loop to generate sine waves with values 2, 5, 10 15?","How can I input frequencies in an array for 2, 5, 10, 15?",0
How do I generate sine waves with MATLAB’s max operator and the plot the resulting values in dB versus log frequency?,SignalProcessing_71,"How can I input frequencies in an array for 2, 5, 10, 15?",What does it mean with store maximum values of the filter’s output in an array?,0
How do I generate sine waves with MATLAB’s max operator and the plot the resulting values in dB versus log frequency?,SignalProcessing_71,What does it mean with store maximum values of the filter’s output in an array?,What does it mean with plot against the frequency array using the semilogx routine?,0
What is the best method for measuring of room reverberation time?,SignalProcessing_72,What is a best way to do that?,What kind of signal should be used?,0
What is the best method for measuring of room reverberation time?,SignalProcessing_72,What kind of signal should be used?,"I know about balloon and pink noise, but are there any better methods?",0
Basic question: Why is the output of a system the convolution between the impulse response and the input?,SignalProcessing_73,I forgot a very simple fact and I am now struggling to find reference that proves this basic property?,"How would you prove that for a single in single out system, the system output is the impulse response convoluted with the input?",0
Constructing a tone through additive synthesis,SignalProcessing_74,So my question is: what is the parameter space?,what are the best things to tweak?,4
transfer function and 'causal' signal - evaluate transfer function or use z-transform of input?,SignalProcessing_75,"Since this is a 'causal' context, isn't that cosine really [tex] and hence requires taking the z-transform of the input?","When can you just evaluate [tex] at the value of interest, and when do you have to take the (unilateral) z-transform of the input?",0
Emulating a Variable Delay,SignalProcessing_76,Why does my implementation of the shifting method not work?,Is it because my delay block only works with a finite window of the signal?,0
How to Improve Least Means Squares (LMS) / NLMS Filter Performance?,SignalProcessing_77,Are there ways to increase computational performance of a normalized least squares (NLMS) filter?,Are there any other methods?,236
How does cascading biquad sections for higher order filters work?,SignalProcessing_78,"Now when implementing as second order sections how does the flow work from input to output, do I need to store only 2 previous sample values?",Or does the output of the first filter feed as x_in in to the second filter and so on?,0
Causal question on a discrete signal,SignalProcessing_79,"Given a signal with a list of discrete values 1,2,3 (t=0),0,1,  Whether the signal is causal when the arrow is in 3 and why?","I know the definition of causal is that the output will not depend on future input, but how to apply the definition in this question?",0
How can I oversample OFDM received signal in MATLAB,SignalProcessing_80,"The oversampling should be done after receiving the signal, .. as below    Could you please explain how can I do that resampling in MATLAB?",how can I perform the resampling for y ?,143
What is the difference between phase delay and group delay?,SignalProcessing_81,Am I correct in thinking this?,"If so, how do the two measurements differ?",0
What is the difference between phase delay and group delay?,SignalProcessing_81,"If so, how do the two measurements differ?",Could someone give an example of a situation in which one measurement would be more useful than the other?,0
Are Computer Stereo Vision techniques appropriate for sub-millimetre measurements?,SignalProcessing_82,Is the desired precision (at least) theoretically attainable?,Is there a recommended paper or resource that would help explain this topic further?,0
Are Computer Stereo Vision techniques appropriate for sub-millimetre measurements?,SignalProcessing_82,Is there a recommended paper or resource that would help explain this topic further?,Does this give you better insight?,555
How to filter out those outliers,SignalProcessing_83,would someone have a solution to correctly remove those outliers?,Any python function?,0
Audio Processing Used in Voip Mobile Apps,SignalProcessing_84,My questions:    How would a VoIP app developer decide what audio processing should be used in an app ?,Is there a list of all processing options somewhere online ?,0
Audio Processing Used in Voip Mobile Apps,SignalProcessing_84,Is there a list of all processing options somewhere online ?,Is there a methodology involved in selecting the needed audio processing for an app ?,0
Audio Processing Used in Voip Mobile Apps,SignalProcessing_84,Is there a methodology involved in selecting the needed audio processing for an app ?,"If I were to identify the minimum set of audio processing needed for a VoIP app, how would I go about doing it ?",0
Discrete Fourier Transform of PMF and PDF,SignalProcessing_85,"How can we treat is as probability density function since it is discrete signal, not continuous?",Is the only reason that DFT of both PMF and PDF would give us same result so it doesn't really matter in this scenario?,0
Discrete Fourier Transform of PMF and PDF,SignalProcessing_85,Is the only reason that DFT of both PMF and PDF would give us same result so it doesn't really matter in this scenario?,And how can we even get PDF from PMF?,0
"What does a ""vector"" in a hidden Markov model mean?",SignalProcessing_86,How do you get a vector from a sound input?,Is this vector readable by a human?,0
Is signal processing used in block matching algorithms,SignalProcessing_87,Are there other methods based on signal processing which modern video codecs use to find blocks?,Like comparing the dct coefficents of each block to reduce noise errors?,0
What is the difference between a Fourier transform and a cosine transform?,SignalProcessing_88,What is the difference between these two operations?,Why would you do DFT the first time and then a DCT the second time?,0
What is the relationship between poles and system stability?,SignalProcessing_89,Why these two notions are different?,Is that in different conditions?,0
What do I with the sampling period when I inverse $\mathcal Z$-transform?,SignalProcessing_90,Do I just put a [tex] next to [tex]?,Do I ignore [tex] and do the following?,0
What do I with the sampling period when I inverse $\mathcal Z$-transform?,SignalProcessing_90,Do I ignore [tex] and do the following?,"[tex]  [tex] so [tex], but why am I given [tex] for [tex]?",0
Band-edge filtering for an RRC pulse-shaped manchester/biphase-encoded bitstream,SignalProcessing_91,Could the nature of the Manchester pulse (shown below) be the reason for this problem?,Should I re-derive the band-edge filter responses based on the Manchester pulse[Though to my understanding the match filter response is still the same regardless of the line code being used]?,0
Bandpass Filter Implementation in C,SignalProcessing_92,"Sample Rate: 24KHz Center Freq: 1020Hz BW (in octaves): 1 (don't really understand this) gain: 1 (assuming 1 should be ok but again not really sure)   BPF Function in C Language:  int band_pass_fir(struct morse *_m, int16_t *_signal, int _len) {   // _m-&gt;signal (int16 array) is my desired output   // _signal (int16 array) contains the actual amplitude modulated data received from the signal   // _len is the length of _signal    int i = 2;    const float b0 = 0.1205498139,               b1 = 0,               b2 = -0.1205498139,               a1 = -1.7626236142,               a2 = 0.8273910712;    while (i &lt; _len)   {     _m-&gt;signal[i] = (int16_t)(b0 * _signal[i]) +                     (int16_t)(b1 * _signal[i-1]) +                     (int16_t)(b2 * _signal[i-2]) -                     (int16_t)(a1 * _m-&gt;signal[i-1]) -                     (int16_t)(a2 * _m-&gt;signal[i-2]);      _m-&gt;signal[i-2] = _m-&gt;signal[i-1];     _m-&gt;signal[i-1] = _m-&gt;signal[i];      i++;   } }   Questions:   To isolate this 1020Hz signal, is it safe to assume I need a BPF?",or do I need some other type of filter?,0
Bandpass Filter Implementation in C,SignalProcessing_92,or do I need some other type of filter?,Assuming whatever type of filter I need to isolate the 1020Hz would be the same type of filter I would need to isolate the 30Hz signal (variable signal) ?,0
Bandpass Filter Implementation in C,SignalProcessing_92,Assuming whatever type of filter I need to isolate the 1020Hz would be the same type of filter I would need to isolate the 30Hz signal (variable signal) ?,Is that correct?,0
Bandpass Filter Implementation in C,SignalProcessing_92,Is that correct?,Do you see if I'm doing anything wrong with my above method?,0
How can I do QPSK in MATLAB,SignalProcessing_93,"I do qpsk demodulation, do I started doing the meshgrid,    %%%%%%%de-qpsk      sM = 2;  [x,y] = meshgrid((-sM+1):2:(sM-1),(-sM+1):2:(sM-1));  alphabet = x(:) + 1i*y(:);    datadeqpsk=[];         for k=1:N                      datadeqpsk(k) = alphabet((dataqpdk_be(k) alphabet)==min(dataqpdk_be(k)-alphabet)); % dataqpdk_be is the data          end  datadeqpsk_R=real(datadeqpsk); datadeqpsk_I=imag(datadeqpsk); dataend=[];   Till now, all is ok, so what the benefit of below step?",how does it work?,0
How can I do QPSK in MATLAB,SignalProcessing_93,how does it work?,could you please explain?,0
