Index,title,body
10,How common was it for a father to be at the birth in the late 1700s early 1800s?,"I've got several old records for this family, all births for children of Johannes and Anna Gerdruth. They all seem to explicitly state that Johannes was present at the birth.  The fact that they all say this leads me to think this isn't common for the time, is that true? Given that he was a shepherd, I wonder if it was possibly the distance to help that would have necessitated it.    6./ d(en) 26 ten ejus(dem) Johannes, des Schäfers Johannei Zaun et ux. Anna Gerdruth ge. Rüppel ehel. Söhl. nat. den 19ten ej. Morgens um 1 Uhr Die Ge-  vatterstelle vertrat derVater selbst  From here. "
11,"Ostrow, Ostrowez, or Ostroweic Russia before 1907- where now?","My relatives were from Ostrow, Ostrowez, or Ostroweic Russia before 1907. Is this now in Poland? Where?  I will be travelling to Poland in a month and I would like to find this place.  "
12,Tracing an ancestor from Scotland back to Ireland?,I have a brick wall with Robert Ferrier born circa 1817 to David Ferrier and Margaret McLachlan. He died 15th May 1899 in Houston Renfrewshire. He married Flora McKay 12 July 1840 in Paisley.   I have searched for any clues using [website]
13,What is Ellen M Berry's relationship in this Census Record?,"I'm looking at the 1880 census record for a Ellen M Berry. She stuck out to me as odd, being much younger than anyone else in the family, despite the transcription saying she was a daughter. She also has a different last name. I looked at the image of the record, and I see something written immediately before the word Daughter that clearly doesn't fit into the column it is supposed to indicate. I believe it says ""Grand"", as in ""Granddaughter"", but I'm just not good enough at reading such writing to get it perfect. What is the relationship?  I should add that I'm 90% positive that Alfred and Ruth married sometime in the 1870's, for a number of reasons. Previous census records indicate Alfred is married to a Mary, and there seems to be a mixture of the two. I have parents listed for each, that don't match, so I'm quite sure they are two different people. My theory is that Ellen is Ruth's granddaughter from a previous marriage, and I'm hoping this record can prove that. Alfred's oldest child was born in 1858, but she died in 1875, age 17, and no other child of Alfreds even makes sense.    "
14,Finding records for indentured servants in South Carolina?,"We strongly suspect that our ancestor, Elizabeth Turley, who married Meredith Helm, came to South Carolina as an indentured servant.  She was born in Speldhurst, England in 1778, and was the only one of her family to come to America, having done so by age 15, when she was having children in South Carolina.  She lived in Camben District, Fairfield County, South Carolina.  Does a record still exist to show that this did happen?  Is there a history of this family? "
15,"Finding cause of death in 1909 for Scotsman James McMillan in Nagasaki, Japan?","James McMillan was chief engineer for the Straits Steamship Company on the Perak in 1908, working between Singapore, Port Swettenham and Penang. This information is contained in a letter written to the family by James.  James' youngest daughter was Shigeko Mabel McMillan, who married Robert Walker jr. in 1937.    What was the cause of death of James McMillan who died at his wife's home in Nagasaki on 13 Sept. 1909, aged 49?  Memorial found at Find A Grave, which notes:     James McMillan was born in Adrossan, Scotland. He served as a chief engineer in Penang before coming to Nagasaki.         He died at the home (No. 81 Uma-machi) of his Japanese wife on September 13, 1909 at the age of forty-seven and was buried at Sakamoto International Cemetery.         McMillan was survived by his wife and four children. His youngest daughter, Shigeko Mabel McMillan, married Robert Walker, Jr. in 1937.        Burial: Sakamoto International Cemetery, Nagasaki, Nagasaki, Japan   James' DOB: 23 May 1862 at Ardrossan, Ayr, Scotland, as recorded in a Family document. "
16,How many generations back is suggested by 6 mutations on a yDNA-67 match?,"I have a yDNA-111 test that finds a match with a yDNA-67 test with 6 mutations and a name variation, Thorp vs Tharp.  Statistically, how many generations away would our common ancestor be to give a mean of 6 mutations?  How many generations plus or minus would you need to add to the mean to include one standard deviation?  It is suggested that the common ancestor might be 9 generations away, so I'm wondering if that is realistic?  I would imagine that mutations are rarer and thus 6 mutations out of 67 markers would take more than 9 generations to get an average of 3 down our line and another 3 down their line from the common ancestor.  Note that the haplogroup is predicted to be: R-M269 and the Ysearch ID is SC8P7. "
17,Understanding 1807-1812 Pennsylvania land records document?,"We found this record a while ago, and have always been a bit puzzled by it, so I'm hoping for some input. The first bit appears that Sarah Penrod may still be living (dated 1807). The second bit dated 1812 seems as if she's died.   I suppose I'm confused as to whether Sarah Penrod is deceased or not in 1807, and if her daughter (Mary Bateman) is the individual responsible for distributing the 8 shares of land, or if Mary is simply selling her land?   Is Christian Rice inheriting land from Sarah Penrod via Mary Bateman?   It's always seemed like an inheritance to me, but never having seen one before, I would love a second opinion here! I do not know who Christian's mother is, only that his father died when he was a child, so it's quite possible this is his mother who had since remarried (although none of his children are named Sarah). Here's the land record:      To all people to whom these present shall come, John Bateman and Mary   his wife, of Somerset Township, Somerset County and State of   Pennsylvania send greeting, know ye that we the said John Bateman and   Mary his wife, for and in consideration of the sum of one hundred and   twenty dollars, lawful money of the United States to them in hand   paid, hath released, remised, and forever quit claims and by these   presents doth for themselves and their heirs and assigns remise   release and forever quit claim all the estate, right, title, interest,   claim and demand whatsoever, of them the said John and Mary of into   and out of the one undivided eighth part of a certain, messuage, and   tract of land situate in the township County and State first   above-mentioned, adjoining on the south of Christian Rice and Michael   Walters on the north Jacob Lehmer, Peter Copp and others on the east   and west being the messuage, land of plantation whereon Mrs. Sarah   Penrod now lives and occupies, with the appurtenances unto Christian   Rice, innkeeper, of Milford Township in the County and State aforesaid   his heirs and assigns.  To have and to hold the said messuage, tract   of land and promise above mentioned and described unto him the said   Christian Rice, his heirs and assigns to the only proper use and   behalf of him the said Christian Rice, his heirs and assigns forever,   so that neither he the said John Bateman, nor Mary his wife, nor his   or her heirs or assigns nor any other person or persons for him, her   or them, or in his, her or them, or in his her or their names or right   shall of May by any way or means whatsoever at any time hereafter   claim, challenge or demand any estate, right, title, interest, claim   or demand of in or to said messuage, lands, and premises, right, title   interest, claim, or demand of in or to the said premises or any part   or parcel thereof they and every of them shall be forever bound by   these presents; and the said John Bateman, and his heirs the said   messuage, lands, hereditaments, premises with the appurtenances to the   said Christian Rice, his heirs, and assigns against him the said John   Bateman and Mary, his wife, and his and her heirs shall and will   warrant and forever defend.  In witness whereof the said John Bateman   and Mary, his wife, have hereunto interchangeably set their hands and   affixed their seals the twelfth day of December in the year of our   Lord eighteen hundred and seven.  Signed, sealed and delivered in   presence of Sam Selby, Jeane Selby. John Beatman (seal)Mary Beatman   seal) Received the 12th day of December 1807 of the within named   Christian Rice - One hundred and twenty dollars lawful money of the   United States, it being the full consideration money within mentioned.      Witness at signing         Sam Selby               Jeane Selby       Be it remembered that on the 12 Day of December, John Bateman and   Mary, his wife, for and in consideration of the sum of Ten Dollars   lawful money of the United States to them in hand Paid by Christian   Rice at or before the signing - here of hath this day granted,   bargained and sold and by these presents doth grant, bargain and sell   unto him the said Christian Rice all the personal estate, goods, and   chattels that may be coming or legally their share of distribution of   personal estate of Mrs. Sarah Penrod at her decease, the said Mary   Bateman being one of the legal representatives at the decease of the   said Sarah Penrod.  To have and to hold the said distributive share of   personal estate unto him the said Christian Rice, his heirs, and   assigns forever and to and for no other use, interest, or purpose   whatsoever. In Witness where of they have hereunto set their hands and   seals the day and year above written, signed, sealed and delivered in   presents of Sam Selby and Jeane Selby, Somerset County.       John Beatman (seal), Mary Bateman (seal)         Personally came before me Jacob Schnider, Esquire, a Justice of the   Peace in and for Somerset County James Clark, who being sworn   according to law, doth depose and say that he is well acquainted with   the handwriting of Samuel Selby and that to the best of his knowledge   the name of Samuel Selby to the above deed is witness of said   deceased.  Sworn and inscribed Before me 28th October 1812 Jacob   Schnider (seal)    James Clark  "
18,Identifying Pennsylvania ancestors born early 1900s?,I have hit a brickwall when trying to find any information on my great grandparents on my grandfather's side.    I found his obituary online when I was actually looking for my uncle's obituary on my mother's side.  My great grandfather's name (Benjamin Earnest) is the same as my brother's name and information I find seems to go back to my brother who I know is very much still alive. My great grandmother's name is Mary Earnest (maiden name: Stevenson).   I just know that they lived in Pennsylvania and that my grandfather Ronald L. Earnest was born in Butler in 1936. ([website]I tried finding a census record for 1940 since my grandfather was born in 1936 and was not able to.  I have tried Ancestry.com and Familysearch.org and I can't seem to find anything on any of them which is really frustrating. I have also asked my half brother if he knew anything and he didn't know any information.  I am starting to think I am doing something wrong as I can't seem to find any information and all I want to do is identify my great grandparents. 
19,Gramps syncing with Dropbox or via second Genealogy program?,"I use Gramps almost daily and I am very satisfied with it. The only downside it has, in my opinion, is the fact that synchronising its database is fairly risky via Dropbox, s. here, or hassle-ish via USB stick.  Does someone use another program for the sole purpose of synchronising the xml (or gpkg) file exported from Gramps (v. 4.2.2.) on PC 1 (Linux) in order to import it to Gramps (v. 4.2.2.) on PC 2 (Win Vista)? If so, which one?  Does someone has day-to-day experience with Gramps and Dropbox-Sync on two computer? Is it really that dangerous?  "
20,"Finding Baptism Record for John Bohling who was born 1843 in Hanover, Germany?","I am trying to find a baptism record for John Bohling, Born 14 Feb 1843 in the city of Hanover, Niedersachsen, Germany, Died 15 April 1883 in Utica, New York.     His death date has been verified with an obituary in the Utica, New York newspaper.  His birth date was passed down from John Bohling himself through his direct descendants.  His wife's name was Juliane Julia Bottcher:   She was born in Holstein, Germany in 1848. Her death was in Utica, New York 5 February 1896 and also verified through an obituary in the Utica, New York newspaper      Timeline for John Bohling   14 Feb 1843 - born in the city of Hanover (Germany) (family documents)  abt Feb 1843 - baptism?, but which religious denomination, which parish? bef 1869 1867- arrival in USA marriage probably bef 1869 - USA or Germany? Likely candidate: John Bohleng (Bohling) &amp; Juliane W.C.M.Pattcher (Pacher) on 12 October 1867 in Portland, Maine (Maine Vital Records, 1670-1921) - but parents not named, and record is a copy: original (or the marriage intention) may have additional information abt 1869 - birth in New York of eldest child Henry (per 1870 &amp; 1880 censuses) 1870 - residence Utica, Oneida, New York, United States, 1870 US Census. Age 27, born Hanover, with spouse Julia (age 23, born Holstein), and son Henry (age 1, born New York) 1880 - residence Utica, Oneida, New York, United States, 1880 US Census. Age 38, born Germany, with spouse Julia Bohling (age 34, born Germany), and 5 children (11y - 1y, all US-born) Henry Bohling, Carl Bohling, Albert Bohling, John Bohling, William Bohling 15 April 1883 - died in Utica, New York (obituary). Buried in New Forest Cemetery, Utica (Findagrave memorial, John Bohling)  "
21,Offline availability of commercially available online sources?,"I want to gain an understanding of commercial genealogy services from the perspective of a market that is described as ""embryonic"" (Germany)  in Ancestry's Ancestry Global Family History Report 2014.  Especially I am wondering to which extent genealogical sources (excluding those from FamilySearch) from the US/UK hosted by Ancestry, MyHeritage and other major commercial players are still available for research elsewhere (public archives, libraries, ...)? Are there sources that are not available elsewhere anymore, resulting in an oligopoly or even a monopoly for commercial providers?  This question might not be answerable in numbers, but maybe you can describe some tendencies. "
22,Deciphering an Intended Marriage from England around 1800,"I have a record that is an Intent to Marriage for my very great grandparents George Dutton and Ann Davies. I'm trying to understand exactly what it means, including the handwritten portions. Specifically, I have the following questions:   My transcription of the handwritten text states ""George Dutton of Coddington in the bounty and Diocese of? bertha Darem?r and Robert Ruseve of ????? in the land ??????"" I don't see Ann's name here at all (It is mentioned in a part I omitted below). The printed text states We, so I would think her name would be in there. of Coddington, does that imply that George was born there? Is there anything else in there to indicate where he was born? The printed portion states something about giving ""the Sum of Five hundred Pounds of good and lawful Money ..."" Was that the cost of marriage in that day? That seems like a very high cost, and I had never heard of a wedding costing such a high cost, I'm just wondering what the story is with that.    "
23,Unable to import data from Ancestor Research Tool (ART)?,"I spent a couple of weeks researching my family tree back in 1999 documenting my findings in a program from Everton Publishers named Ancestor Research Tool.  It appears to be a Foxpro database I can open and view the dbf file, the folder contains the following extensions: cdx dbc dbm fpt dbf and an exe that won't start.  The program is long gone I've searched high and low for the program online, called the old 800 # (no joy) and the Everton website is inaccessible. Can anybody help me recover my data? Or have this old program? It advertised a GEDCOM export too bad I didn't do it. "
24,What does O.S. K.U.V stand for on a headstone?,"I'm looking at the headstone picture shown on this page:   [website]    Which has an O.S. K.U.V. symbol with two hands shaking.  The grave is for Louis Kovach, a coal miner who was born on 30 Jun 1872 in Austria and died on 29 Mar 1913 in Samaritan Sanitarium, Pittsburg, Crawford County, Kansas.  He arrived in America in 1904 and lived in East Mineral, Cherokee County, Kansas.  He died in a coal mining accident that broke his back.  One suggestion for K.U.V. is ""Kranken Unterstuetzungs Verein"" which translates to ""Sick Support Team"".  The O.S. probably is ""Order of S...."". "
25,Looking for information on fathers of children born out of wedlock,"My aunt had a baby out of wedlock in Florida in the late 1930s or as late as 1941.  My cousin has asked me to find out who his father is.  Were mothers required to name the father back then, and that information was kept under seal?  Or should I assume that there no record whatsoever.  Is there any alternative way to discover the father's identity? "
26,"Allegheny County, Lilly PA, April 1924 List of those Involved in KKK & Residents Clash","I am finding evidence that a distant cousin may have participated in or been an organizer of the Lilly, PA Klu Klux Klan incident where 400 armed Klan members attempted a cross burning in the town and were confronted by the townspeople. Shots were fired and 4 eventually died.  In The Ku Klux Klan in Western Pennsylvania, 1921–1928 by John Craig as well as in newspaper articles the individual is specifically mentioned by their initials and last name. Unfortunately there are several relatives known to have those initials and lived in that area during the time period as well as potential for other family members potentially being involved.  I found in this journal article, the following text: ""and now stored at the State Archives in Harrisburg. These provide additional information on the 1920s — notably the names and occupations of Klan members and a very detailed series of materials on the next decade."" AND ""Loucks, Pennsylvania. This work can now be supplemented by the very substantial Klanarchives :Pennsylvania State Archives, State Police Records, RG30: Ku Klux Klan records (hereafter cited as ""Klan archive""). This collection includes five boxes of correspondence, 1922-1940, and three boxes of ""general"" material from the same period. The latter includes a wide selection of Klan pamphlets and newspapers.""  I have been poking around the PA State Archives Page and found these documents in The New Deal Collection, box group 30 which confirms the above mentioned statements and these do not seem to be part of ARIAS or any of the other online documents.      My specific question is: Has anyone taken inventory of the membership or even the leadership details of these 5 boxes of documents and microfilmed, digitized, or even made summary list of those documents and made it available online or something I could request via my library? OR Is anyone aware of a full list of individuals (newspaper articles mention a couple dozen only) involved on both sides of the Lilly, PA incident that may be available in now publicly available information?    Note: Yes I could hire a researcher to go and view the state Archives, but this at this point is a curiosity and am just looking for a summary document / membership list vs. details of the content and it is not in my direct line. That said I also do not plan on contacting the current form of the extremist organization for this information as I doubt if they still had records of this detail they would provide it. "
27,Requesting copies of WWII Draft Registration cards?,"Background  An ancestor of mine from Iowa should have registered for the WWII draft in the Fourth Registration, which is also known as the Old Man’s Registration.  FamilySearch has a collection for these records, but records from Iowa have not been indexed (and Iowa is not available for browsing either).  The physical copy of these draft registration cards are at the National Archives in St. Louis, MO, US.  Question  What is a cost effective way to obtain a (scanned) copy of a document from this collection?  I would prefer if I did not have to go to the National Archives myself to obtain the copy. Is there a company (or individual) that I could pay to obtain this copy on my behalf? "
28,What is the actual date of death for this self-contradictory death certificate?,"I'm looking at the following death certificate:   [website]Which is transcribed in part to read:  Texas Department of Health Bureau of Vital Statistics Certificate of Death File No: 42650 Place of Death: Schlien Hotel, Comfort, Kendall County, Texas, USA Usual Residence: Center Point, Kerr County, Texas, USA Name: Maggie Davenport Died: Aug 18, 1951 Female, White, Widow Born: July 6, 1869 Age: 82 years, 1 month, 12 days Occupation: Housewife Business: Own home Born: Converse, Texas Father: N. A. Edens of Kentucky Mother: Mary Grigsley of Kentucky Informant: Jxxxx Davenport Attended: Jun 29, 1951 to Aug 5, 1951 Died: Aug 5, 1951 at 12:45am (is time for date of death?) Removal: Aug 18, 1951 to Mission Burial Park, San Antonio, Texas Riebe Funeral Home, Ltd. Earl S. Crumbie   The certificate says date of death is August 18, 1951 but that is also the removal date.  The attending physician says he last saw her on August 5 (or is it 15) and that she died at 12:45am.  I'm thinking the date of death is really August 5th at 12:45 in the morning and that the death certificate incorrectly put August 18, the removal date as the date of death, but that seems a long time from the 5th to the 18th before burial, so perhaps its really the 15th.  What is the best way to determine the actual date of death here?  I couldn't find any obituaries. "
29,Exporting my tree from Ancestry without latest version of Family Tree Maker,"Is it possible to export data from Ancestry without Family Tree Maker?    I am in the very frustrating situation of having bought Family Tree Maker twice before.  The latest version I have is FTM 2010 for the Mac.    Both versions now won't connect to Ancestry and all the support relates to later versions and upgrading.  Because of this I started using just the Ancestry website directly, but realise now I am locked in, and can't get at my data without buying yet another copy of FTM and this is the only place all my data exists.  Apart from the unnecessary expense, the reviews are awful: [website]Does anyone know of any other snazzy ways of getting my data out of Ancestry? "
30,"Why use name Ebzeebra for Ebbot Millman (nee Martin) on 1840 gravestone at Marystow, Devon, England?","My 4th great grandmother Ebbot Martin was baptised on 7 Nov 1773 at Beaworthy, Devon, England.    Ebbot married John Millman on 14 Sep 1795, also at Beaworthy.  John and Ebbot had at least nine children:    William was baptised on 13 Mar 1796 at Northlew, Devon as the son of John Millman and Ibbett his Wife Susanna was baptised on 6 May 1798 at Northlew, Devon as the daughter of John Millman and Ibbott his Wife.  Susanna was my 3rd great grandmother and married William Creber on 25 Dec 1820 at Marystow. John was baptised on 11 May 1800 at Okehampton, Devon as the son of William [sic?] Milman and Ebbett Richard was baptised on 12 Sep 1802 at Okehampton, Devon as the son of John Milman and Ebbet William was baptised on 14 Apr 1805 at Okehampton, Devon as the son of William [sic?] Milman and Ebbet  Jane was baptised on 1 Jan 1808 at Okehampton, Devon as the daughter of John Milman and Ebbet Anne was baptised on 18 Mar 1810 at Sydenham Damerel as the daughter of John and Eaditha Millman George was baptised on 28 Jun 1812 at Sydenham Damerel as the son of John and Eaditha Milman of Lamerton Mary was baptised on 29 Jan 1815 at Sydenham Damerel as the daughter of John and Editha Millman of Lamerdae in Lamerton   Clearly, Ebbot's name was not easy for the recorders of the first six christenings, and it looks like their move to Sydenham Damerel resulted a new name being used for her.  However, her name seemed to revert, to Ebbeat Millman of Coryton, for her burial record on 22 Dec 1840 at Marystow, Devon.  Then on her gravestone (photo courtesy of Clare Esson) a new and striking name of Ebzeebra appears with the inscription saying:     Ebzeebra wife of John Millman of the parish of Coryton Who died the   19th day of December 1840 aged 65 years ALSO of Susanna daughter of   the above and wife of William Creber who died the 25th day of May 1834   aged 36 years Where they dwelt in the mortal land     Does anyone have an idea as to why such a name would have been chosen for her grave when it does not appear to have been recorded for her anywhere else?  It may or may not be related but two of her granddaughters were named Hephzibah, presumably after her.  Furthermore, Googling ""ebzeebra"" suggests Ebbot's gravestone name has been used for no one else on the web! "
31,Searching for great grandfather Arnold Kuhn who lived in Poland then Russia?,"Is there any way to trace the origins of my great grandfather Arnold Kuhn?  He lived in poland and had a family there I believe towards the end of the 1800s and early 1900s.   At some point he moved alone to Russia and met my grandfather's mother, but they could not marry because his polish wife did not let him divorce. Consequently, my grandfather got his russian mother's name.   Arnold Kuhn died when my grandfather was still very young and they escaped at wartime to Finland where my grandfather grew up.  Is there any way to find the origins of my Polish great grandfather Arnold Kuhn and precisely where he came from?   We have a one photograph of him. "
32,Did Edward Buten change his name from Edward Bulen?,"For several years I have hit a dead end with one branch of my family tree.  My Great Grandfather Edward Buten married by Great Grandmother Elizabeth Mary Ann Dunnington in 1893 at the Islington Registry Office.  The Buten name is so rare, that nearly all records in the UK since 1893 are of members of my family.  Edward Buten's occupation is given as warehouseman/dockworker and his address is 38 Clayton Street, Islington. and was born c. 1861 Paddington, London.  I could not find any mention of Edward in any records prior to 1893, so I did it the old fashion way and looked up the address.  Living there in 1891 was Edward Bulen, b. c. 1861 Paddington, Wharf Labourer:    On balance it appears that this is the same person, although married to Louisa.  Did Edward change his name from Bulen to Buten or does this look like a transcription error? How would a professional genealogist proceed and break through this brick wall? "
33,Birth place points to Quaker Monthly Meeting,"I was perusing some in-laws to my ancestors, and noticed something interesting. One gentleman's birthplace was listed as Stillwater MM, Belmont, Ohio. I couldn't find any Stillwater in Belmont county, but then found out that the MM stands for Monthly Meeting for a Quaker congregation. The Stillwater Monthly Meeting meetinghouse is located in Barnesville, Belmont, Ohio. In other words, Stillwater MM is more of a description of which congregation you belonged to, rather than the name of place you were born (although your congregation has ties to your local geography).  I am curious about what the purpose of listing the birthplace as Stillwater MM is. Does that mean that the ancestor was born at the meetinghouse? Or just within the congregation's geographical boundaries? If the latter, then it would be more difficult to pin down a more specific location, since Stillwater MM is a boundary that extends beyond the town of Barnesville (which is just where the meetinghouse is).  I arrived at these conclusions and questions after researching for quite some time about the Quaker terminology. I was and am still confused about it, and think it might be worth disambiguating for future researchers and giving a more understandable location for those not familiar with Quaker administration.  Is anyone familiar with these types of locations for vital records? How do I interpret them?    Update (copied from comments):   Some have been quoting ""Encyclopedia of Quaker Genealogy, Vol IV, By Wm Wade Hinshaw"" for instance. Makes sense, that it's a Quaker record. Not all instances of ""Stillwater MM"" traces back to this collection, but enough do to assume that many of them might have originated there even though not cited.  "
34,Find Austrian vital records?,My grandfather was born 1931 in Deutchkreutz Austria. Are there any websites I could find any records of his (especially birth record)? I tried to look up his name in Ancestry with no luck.  Are there JRI-Poland-like websites dedicated for Austria? 
35,Searching and analyzing Valuation Rolls in Scotland in the early 20th Century?,"Whenever I find a street address for a person I'm researching, I like to look for property records to find out whatever I can about the building the person was living in.  Even when the person is a tenant rather than a property owner, there are often useful clues to be found (especially in the US, where property tax records can reveal how many units are in a multi-family dwelling).  Brief descriptions in the Family Search Research Wiki article on Scotland Land and Property and a brief page on The National Archives of Scotland talk about Valuation Rolls, a property record which ""gathered information about the ownership and tenancy of land and houses in order to raise property taxes"".    A fuller description of the records can be found at the website National Records of Scotland, which has a Research Guide and a more extensive article on how the Valuation rolls between 1855 and 1975 were divided into counties and burghs.  Sample images of the Valuation Rolls can be seen on this article Launch of the Valuation Rolls in Scotland for 1915 - March 2012. The records are searchable on Scotlands People by name, but the images are available as pay-per-view only.    My research subject is William Henry Cole, born around 1890, who can be found in other questions here.  He was a Mason, and according to the Mason Membership Cards (accessed via Ancestry.com), his mother lodge was Clyde Lodge #408 in Glasgow.  The membership secretary at his mother lodge very kindly provided an address from their records of 1 Holmhead Street, Glasgow.    My date bounds for this address are after Census Day, 1911, where he was enumerated with his family in Cheshire, and before October of 1924, where an outbound UK passenger list gives his former address in Belfast.  Given the dates of his participation with the lodge, my estimate for when this address might have been valid is somewhere around 1913.  Scotlands People has Valuation Rolls for the following years:      1875 1885 1895 1905 1915 1920 1925   Of these years, it seems likely that William Henry Cole would only appear as a tenant or inhabitant in 1915, and perhaps in 1920; in 1901, he is still living with his family, and by the time the 1925 data was collected, he was already in the US.  Searching in all places with surname Cole fixed and first names beginning with W yields 16 results in 1915, 17 results in 1920, and 15 results in 1925, none of which are 1 Holmhead Street.  Using the Advanced Search in 1915 for Holmhead and setting City: GLASGOW CITY; Parish: GLASGOW; Place: """"; Burgh: ""GLASGOW"" yields 179 records on Holmhead Street and other places which include the name Holmhead.  This yields an owner and several tenant occupiers.  If I were on a subscription website where all the images were available to view, I would collect the images for the most likely candidates from my search by name, and whatever I could find for 1 Holmhead Street for reference purposes.  But on pay-per-view, I dislike paying for images when I have no idea whether they are likely to be useful in future; if I want to pay for specific images, I have a long list of documents (wills and certificates) which have higher priority.    So I'm wondering what strategies would be best, for capturing the search results and storing them, in case I want to come back to this record set later on, and what other records might be helpful to use in conjunction with these records.  If I had gotten a hit for William Henry Cole at 1 Holmhead Street, I would have purchased the image to see what else I might find, but there's no guarantee that the William Henry Cole I found elsewhere in Glasgow is the William Henry Cole I'm looking for.   One strategy might be to make a spreadsheet of the wide by-name search and show which people show up in multiple years at the same location, and thus are likely to be too old to be my person of interest.   I also plan to collect the search results during this free access period for the address given for the William Henry Cole I found at a different address in Glasgow, in case it does turn out to be the right person.  There's no guarantee that other tenants at that address are his associates, but without a list of the names, I won't able to recognize them if they turn up in other records.  If you have experience working with Valuation Rolls, what techniques worked well for gathering and organizing the information you found during your searches and analysis? "
36,What is sibling of son-in-law or daughter-in-law called?,"Is there a term for the sibling of ones son-in-law or daughter-in-law?  Real-life example: The composer Dohnanyi had a son who married a sister of Dietrich Bonhoeffer. So Dohnanyi was the father of Bonhoeffer's brother-in-law, or the father-in-law of Bonhoeffer's sister.   Is there an accepted term for this relationship?  "
