Index,title,body
10,Can you choose to play a fault serve in racquetball?,"Scenario: My opponent serves the ball short, but I'm in a good position to return it.   Does a fault serve automatically end the rally? Or can I choose to return the serve and continue the rally? "
11,Is chalking a snooker/pool stick a recent habit?,"I was watching this video from 1987, so I wonder if chalking the stick is a recent discovery that they didn't know about back then? Jimmy  is drinking beer and frustrated but John is shooting very good shots and I didn't see him chalk once (I don't know anything about snooker but his shots seem good to me)   "
12,Can an athlete with double nationality beat two country records at the same time?,"There is a tweet about the recent European Athletics Championship in Berlin, 2018:     U20 World Record   Swedish National Record   American Record   #2 World Outdoor Mark All-Time   #4 World Indoor/Outdoor Mark All-Time      FloTrack, 13 Aug 2018   It links to the news Mondo Duplantis Vaults 6.05m To Win European Championship and talks about the case of Armand ""Mondo"" Duplantis, who is both Swedish and American. Apparently, his 6.05 in pole vault is a record in both the USA and Sweden.  There are a lot of comments asking whether this is true or not, so is there any official source that confirm or deny this? Would this be the case for any other athlete with multiple nationalities? "
13,Why do coaches reveal the actual formation of their squad in association football?,"Commonly, before a broadcast football game you will see the positions of each team's players on the field. Now since this can't be enforced as a rule, wouldn't it be strategically benificial that coaches lie about who's playing where ? Although the names of the players composing the squad are verifiable, their actual positions aren't. Does this ever happen ?  Typical pre-match TV display "
14,What will be the Davis Cup format from 2019?,"Currently, the Davis Cup consists in a series of heats throughout the year (on February, March, May and November, if I recall properly), each one where the winner needs to get three matches to make it to the next round. The location of the matches is the country of one of the countries in the heat.  However, on August 16, 2018, the International Tennis Federation approved a modification of the format of the Davis Cup. Instead of what I described above, there seem to be a kind of Final Four, consisting on a week of matches in a Round-robin system, to get into a final.  In A new era for international tennis as Davis Cup gets extreme makeover I see some descriptions about the system:     24 nations will compete in a home-or-away qualifying round in February, with the 12 winners advancing to the final tournament. They will be joined by the four semifinalists from the previous year, along with two wild-card teams, who need to be in either the top 50 of the Davis Cup rankings or have a top-10 singles player to be eligible.      The finalists will be placed into six, three-team groups for round-robin play, involving two singles matches and one doubles, all best-of-three-sets — instead of the current best-of-five format featuring four singles matches and one doubles. The winners, along with the next two teams with the best records, will advance to the single-elimination quarterfinals.   Still, I have some questions about it:   How will those 24 countries selected? What will the format be exactly? Will the results count towards the ATP ranking? (Since they 2016 do not) How will the hosting country be elected? Are there plans to extend this into the Fed Cup for women?  "
15,Difference in boxing between PTS and UD,"What's the acutal difference? Isn't the UD Unanimous decision as ""united"" decision, where all the referees agree, who is the winner. What's then PTS meaning? "
16,"Why do few teams use ""hybrid"" starters other than the Tampa Bay Rays?","The Tampa Bay Rays traded Chris Archer for pitcher Tyler Glasnow (and two other prospects).  The Rays have then ""started"" Glasnow in four games, for 3.0, 4.0, 5.0, and 6.2 innings, respectively. He is regarded as a powerful hurler with a good strikeout rate, but more of a long reliever than a true starter. Yet the Rays have used him in a ""hybrid"" role, with the hope of eventually developing a starter. In two of these games, other starters, Jake Faria, and Ryan Yarborough ""relieved"" Glasnow, and picked upt the wins.  The Pirates actually had three potential starters of this type: Glasnow, Chad Kuhl (now injured), and Steve Brault? Why not have a ""fifth starter by committee"" e.g. have Glasnow, Kuhl and Brault start on the 5th, 10th, and 15th day of a cycle, with the other two as backups during those games?  The Pirates are actually fairly good at turning long relievers into starters. Jos Musgrove, acquired in exchange from the Astros for Gerrit Cole is a case in point, and in an earlier era, James McDonald. But for whatever reason, they did not do so with Glasnow using a ""piecemeal"" approach, and the Tampa Bay Rays did.  What might Tampa Bay do this, not others, including the Pittsburgh Pirates? "
17,Where do I find the most updated NBA rulebook?,"What is the official link of the most updated NBA rulebook?  I connected to a section of the NBA website and it does contain a link for the NBA rulebook, but that link redirects to the ""Media"" seciton of the NBA website, which is reserved for journalists and media covering the NBA.  Is the rulebook accessible only to the media? If so, why? "
18,What do people with red flags signify?,"Watching the Montreal triathlon there's something bugging me    What do people with red flags signify? They seem to be part of the organisation since they are peppered throughout the course and being from Montreal, I don't remember any recent cause that could manifest itself through a red flag.  So what do they do? "
19,"Is is feasible to walk/run an average of 90,000 steps a day?","I use the Samsung S-Health app which has a global step challenge with a public leaderboard. To complete the challenge, you need to walk 200,000 steps in the month.  Looking over the leaderboard though, there are some people with ridiculously high step counts:    Fifth place has ~2.5 million steps. 2.5 million / 27 (days so far) = ~92593 steps/day!  As someone who walks ~8k steps a day, and has a record count of 40k steps in one day, 90k steps a day on average seems impossibly high. I filed a report to Samsung noting how the counts seem suspicious, and they replied, assuring me that they take cheating seriously and that the leaderboard is legitimate.  Is it remotely feasible to walk more than 90,000 steps a day, every day for a month? Is this something that someone may do in the course of training or some running sport? "
20,"What happens if a team returns a blocked extra point a long way, but not all the way to the end zone?","Suppose a team blocks an extra point. I realize that if the defense returns the ball to the end zone, it counts as a two-point score. However, what if the defense returns the ball to, say, the opposing 20-yard line? Is that the usual kickoff, or does the defense have the option to keep the ball at the 20?  I suspect that they don't, but I can't find any place that spells out the rule. "
21,Returning a blocked extra point for a score: who kicks off to whom?,"Suppose an extra point gets blocked, and the defense returns it for two points. Who kicks off to whom? The defense who just scored the two points, or the offense who scored the TD? "
22,Do goalkeepers return faster than field players from injury in football?,"Goalkeepers in football are of course not as physically active as the field players.   I was wondering whether this means that goalkeepers are allowed to return from an injury earlier than field players?  For example, imagine if Ronaldo and Buffon get the exact same ACL tear at the same time and go through the same sort of recovery phase... will Buffon be allowed back onto the pitch earlier than Ronaldo?   Or are all players more or less forced to wait until they are healed properly, regardless of whether they are field players or goakeepers? "
23,Multiple yellow cards at a single free kick for encroachment,Is it acceptable (or even permissible) to award more than one yellow card to encroaching players on a free kick?  My memory from 15 years ago is that we were told only the first encroaching player gets the card. Are there circumstances where multiple cards would be appropriate? 
24,Why did/do F1 racing teams wear face masks?,"I've seen this clip on Youtube here, were the box crew of Ferrari are shown all wearing protective face masks. The clip is from 1998 and I don't know if this is still the case.  I'm wondering why they do that. Surely it's not to stay anonymous, is it? "
25,"Can a batsman be out hit wicket on a no ball, and do runs scored count?","A no ball is bowled. The striker hits the ball, but in doing so accidentally puts down their wicket. Will the runs be considered or not? And will be the striker be out hit wicket or not? "
26,Why does the Australian soccer team compete in the Asian qualifiers for the World Cup?,"Today, the Australian soccer team plays a match against Saudi-Arabia in the qualification rounds for the World Cup. Qualifications for the World Cup are usually organized per continent; e.g. Europe (the UEFA) has its own tournament where only European countries compete. Presumably, Australia joined the Asian Football Confederation and since then competes in the Asian qualifiers, but why did they make this move? I can think of a few reasons:   Better chance of qualification (Australia's home continent, Oceania, has only 'half a place' in the World Cup, the winner of the qualifiers needs to win another play-off against another country) Better opposition during the qualification (this is actually mentioned on Wikipedia, but you can also play friendly matches against better teams) They expected more income (tickets sold, TV broadcasting rights)   Are there any references for these possible reasons, and what was/were the decisive one(s)? "
27,"What is the history of the term ""Alley-Oop""?","I realized I've been using the term for years but never realized that taken literally, it makes no sense.   ""Alley"" - other than the word alley, I have no idea what this could refer to.  ""oop"" - most likely a shortened version of hoop?  Is it a shortened version of another phrase? "
28,Why were Italy allowed to run offside in their Six Nations match with England?,"Observed in this video here, Italy were repeatedly allowed to pass the offside line and enter England's backfield. Rarely does a team do this in any other game, even if it is a ""tackle-only"" as the referee repeatedly calls out.  What rules allow Italy to do this?  As a side note, the referee states that there is a one metre offside line around the ruck. What rules cover this, and why is this restriction in place? "
29,Who will qualify for semi-final?,"I wonder which team will qualify if following scenario happen?  Here is the scenario:     According to group A's point table after Bangladesh defeat New   Zealand, if match between Australia and England washout in the rain   who will qualify for the semi-final?   Here is the Group A's Point Table   "
30,Hand setting a hard driven ball (beach volleyball),"In FIVB Offical Beach Volleyball Rules 2017-2020, which rule allows for a double contact while using an overhand finger action on a hard driven ball?  I see an exception for Extended contacts:     9.2.2.4 Extended contacts: In defensive action of a hard driven ball, the ball contact can be extended momentarily even if an overhand   finger action is used.     The only information I found supporting the double contact was from the 2015 Beach Volleyball Rules Casebook, case 5.3.11 (5.20)  Question     5.3.11 (5.20) Is it allowed to play a ball as a hard driven ball (i.e. by momentary extended contact with hands) if the ball is coming from   the opponent’s block? Ruling   Answer (emphasis mine)     Yes. This is legal if satisfying the requirements of a hard driven   ball defence. The ball rebounding or being deflected off the block is   considered as an attack hit and in this case the ball may be caught   momentarily with hands. It may also be double contacted with fingers.   Rule 9.2.2.1  "
31,Squash: Is there a 'correct' flow to a game?,"I see pro squash players, in a match, making many repetitive shots along the side wall, cycling in and out of position. At times, it almost looks like they're doing a drill, not actually trying to win the point. In my own games with my longtime partner, I frequently try to win a point with a kill shot off his serve, or otherwise try to win the point as quickly as possible. Our rallies often last only a few shots.  I guess my question is almost about the philosophy of the game. If elite players (not me!!) are capable of making a well-placed drop shot and ending the rally, why don't they? Or is their opponent's shot so difficult that they are only able to barely make a return shot? "
32,"In little league, can an umpire change their ruling based on advice from coaching staff?","In a little league championship game, there have been two outs, with a man on second. The batter hits a home run. The batter runs bases and gets home, but the outfield team notice that he didn't step on third base.   The coaches instruct the pitcher to go back to mound and throw to his third baseman, who tags the base. The umpire then calls the runner out. As a result, the home run doesn't count and this is the third out.   While the other team is celebrating, the team in the outfield leaves the field. The coaches of the team that just hit the home run start questioning what happened. After the umpire explains to them why the batter is out, the coaches start verbally disputing the decision.   After a long discussion with both team coaches, the umpire decides to change his call and allows the home run to count. This is in spite of one of the outfield coaches openly admitting that the player missed third base.   Is there any basis in the rules for the call being changed, or was the original call correct?  Even if the original call was incorrect, is the umpire permitted to change it at this stage once the outfield team has left the field?  Should umpires in little league be making decisions based on input from coaches from either or both teams? "
33,Intentionally being struck with batted ball to prevent a double play,"Situation as follows:  Runners on first and second, zero or one out. Ground Ball is hit to the shortstop. The runner on second intentionally slides into or kicks the ball, getting himself out, so that the shortstop cannot turn a double play.  Is this legal? Or would the umpire declare the runner at second out as well, a la the new interference at second play. If legal, has this ever happened? "
34,Why does the fastest racer typically start at the front of the grid?,"I've followed racing (cars and bikes) for years, and taken it for granted that the fastest qualifier would take pole position and start at the front of the grid.  A friend asked me why that is, because he thought it gave an additional unfair advantage to drivers that are already proven faster.  I realized I could speculate as to why (e.g. less frivolous passing makes the race safer, faster drivers are not bogged down and forced to lose by being made to pass many times in a limited-time race, simply a merit-based system, etc) but didn't have a concrete answer.  Friend asked why the fastest riders aren't placed at the back of the grid to force them to prove their merit.  Easy answer is, everyone would sandbag the crap out of qualifying, no one would give their best because they'd want to be closer to the front.  Friend asked why the grid isn't just randomized.  My answer is that it removes all merit from the process, as well as the other safety-related item mentioned above.  But I realized that's all my own speculation as to the ""why"" question.  So is it ""just the way it is,"" is it tradition, just a decision that was sort of arbitrarily made, or is there another reason why the fastest driver gets to be on the pole?  I'm aware that there are systems where the fastest qualifier isn't just given the pole, but for the purposes of this question, I'm asking what are the reasons (if any are known) that many high profile racing leagues/series place the fastest driver on pole? "
35,How many players have been out on 99 run in their international cricket match debut?,"Many players have been out on 99 over the years in international cricket match but the question is how many of those player became out in their debut match?    This Link of crickinfo shows many batsman who were dismissed for 99 in test.    So what is total number of player who got out in 99 at their debut game combining test, ODI, t20i? "
36,"Can the non striking batsman be out if he blocks the field, having been injured","Situation in a match was, the striking batsman hit the ball. It immediately hit the non striker, whilst the non striker was a few yards outside his crease. The ball fell to the floor, the non striker doubled up in pain, and the bowler picked up the ball and ran out the non-striker.   Was the ball dead after it hit the non-striker? If not, would the ball have been dead if the non-striker had fallen to the ground, or was otherwise clearly unable to continue? Had he fallen to the ground on top of the ball and blocked the fielder, could he have been out obstructing the field?  "
37,Is there a limit on a team's spending in one transfer window?,"Is there any limit that a (football) team can spend in one transfer window? For example, could a team buy Cristiano Ronaldo and Alvaro Morata in a single transfer window? "
38,Are there statistics on whether finishing with a positive result has subsequent effect?,"Watching golf today, the commentators were emphasizing that finishing with a good 18th hole was critical towards the next day's play.  Got me wondering if there's any statistical evidence of that?  Whether it's a basketball player finishing with good points, a golfer finishing with birdie(s), a batter finishing with a hit (or pitcher with a strikeout), whatever... is there any data to show what happens?      I could also imagine a player coming off a previous roll to end a round/game/match... coming back and having a letdown snowball because an early stumble feels worse given the heavier euphoria coming into the day.    Seems like a lot of these sports clichéd beliefs end up being hard to quantify or blatantly disproven, but wonder if this one is any different? "
39,Why do incoming batsmen always mark the off-stump line?,"In cricket, I have often seen that incoming batsmen come in and mark the off-stump line with assistance from the non-striker. This is done by holding the bat in line with the stump till aligned, then scratching a line in the pitch with their shoes. It makes sense when done by openers, but I have often seen batsmen coming in at number 7 or 8 and performing this ritual before facing the first ball on that end of the pitch.   Why do incoming batsmen mark their line even if they come in lower down the order? Shouldn't the line marked by the previous batsmen be enough? "
40,Wording in MLB slide rule,"Forgive me if this question is rather obtuse, but it's been eating away at me, and I figured this was the place to go for help.  The last paragraph of the rule concerning sliding to bases on double play attempts reads:  ""If the umpire determines that the runner violated this Rule 6.01(j), the umpire shall declare both the runner and batter-runner out. Note, however, that if the runner has already been put out then the runner on whom the defense was attempting to make a play shall be declared out.""  I'm asking the meaning as to the last sentence (the ""note, however"" part). Does it, in rare cases, make another runner out in place of the batter-runner? I just don't understand it. I'll elaborate.  Does it concern, say, an offensive player sliding into third base who interferes with the fielder after being put out, with that fielder's subsequent throw going to second base to attempt to force out a runner going there? Is the player running toward second base out, instead of the batter-runner, since this was ""the runner on whom the defense was attempting to make a play"" on? Assume that the bases are loaded and the double play attempt is a put out at third followed by a throw to second, rather than your standard DP. Am I in the right ballpark, so to speak? This example isn't great, but it's nearly 2am here and it was the best I could do.  I understand the application of this rule mainly concerns cut and dry double play attempts at second, where the runner who was at first crashes into the shortstop or second baseman in order to break up the throw to first that would put out the batter-runner. But does that last sentence of the rule in some cases exempt the batter-runner from being automatically out, like in the case I presented above? Or is the batter-runner always out? Any help would be most welcome. Thanks guys. I'm thinking I'm right, but I could just as easily be misunderstanding the wording. I've only recently become interested in the rules and just want to understand them fully. "
41,Has a team ever refused to participate in the World Cup finals after qualification?,"Has a national football team ever declined to participate in the World Cup finals after qualifying?  If there has been such a case, what were their reasons for not taking part? "
42,Why did match referee award the 1996 Cricket World Cup Semifinal to Sri Lanka 'by default?'',I have wondered for 20 years on what basis the great Clive Lloyd as match referee awarded the 1996 Cricket World Cup Semifinal to Sri Lanka 'by default' when crowd violence ended the game with India at around 130/8 chasing 250 odd runs: Duckworth-Lewis Method had not yet been adopted by ICC and in any case the rain rule was not supposed to be applied to matches stopped by any reason other than bad weather (I think) -- so I cannot assume that Sri Lanka was awarded the match due to any calculation that they were statistically 'ahead' and therefore more likely to win.   What was the specific regulation followed by the match referee in awarding the match to Sri Lanka 'by default?'  It seems the officially recorded result of the match (mode of Sri Lanka's victory) has been since changed -- what is the official result now? 
43,Can a basketball player refuse to be chosen in a particular team?,"Is it possible that during the annual draft a basketball player do not accept the proposal from the team? I mean, e.g. if during draft 2017 there are more teams that would like to choose Markelle Fultz but he would like to play only for Suns is it possible that he refuse any team to be free when Suns has its choose? "
44,How frequent is high sticking in Ice Hockey?,Are there any statistics for how frequently a specific penalty occurs in Ice Hockey? (any League?) I am specifically interested in high sticks. 
45,NBA Draft - Are there any restrictions on signing an undrafted player?,"If a played goes undrafted, are there any restrictions on where he can sign?  Can any team sign him without penalty?  Example scenario:     Lonzo Ball wants to sign with the Golden State Warriors But Golden State doesn't have any picks Before the draft Ball makes clear that he will not sign with other teams The General Managers each decide that they don't need the trouble, and nobody selects him   After the Draft, can Golden State sign him?  Are there any restrictions/penalties to prevent players or teams from doing this? "
46,Do they use a specific organ to play baseball tunes live in the stadium?,What is the organ that is used to play baseball tunes live in the stadium called? Is there a common brand or model that they prefer for that? 
47,What is the scientific consensus of wearing ankle tapes and braces to prevent injuries in team sports?,The literature recommends different best practices. Some may say the best injury prevention methods are wearing tapes or braces. Other professionals are keep saying that the best way to prevent injuries is rehab.  What is the scientific consensus? Do professional players wear ankle braces anyway? 
48,Calculations of bat speed and pace of a delivery,"I have two questions:   How is the bat speed of batsmen calculated?  (I believe it is from change in position of bat in each frame divided by time) Does the nature of the pitch affect the pace of a bowler? (I know that ball behaves differently on different pitches after hitting the deck)  Generally the pace is calculated as distance taken by the ball till pitching or hitting the bat divided by the time taken; as the speed is calculated before the ball pitches the ground, Will the nature of the pitch/ground/soil play any significant role in the pace of a delivery?  "
49,Learning ski jumping,"Since visiting Calgary Olympic Park and seeing their exhibit on ski jumping within the ski jumping tower, I've wanted to have a go at the sport.  Do you have to be good at downhill skiing to start ski jumping as an adult? If so, which aspects of it are important?  Also, is it a sport where you can practice each day during a week-long vacation, or is it too intensive a sport on the body for that to be viable? "
50,Achieving the optimal strike in squash: Is the wrist involved at all?,"I am a sports enthusiast who has tried out many ball sports through-out my life with years of training in football (read: ""soccer"" if you are American) and basketball, as well as many hours of experience/play time in tennis and table tennis, although no formal training.   Several years back I decided to give a shot to squash with a friend, both never even watched a game at that point. By reading and watching and asking, I got to a level where I think I know the basics of the game. Since I am familiar with ball sports, I don't find it hard to follow the ball or use the walls/bounces to my best advantage. However I don't think I have the best technique.  So, the question; when I watch videos of pros or the people who compete in my town, I realize that they use the wrist to create a whip effect, or at least that's my interpretation of it. I believe I tend to be more stale in an effort to keep the racket in balance when striking the ball. I am not sure if I'd be able to deliver much power if ended up hitting the ball with a wrist-powered shot, compared to a whole-arm strike which puts much of the strain on the shoulders and the chest. Am I doing something wrong? Is it common practice to use the wrist in squash? Could it be so that my racket is simply too heavy for me (alt. I am not strong enough in my wrist to deliver proper shots with my racket?)  Thanks for any tips! "
51,"In college sports, why is permission needed to recruit other coaches?",It seems a big deal is made about athletic directors getting permission before recruiting other schools' coaches. Is this based on some rule or is it more of a professional courtesy? And under what conditions can permission be denied? 
52,Why are 5 runs awarded if the ball hits the helmet?,"Why are 5 runs awarded if the ball hits the helmet behind the wicket-keeper? Is it mandatory to keep helmet in ground? To avoid 5 extra runs, can fielding team  keep the helmet outside the ground? "
53,How are the number of laps in an F1 race determined?,"The number of laps in a F1 race seem to differ wildly. Obviously the length of each lap varies from circuit to circuit, but how are the number of laps for each race decided?  Additionally, is this number chosen by the owners of the race track, or something decided by the FIA/ teams? "
54,What does it take to earn the International Certificate of Competence?,"What does it take to pass the ICC? Must you be willing to sail through the Mediterranean or hold a skipper license?      An International Certificate of Competence (ICC) is a certificate   which may be issued to anyone who has successfully completed certain   national boating licenses or has successfully passed an examination to   prove the necessary competence for pleasure craft operation.       In very   general terms an ICC is required for the inland waterways of Europe   and for inland and coastal waters of Mediterranean countries. For the   coastal waters of Northern Europe the ICC is generally not required,   however to all of these generalisations there are exceptions.  "
55,Has the Olympic host nation ever been changed after it was announced,The stability of Brazil makes me wonder what will happen in 2016 if Brazil is not in a position to play host to the games.  Has this ever happened before?  Are there contingency plans for such an event? 
56,Can referees change their decision?,"Let's imagine an ideal situation:   A player scores a goal Before scoring, they deliberately handle the ball None of the referees notice the foul The referee validates the goal The scorer admits (before restarting game) to referee they committed a foul before scoring   My question is: what should the referee do in this case? Should they care about what the scorer said, change their mind and so changing their decision? Are there rules about this situation?  EDIT:  I'll make an example to explain better:  In the match Ac Milan - Juventus:     Massimiliano Allegri’s men were in the ascendancy, and should have been 2-0 up after 25 minutes, but for a controversial incident which saw a legitimate goal not given.      Buffon initially did well to parry a header by Philippe Mexes from a corner, but hooked out Sulley Muntari’s rebound with the ball clearly over the line, sparking Milan celebrations. However, referee Paolo Tagliavento did not signal, and play continued.   After the game, Buffon declared that he didn't notice the goal, but even if he had noticed it he wouldn't have admitted to the referee.   So my question: would have made any difference if Buffon had seen and had explained to the referee the situation? I mean, if someone tries to be honest/fair the referee wouldn't care at all? "
57,What players have the highest vertical reach,"What players currently playing in the NBA (2011-12) have the highest measured vertical reach?  And what players historically have had the highest vertical reach?  I find lots of rumours on the net, but is there a definitive source? "
58,Are there any rules regarding the position of the Wicket Keeper?,After watching an IPL match I had this doubt. In the match the wicket keeper stood close to the 30 yard circle and the umpire Simon Tauffel came up to the wicket keeper and asked him to move forward.   My question is:  Are there any rules regarding the position of wicket keeper? If yes what are they? 
59,What are characteristics of shoes needed specifically for table tennis?,I've been playing at the recreation center more often and see some of the more intense players buying table tennis shoes. Are there any advantages of utilizing table tennis shoes over regular tennis shoes?   What are characteristics one would look for in shoes specifically for table tennis ? 
