Index,title,body
10,Was Jonah Wizard based on any specific celebrity?,"In the The 39 Clues series, Jonah Wizard is the Cahill's famous face - he's a star hip-hop musician, and he gets mobbed everywhere. He's a celebrity - he flies private planes, has tons of money, etc. He talks like a 'gangsta'. Here's an example:     ""Wassup, Pierce Landing? The Wiz is in the house!""   -The 39 Clues; Unstoppable: Flashpoint, chapter 26   ...     ""Legit, I've got some things to tell you about my man, J-dog,"" Jonah harangued the crowd.   -The 39 Clues; Unstoppable: Flashpoint, chapter 27   Was Jonah based on any specific celebrity? "
11,Why did John le Carré choose a French pseudonym?,"The former MI5 and MI6 agent David John Moore Cornwell used the name John le Carré on his numerous spy novels. Wikipedia explains why he had to write under a pseudonym:     he wrote the detective story A Murder of Quality (1962) and The Spy Who Came in from the Cold (1963), as ""John le Carré"" (le Carré is French for ""the Square"") – a pseudonym required because Foreign Office officers were forbidden to publish in their own names.   But why did he choose that particular pseudonym? As a British intelligence officer writing about British intelligence officers, why did he decide to use a French-sounding name? And for that matter, why that particular name - what was the significance to him of a square? "
12,Is there a specific tuition system that the University's was based on?,"In Patrick Rothfuss' The Kingkiller Chronicle, students at the University are asked to pay a variable amount for their tuition per term, based mostly on their performance in an interview in front of the entire head staff, and partly on their performance during the previous term. For example, a student who does well is asked for a lower payments, and troublesome or ignorant students are asked for higher payments.    Tuition is variable, and depends partly on the intelligence of the student:     I knew from my previous discussions with Ben that you needed money or   brains to get into the University. The more of one you had, the less   of the other you needed.      [...]      I also heard how high the other students' were set. The lowest had   been four talents and six jots, but most were double that. One student   had been charged over thirty talents for his tuition.   The Name of the Wind Chapter 36 ""Less Talents""     The last span of every term at the University was reserved for   admissions exams. Classes were canceled and the masters spent several   hours of each day conducting examinations. Your next term's tuition   was based on your performance. A lottery determined what day and hour   you would go through admissions.      A great deal hung on the brief interview. Missing a few questions   could easily double your tuition.   The Name of the Wind Chapter 49 ""The Nature of Wild Things"" Bad behavior can negatively impact tuition:     ""No,"" Manet snapped. ""He's telling you what I've told you twice   already. You're a king-high idiot if you go through admissions this   term.""        ""What?"" I asked. ""Why?""      Manet set his cards down with profound calm. ""Kvothe. You're a clever   boy, but have a world of trouble listening to things you don't want to   hear."" [...]      ""Take a term off,"" Wilem said [...]      ""You really have to,"" Sim said earnestly. ""Everyone's still talking   about the trail. It's all anyone is talking about.""      ""The trial?"" I laughed. ""That was more than a span ago."" [...]      ""You can be certain the masters are uniformly wet-cat-mad about that.""      [...]      Wilem set down his cards. ""I predict,"" he said calmly, ""that if you go   through admissions, you will receive a tuition of at least thirty-five   talents."" He looked back and forth between Sim and Manet. ""I will   wager a full gold mark to this effect. Does anyone care to take my   bet?""      Neither of them took him up on his offer.   The Wise Man's Fear Chapter 49 ""The Ignorant Edema""  Upon his return to the University, Kvothe deliberately flunks his admissions interview, inflating his tuition to bring profit to the bursar and to himself (Alveron pays Kvothe's tuition after Kvothe did him some favors).     It was bad behavior though, and poorly timed, especially after my   otherwise lackluster performance. As a result, I was assigned a   tuition of twenty-four talents. Needless to say, I was terribly   embarrassed.      Afterward I returned to the bursar's office. I officially presented   Alveron's letter of credit to Riem and unofficially collected my   agreed-upon cut: half of everything over ten talents. I put the seven   talents in my purse and wondered idly if anyone had ever been paid so   well for insolence and ignorance.   The Wise Man's Fear Chapter 142 ""Home""   As the story continues, Kvothe is charged a different amount each semester, ranging from ""less three talents"" (simultaneously inventing and earning an academic scholarship) to some very high amount I can't remember at the moment.  Is there an existing tuition system in the real world that this system resembles?  I ask this question because many pieces of the University (besides, of course, the alchemy classes) seem to be based on real world higher education, including fairly accurate representations of chemistry labs, among other things. Kvothe's struggles in making his tuition payments are discussed a lot in the first two books of the series, so I was wondering if this tuition system is based on anything currently or previously practiced in real institutions of higher learning. No school that I have attended has ever used a system remotely similar. "
13,Is there any evidence that George Orwell read 'For whom the bell tolls'? Did Hemingway read 'Homage to Catalonia' or (later) '1984'?,"Orwell was familiar with Hemingway, who was already very famous by the 1920s. Mostly Orwell was quite scathing about Hemingway, because of his macho image.  Hemingway was relatively favourable towards the official Communists, did this contribute to Orwell's antipathy towards him? Did he ever read Hemingway's novel about the Spanish Civil War?  Did Hemingway read Orwell's book on the Spanish Civil War, Homage to Catalonia?  Did Hemingway read 1984 (obviously, after he had written For whom the bell tolls)?  Edit: I see from the Hemingway list below that Ernie owned three copies of Homage to Catalonia, including a first edition from 1938. I recall reading that only a few hundred copies were printed in '38 (HoC flopped as direct political pamphleteering) so this must have been a fairly rare first edition. Perhaps someone knows if Hemingway was the kind of man to collect books without reading them, or if he would have probably read what books he owned. "
14,"In Wind in the Willows, why is Mole's garden full of Italian heroes?","I recently noticed the passage in Wind in the Willows where Mole comes back to his old home contains this extraordinary quote.     On the walls hung wire baskets with ferns in them, alternating with   brackets carrying plaster statuary - Garibaldi, and the infant Samuel,   and Queen Victoria, and other heroes of modern Italy.   Plaster busts of Samuel and Queen Victoria would, presumably, have been common British garden ornaments in 1908 when the book was written. But Italian revolutionary Garibaldi seems more of a stretch. Not to mention the fact that Mole's collection of statues extends to a range of other Italian heroes.  This seemed so incongruous that  I couldn't help but wonder: why are they there? Is this some oblique political statement by the author? "
15,"In ""Love,"" who is Junior's ""Good Man,"" and what does that imply about her?","Late in Toni Morrison's Love, Junior starts referring to her ""Good Man"":     And her Good Man agreed. As she knew from the beginning, he liked to see her win.       They recognized each other the very first night when he gazed at her from his portrait. But it was in dream they got acquainted. No fuss, no bother, no recriminations -- he lifted her up to his shoulders, where she rode through an orchard of green Granny apples. When she woke in a bright, cold room, the dream-warmth was better than the blanket.   The portrait, unquestionably, is of Bill Cosey. But the leap that Junior makes -- from tough-as-nails, look-out-for-number-one survivor, to imagining a dead man as her personal protector -- seems to me surprising, out of character, and pretty  arbitrary.  Why does Junior ""adopt"" Cosey and cast him into the role of her ""Good Man""? What does this signify about her character? Are we meant to understand her as being insane, unstable -- or is this part of her character more thematic? What theme is being expressed here - and how does such an instant, intense, intimate imaginary connection to Cosey fit in with the rest of the book, thematically? "
16,"What makes L unique in ""Love,"" and what is her significance?","Toni Morrison's Love is narrated by L, who lives on the beach, and seems to be the only person around who truly understood Bill Cosey.     I pay attention and I know all about him. That kind of understanding can only come from practice, and I had a lot of that with Mr. Cosey. You could say I fathomed his mind.   But L, throughout the story and backstory both, is removed from the action. She's often mentioned as a quiet voice of reason, and a twist near the end has her hand in it -- but it seems we never really learn who L is, what her relationship to Cosey was, and why it is that she alone has such insight.  What do we actually know about L? Is any justification for her uniqueness given -- do we get any sense of why she is a reliable guide and narrator, when all the other characters are wrapped up in their flaws and histories? What structural or thematic role does her character fulfill in the book? "
17,Is this the longest sentence by Twain?,"I noticed this sentence in chapter 4 of The Gilded Age with numerous commas, semi-colons, colons, and dashes prolonging a sentence of prodigious length:     Sometimes the boat fought the mid-stream current, with a verdant world on either hand, and remote from both; sometimes she closed in under a point, where the dead water and the helping eddies were, and shaved the bank so closely that the decks were swept by the jungle of over-hanging willows and littered with a spoil of leaves; departing from these “points” she regularly crossed the river every five miles, avoiding the “bight” of the great binds and thus escaping the strong current; sometimes she went out and skirted a high “bluff” sand-bar in the middle of the stream, and occasionally followed it up a little too far and touched upon the shoal water at its head—and then the intelligent craft refused to run herself aground, but “smelt” the bar, and straightway the foamy streak that streamed away from her bows vanished, a great foamless wave rolled forward and passed her under way, and in this instant she leaned far over on her side, shied from the bar and fled square away from the danger like a frightened thing—and the pilot was lucky if he managed to “straighten her up” before she drove her nose into the opposite bank; sometimes she approached a solid wall of tall trees as if she meant to break through it, but all of a sudden a little crack would open just enough to admit her, and away she would go plowing through the “chute” with just barely room enough between the island on one side and the main land on the other; in this sluggish water she seemed to go like a racehorse; now and then small log cabins appeared in little clearings, with the never-failing frowsy women and girls in soiled and faded linsey-woolsey leaning in the doors or against woodpiles and rail fences, gazing sleepily at the passing show; sometimes she found shoal water, going out at the head of those “chutes” or crossing the river, and then a deck-hand stood on the bow and hove the lead, while the boat slowed down and moved cautiously; sometimes she stopped a moment at a landing and took on some freight or a passenger while a crowd of slouchy white men and negroes stood on the bank and looked sleepily on with their hands in their pantaloons pockets,—of course—for they never took them out except to stretch, and when they did this they squirmed about and reached their fists up into the air and lifted themselves on tip-toe in an ecstasy of enjoyment.   Does anyone know the ""story"" behind this? Was Twain deliberately seeing how long he could draw out a sentence? Are there any longer ones in any of his works?  By the way, some of the chapters of this book were written by Twain's friend and neighbor Charles Dudley Warner, but not this one - this is Twain. "
18,Why does the former nurse create with metal?,"In Kay Chronister's short story ""The Fifth Gable,"" the women who live in the four-gabled house are described in an interlude.     Before they had been women who lived in the four-gabled house, they   had been:      A maiden aunt.      A minister’s wife.      A washed-up stage actress.      A nurse.      They did not resemble themselves anymore.   I might be wrong, but as I see no other order to this list, I think that the first description (""A maiden aunt"") belongs to the woman who makes her bed in the first gable, and the second to the second etc. There is a certain amount of support for this throughout the story; for example, when the women of the house bury Marigold's third child (the one from the woman who makes her bed in the first gable), it would seem appropriate that the minister's wife would suggest a religious activity for the funeral.     “We should sing a hymn,” said the woman who made her bed in the second   gable.      “Why?” said the woman who made her bed in the fourth gable.      “It’s conventional. She’d like that.”   It makes sense that the woman who makes her bed in the third gable, whose reproductive process is linked to drama, is the ""washed-up stage actress."" A stereotypical minister's wife would keep a garden, I suppose, so it makes sense that the woman who made her bed in the second gable would produce botanical offspring.  I just don't understand why a former nurse would be associated with technology, and children made of metal. I guess it's possible that the women's life-creating powers don't relate to their former occupations, but then those don't really need to be mentioned at all, right? (And that also would contradict the pattern I established above.) Although, to be fair, associating the nurse with the almost-biological process of the woman who made her bed in the first gable cellar does make a certain amount of sense.  Another possibility is that the order of former vocations does not match the order of gables. I just think it makes sense to make the list follow that order; besides, if I'm right about the actress and the minister's wife, that means that half of the list does follow that order.  But, assuming I'm right in my assumptions about the women and their former jobs, why does the nurse create with metal? "
19,"What is the ""Intentional Fallacy""?","The intentional fallacy is described in Wimsatt and Beardsley's essay ""The Intentional Fallacy"". What exactly is the intentional fallacy? Is the concept still used in academia? "
20,Who killed this Forsaken in The Fires of Heaven?,"   Asmodean pulled open a small door, intending to find his way to the   pantry. There should be some decent wine. One step, and he stopped,   the blood draining from his face. ""You? No!"" The word still hung in   the air when death took him.   Who killed Asmodean?  I am pretty sure it was one of the Forsaken, but which one? Demandred or Graendal or someone else? "
21,How many gables are there in the four-gabled house?,"In ""The Fifth Gable"" by Kay Chronister, the protagonist interacts with the women who live in the four-gabled house. Which, suddenly and inexplicably, at the end of the story finds itself with five gables.     “Where are we going?” said Marigold.      “The fifth gable,” said the woman who made her bed in the third gable   of the four-gabled house. “We’ll need privacy.”   Additionally, it is mentioned that the house formerly had only a single gable:     But before then, the woman who made her bed in the third gable had   lived alone. And the house had only one gable, and she could bear no   children.   I checked with a dictionary to be sure that the word ""gable"" doesn't have any meaning besides for the architectural one (eg ""place where people sleep""); it doesn't.   I do understand that there is magic in this story, so the house could conceivably be a Hogwarts sort of place with shifting architecture, but is there another explanation?  How many gables could there be in a four-gabled house?  Is there a possibility of a gable that isn't counted as part of a set, but is still a gable -- like a house with a peaked roof and four gables that extend from the flat part of the roof (the set of four gables), but the ends of the peaked roof might also qualify as ""gables""? Take this picture as an example: are there two gables here, or four? Could the house below be referred to as a two-gabled house, because of the two smaller gables that jut out of the roof?       "
22,Why did the doctor give Count Bezukhov cream of tartar?,"In War and Peace, Count Bezukhov's doctors gave him Cream of Tartar after his stroke. What purpose did that serve? I haven't been able to find anything about medical benefits of cream of tartar that seem even vaguely related to this condition; what exactly did they think that giving him that would accomplish? "
23,"How much ""self-editing"" did Nabokov do when his Russian novels were translated into English?","Several of Nabokov's early, Russian-language novels were translated into English in the 1960s, either by Nabokov himself (Despair), or by translators under his guidance (including his son Dmitri).  To what extent did Nabokov take these translations as opportunities to improve upon the originals?  Did he make extensive changes to any of them?  I'm not looking for a catalog of changes, just a high-level overview of the extent to which there were any. "
24,Why did Bill Watterson choose the character names he did?,"Several major characters in Calvin and Hobbes are named after fictional or historical characters.   Calvin is named after theologian John Calvin Hobbes is named after Thomas Hobbes Miss Wormwood is named after Wormwood in The Screwtape Letters, a low-level demonic tempter. Appropriately, it's also the name of a bitter substance.   My question, then: why did the author choose those specific names? Were they mostly for the deliberate irony (naming Calvin after a serious theologian, Wormwood being named after both a tempter and a bitter substance, etc.), or are there more ""layers"" to this that I'm missing? "
25,"How was ""Contos para os nossos filhos"" used in schools?","Reading about the Portuguese author Maria Amália Vaz de Carvalho, I came across the following interesting tidbit of information:     The collection of stories for children she wrote with her husband, Contos para os nossos filhos (""Tales for our Children"", 1886) was approved by the Board of Public Instruction for use in schools.   Unfortunately, Wikipedia provides no citation for this claim, and I haven't been able to find out any more information online (I tried searching for the author's name together with ""tales for our children"" and together with ""schools""). How exactly was a book of short stories ""use[d] in schools""? Were the stories educational in nature, was it a ""cautionary tales"" type collection, or were they simply studied in literature class, presumably together with more classical works? "
26,"What can we learn from this character's death in ""Mockingjay"", out of universe?","At the end of Mockingjay,      Primrose Everdeen   dies. What can we learn from their death? What does this teach us, from an out of universe point of view? "
27,What are the Shadow Children?,"In Gene Wolfe's loose trilogy of novellas The Fifth Head of Cerberus, the middle story (""A Story"" by John V. Marsch) is the one which gives us the most direct insight into the lives of the so-called 'abos' or Annese, the original indigenous inhabitants of Sainte Anne. The story focuses on the twins Sandwalker and Eastwind, but the Shadow Children, mysterious person-like creatures who dwell on Sainte Anne together with the people, also get a lot of page time.  Who or what are the Shadow Children? When they talked about having come from another world, I assumed they were humans who had somehow had their form taken from them by the Annese, and that this explained the humanoid form of the Annese in this story. But in the third story, V.R.T., it seems as though the splashdown at the end of this story really was the first arrival of humans on Sainte Anne ... so where did the Shadow Children come from, why are they so insubstantial now (if they're not human, were they always that way?), and what is their relationship to the Annese?  Even though I've now finished the whole trilogy, there are still things to be understood and mysteries to be unravelled! This reflects the depth and subtlety of the stories and the world Wolfe created. Perhaps I should reread the second one. "
28,Finding comic referenced in semi-classic physics problem,"A physics problem in my book (and apparently in others, from the hits Google gives) goes     Comic-strip hero Superman meets an asteroid in outer space and hurls it at 800 m/s, as fast as a bullet. The asteroid is a thousand times more massive than Superman. In the strip, Superman is seen at rest after the throw. Taking physics into account, what would be his recoil velocity?   (For the curious, it would be 800,000 m/s, or over 2 million miles per hour, but that isn't my question.)  Could anyone find the comic (if it exists) that this problem refers to? "
29,"Is ""by the iron rods of soil and season"" in Graham Hancock's ""The Sign and The Seal"" an idiom?","Is it an idiom or should it be understood literally? It is from ""The Sign and The Seal"" by Graham Hancock. The full quote runs thus:     The peasant whom we met and talked to were poor, in some cases very poor indeed, and their lives were clearly ruled by the iron rods of soil and season.     (emphasis mine)  ""iron rods of soil"" puzzles me the most. Unless it is an idiom, does it refer to some geological feature of the Ethiopian soil?  If it is an idiom, what is its meaning? "
30,Should I keep the jacket on a hardcover book?,"I've got a few hardcover books. I usually read paperback, but sometimes I'll find myself with a hardcover book. Often, these will have jackets on them. Paper jackets that rip and get in the way and fall off when you try to move them. You can't even use them as proper bookmarks, they'll just slip out. (No, I love those covers, why do you ask?)   Is there any harm that it will do to the book itself if I remove the jacket and permanently keep it off?  "
31,"Questions on the meaning of a passage about friendship in Frankenstein, Letter 4","I've just started reading Frankenstein. I really want to make sure that I understand everything I read, so I want to make sure of what these sentences mean. I already did google them, but didn't find anything - seems that I am the only person who didn't figure them out.      ”And expressed my conviction that a man could boast of little happiness, who did not enjoy this blessing.”   I'm not really sure what it means. Does he mean that some people boast about happiness even if they didn't have it?    ”If one wiser, better, dearer than ourselves—such a friend ought to be—do not lend his aid to perfectionate our weak and faulty natures”   He previously says that humans are half made-up and need another half to complete themselves, why does he then advise to not lend a friend's aid to improve one's self? I didn't get it.    ”I spoke of my desire of finding a friend—of my thirst for a more intimate sympathy with a fellow mind than had ever fallen to my lot”   I thought that it means that he seeks a fellow man who has passion for science and knowledge to share sympathy with him, can (ever fallen to my lot) mean he did meet others before?  "
32,Do the characters in Line (by Israel Horovitz) ever fully grasp the absurdity of their behavior and situation?,"In Line (a one-act play by Israel Horovitz), the characters constantly jockey for position in a line. All of the characters seem to have a very different idea of what they're even waiting for, or why it's so important to be first in line. Why are they so determined to be first in line? What do they think that they're going to achieve? Also, do they ever figure out how different their conceptions of what they're even waiting for?  In short, to what extent (if any) do the characters recognize the absurdity of their situation and behavior? "
33,How and why did the Swedish Academy decide to award Bob Dylan a Nobel Prize?,"Setting aside the question of whether the award was appropriate/merited, why did the Swedish Academy award Bob Dylan a Nobel Prize? What is publicly known about how and why they made that decision? "
34,Does Uncle Andrew consider himself an Übermensch in The Magician's Nephew?,"The philosophy of Friedrich Nietzsche rather prominently includes the idea of the Übermensch (""overman"" or ""superman""), who were exempt from the ordinary rules of morality in some sense. Is this what the following passage from The Magician's Nephew is referring to? Does Uncle Andrew consider himself an Übermensch?     ""All in good time, my boy,"" said Uncle Andrew. ""They let old Mrs. Lefay out before she died and I was one of the very few people whom she would allow to see her in her last illness. She had got to dislike ordinary, ignorant people, you understand. I do myself. But she and I were interested in the same sort of things. It was only a few days before her death that she told me to go to an old bureau in her house and open a secret drawer and bring her a little box that I would find there. The moment I picked up that box I could tell by the pricking in my fingers that I held some great secret in my hands. She gave it to me and made me promise that as soon as she was dead I would burn it unopened, with certain ceremonies. That promise I did not keep.""   ""Well then, it was jolly rotten of you,"" said Digory.   “Rotten?” said Uncle Andrew with a puzzled look. “Oh, I see. You mean that little boys ought to keep their promises. Very true: most right and proper, I’m sure, and I’m very glad you have been taught to do it. But of course you must understand that rules of that sort, however excellent they may be for little boys—and servants—and women—and even people in general, can’t possibly be expected to apply to profound students and great thinkers and sages. No, Digory. Men like me, who possess hidden wisdom, are freed from common rules just as we are cut off from common pleasures. Ours, my boy, is a high and lonely destiny.”  "
35,"Did Joseph Heller invent this particular use of the verb ""to disappear"" in Catch-22 or merely popularize it?","When Nurse Duckett informed Yossarian in Catch-22 that the Brass was planning to ""disappear"" Dunbar, Yossarian replied that ""It doesn't make sense. It isn't even good grammar. What the hell does it mean when they disappear somebody?"" This strongly suggests that this use of the verb ""to disappear"" wasn't in popular use at the time that the book was written (or that, if it was, Joseph Heller wasn't aware of it).  Was this the first use of the term, or did Catch-22 merely popularize it? "
36,Why Catch-22 if there was only one catch?,"Catch-22 contains the following quote:     There was only one catch and that was Catch-22, which specified that a concern for one's safety in the face of dangers that were real and immediate was the process of a rational mind. Orr was crazy and could be grounded. All he had to do was ask; and as soon as he did, he would no longer be crazy and would have to fly more missions. Orr would be crazy to fly more missions and sane if he didn't, but if he was sane he had to fly them. If he flew them he was crazy and didn't have to; but if he didn't want to he was sane and had to. Yossarian was moved very deeply by the absolute simplicity of this clause of Catch-22 and let out a respectful whistle.      ""That's some catch, that Catch-22,"" he observed.      ""It's the best there is,"" Doc Daneeka agreed.   If there was only one catch, why is it ""Catch-22""? I had always thought that ""Catch-22"" was ""the catch after Catch 21 and the catch before Catch 23"". Or was it that that particular policy (the one on when you could be grounded) only had one catch and that the other catches applied to other policies? Or that Catch-22 was the ""summation"" of all the other catches in some sense (because Catch-22 means that they have the right to do anything you don't have the power to stop them from doing)? "
37,"Why did Yossarian sign letters with ""Washington Irving""?","When he's in the hospital and is forced to censor letters, Yossarian signed his ""name"" as ""Washington Irving."" Later in the book, Major Major does the same thing on official documents. What's the significance of this? Why Washington Irving? "
38,How does scansion work in Arabic poetry?,"I was reading about Arabic poetry on Wikipedia, and specifically the description of scansion:     The rhymed poetry falls within fifteen different meters collected and explained by al-Farahidi in The Science of ‘Arud. Al-Akhfash, a student of al-Farahidi, later added one more meter to make them sixteen. The meters of the rhythmical poetry are known in Arabic as ""seas"" (buḥūr). The measuring unit of seas is known as ""taf‘īlah"", and every sea contains a certain number of taf'ilas which the poet has to observe in every verse (bayt) of the poem. The measuring procedure of a poem is very rigorous. Sometimes adding or removing a consonant or a vowel can shift the bayt from one meter to another. Also, in rhymed poetry, every bayt has to end with the same rhyme (qāfiyah) throughout the poem.   This confused me for a number of reasons.   What does it mean to have fifteen different meters? Meter in poetry is the overall rhythmic structure; are the fifteen different things actually feet? Is ""seas"" really just another word for meter, or is there some significant difference between the ""seas"" of Arabic poetry and the meter of western poetry? Since seas are made up of taf'ilahs, does that mean it's a taf'ilah which is basically a foot?   I've looked for a better description of this, but searching for ""seas arabic poetry"" just gave me a list of results which were essentially identical to the above-quoted Wikipedia page. Is there a better resource for learning about the scansion structure of Arabic poetry?  What are the basics of how scansion works in Arabic poetry? "
39,"Why did Yossarian and Major Major consider ""Irving Washington"" less monotonous to sign?","Related: Why did Yossarian sign letters with &quot;Washington Irving&quot;?  Both Major Major and Yossarian would routinely sign official documents and censorship documents with ""Washington Irving"" (I have another question on exactly why they do that). When that became too monotonous, they'd sign stuff with ""Irving Washington"" for awhile. Why didn't they simply select a completely different name? Why did they consider reversing the names less monotonous? Or is that part of the joke (the fact that it really wasn't all that different)? "
40,Why did Dunbar consider a life of intentional boredom worth living?,"In Catch-22, Dunbar would routinely cultivate boredom in an effort to extend his life. Why did he consider that worthwhile? Why did he want a long but boring life? "
41,"To what extent was Catch-22 inspired by ""The Trial""?","Bureaucratic logic is one of the primary themes in Catch-22. To what extent is this inspired by The Trial by Franz Kafka? Both have the sense of being caught in the cogs of a remote, irrational, and soulless bureaucracy, but are there more concrete examples of the influence of The Trial on Catch-22? "
42,Why is Josef K.'s last name never revealed?,"Throughout the novel, the main character's name is given only as ""Josef K."" In fact, as I recall, several characters even actually refer to him as Josef K. Why isn't he given a last name? Is this symbolic of the soul-crushing influence of the bureaucracy that is, in some sense, stripping him of his identity? "
43,Why didn't Josef K. simply ignore the summons?,"Given that Josef K. didn't know exactly who was even summoning him or on what basis they were doing so, why did he cooperate? What would've happened if he had simply refused to go along with the whole proceeding (like Hank Rearden did in Atlas Shrugged)? "
