Index,title,body
10,Can ocean/saltwater fishing gear be used for freshwater/lake fishing?,"This is one of those instances where I need answers that are written as if you were speaking to a 5 year old. I don't know a whole lot about fishing.  My uncle likes to go fishing on the long island sound mostly but it's getting to be too much of a drive at his age. The majority of fish I remember him catching were porgies and other fish of that size. We're not talking huge fish and his gear reflects that. Rods and spinning reels. Lures, weights, etc.   There are some local lakes, rivers, creeks that have trout stocked by the NJ Fish and Wildlife division, bass and other fish. These are much easier for him to get to but most of his fishing has been in the same area out on a boat. When I think about freshwater fishing I get a picture of someone in waders with a fly fishing rod which would be too much of a shift in gear.  Main fish is large mouth bass and trout from what I can gather.  Can his ocean fishing gear (rods, reels line mainly) be used for trout and bass fishing in lakes, streams and rivers? If so I'm guessing at least the hooks, lures and other stuff that gets tied to the end of the line would need to be different as well as bait. IF this can be done can you make suggestions for a versatile setup to get him started fishing in NJ lakes and streams without getting into fly fishing? "
11,Why does North Cascades National Park get so few visitors?,"Last year I went to Washington state and I visited Mount Rainier National Park, Olympic National Park, and North Cascades National Park.  I enjoyed all three of them.  I just saw a Wikipedia page and was looking at the number of annual visitors for all of the U.S. national parks.  I noticed that Olympic National Park got 3.4 million visitors last year and Mount Rainier got 1.4 million visitors.  I was shocked to see that North Cascades only got 30 thousand visitors.  Why would North Cascades National Park receive so few visitors compared to Olympic and Mount Rainier?  They are all about 2 hours away from Seattle.  Not only that, but North Cascades National Park is free - it does not have an entrance fee, unlike Olympic and Mount Rainier, which makes it even more puzzling.  In fact, North Cascades National Park is the only national park in the contiguous United States that is not on an island to receive fewer than 150,000 visitors last year.  Why is that? "
12,What are the benefits of saving bats?,"I'm fascinated by bats. I love to watch them fly around, although I've never seen more than a few at a time where I live in a suburban area in Massachusetts, Northeastern Unites States.   I'd love to see them in large numbers in their natural habitat, and it seems that Texas is a good choice for that. Texas has a few areas of established bat colonies, the most notable species of which is the Mexican Free-tailed bats. Apparently at certain times of the year there are more than a million of these bats living in a specific region of Texas at the same time. Tourism is high when there's a possibility of seeing them.  In August of 2017, Hurricane Harvey, did almost unprecedented damage to Texas and neighboring states.   Many local conservation groups, scientists and concerned citizens worked hard for months to salvage as much of the habitat and as many bats as possible. I was told that large conservation organizations from all over the world joined with them. Why would they do that?  Devoting so many human and financial resources seems like a lot unless bats are important for reasons other than tourism.    What's so important about bats that conservationists from all over the world want to save them?  "
13,What are the pros and cons of introducing new safety colors for hunting?,"As indicated in Have there been any studies done on how fluorescent pink compares to fluorescent orange?, fluorescent pink is becoming accepted as a new safety color for hunting. Given that we have a color that already works, are there advantages that outweigh the disadvantages of either that would drive this addition? "
14,How many days does it take to reach hiking X miles per day?,"On a thru-hike or section hike, people frequently hike 15-30 miles per day. New hikers are typically encouraged to start at around 8 miles per day, though, and work their way up, to give their bodies time to adapt, and avoid injury.  Obviously the time required to reach 15+ MPD will vary by person, but that's not a very helpful answer for planning resupply points. I haven't been able to find any estimates of how many days it will take the average thru/section hiker to reach X miles per day, though.  I've seen plans for new runners, to start at X miles per day, and work their way up to Y miles per day. Would something similar make sense for backpacking? If so, what would be sensible values?  Here's my rough guess, to illustrate what I mean:   Day 1: 8 miles Day 2: 8 miles Day 3: 10 miles Day 4: 10 miles Day 5: 12 miles Day 6: 12 miles Day 7: Zero day to rest Day 8: 14 miles Day 9: 16 miles Day 10: 16 miles Day 11: 18 miles Day 12: 20 miles Day 13: 22 miles Day 14: Zero day to rest Day X: {previous day + 2 miles, with zeros once a week}   Of course, something like this is just an estimate for planning, and each person would need to adjust it to their specific fitness level, pack weight, trail conditions, etc; and then listen to their body while hiking to know their actual limits. "
15,Minimum safe rappel rope diameters?,"9mm is considered minimum for a vertical rappel with a nylon or polyester kernmantle rope, 6mm with high strength aramid, but what if your rappel isn't vertical? What's the minimum safe rope diameter for rappelling a slippery slope that may be 60° or less?   I'm asking because we plan on going here this summer:     Where if you make one slip then you're going for a wild luge run to the centre of the earth with an unhappy ending.  I'd rather bring one really long rope, then carry several heavier, shorter ropes.   I picked up one of these a while back: Mini Rescue 8   which is made for rappelling on 7.5-9mm ropes. I'm not really familiar with any common situations where you rappel on a 7.5mm rope, but I'm thinking that using one as a fixed line for a non-vertical descent may be one of them.  When is it considered safe to use ropes &lt;⌀9mm for a descent? "
16,How to straighten a bent tent pole,"During a storm one of my tent poles that used to be straight, became bent. Is there a way to straighten the pole again? Or is it a bad idea to try straightening the pole because is would likely snap anyhow and is replacing the pole the way to go? (There is already a question about finding replacement poles)  As a clarification, a picture of the bent pole. It shouldn't bend at all.  "
17,Stove/fuel setup for harsh conditions,"We already have topics on fuels here and here which give quite an overview. Also REI gives some info how to choose your stove and fuel properly.  Still I would like to know what are the best options for my stove/fuel setup if I want to melt snow for drinking and cooking meals on a multi-day trip in high altitudes (over 6000m) with cold (under -20°C) and windy conditions. Weight, seizure, error-proneness and ease of usability of the equipment counts as well as the heat output efficiency. The stove should be sufficient for 2-3 people. "
18,Beginners guide to fossil hunting,I spend a lot time rock climbing and walking and generally being around rocks. But I've never seen a fossil. I've always liked the idea of finding a nice fossil.   How would I go about doing this? Any beginners guides?  
19,What size dry bag is best for keeping and washing clothes?,"I want to buy a drybag for washing clothes while backpacking (travelling, not hiking) and also keeping dirty/wet clothes until it is time to wash them.  I have available near me 5L, 10L and 20L dry bags, they are almost the same price. For washing clothes I think the 10L would work, but since they are close in price and weight, is it better to pick up a larger size? Can I keep rolling it down to compress it more?  Also, those dry bags are made from polyester with PVC ""sealing"" (loose translation here).  PS: Couldn't find better keywords for this question. "
20,Where in the north of the UK are locations with good and easy to locate fossils?,"Following on from this question there was a map of the good areas in Northern America where there are     significant dinosaur fossil formations.   Where in the UK would this be the case?  Just to narrow this a little. I am aware of the Jurasic coast in Dorset (mantioned by nivag and aravona) but that's about 150 miles away from me (in North wales), So I'm more after somewhere in the North of England/north wales or failing that a map of the whole of the UK like in the answer to my previous question "
21,Cycling in Ontario — do I need to worry about permission to access logging roads?,"In Sweden, I've cycled a lot of logging roads. But Sweden has the Right to Roam and it doesn't really matter who owns the land. When cycling on logging roads in Ontario, is any permission or permit required? If so, from whom would I obtain the permit?  Suppose one plans a cycling trip through Northern Ontario.  Would a route such as this one — can I assume that roads that are on Google Maps as well as topographic maps are accessible by bicycle, or do I need to plan in advance for every non-provincial road along the route if I am allowed to go there? "
22,Bag technique for washing clothes while backpacking?,"Related: What size dry bag is best for keeping and washing clothes? Washing clothes on long hikes  After reading the first question above, I'm wondering to myself, is there an effective ""bag method"" for washing clothes while backpacking? I've never washed my clothes in a bag before, but I'm imaging soap and water with your dirty clothes in a roll-top waterproof bag then just shaking it, rolling it or working it with your hands similar to a front-load washing machine.  Is this a popular thing to do? If so then what are some good tips for effectively cleaning your clothes using this technique?  "
23,water knot vs figure 8 follow through vs X for rock climbing anchor - What is easiest to untie?,"I've recently been using figure 8 follow through on anchor webbing, and although it takes more time to dress properly and setup than a water knot, it's easier to untie at the end of the day and I feel like I get more than my time back on the untie. With either system, I also tie backup stopper knots.  This led me to thinking, is there an even better knot for anchor webbing? Would some sort of bowline variant be useful? If it's too hard to look at it and instantly see that it's correct though, I probably won't use it in practice, but I'm interested for curiosity's sake. "
24,Abseiling on one rope: should I attach the prusik to the other one?,"We were abseiling into a cave (about 15 metres height) using a rope hanged by its middle from an anchor:   _ /o\ | | | | | | | | | |   My experience on abseiling is mostly from climbing, where I descend on both strands. But my friend said that one should do it on one strand (it's understandable because it was a very stiff static rope). So we made a knot on the rope. Then she connected to one strand, leaving the other completely free, and descended.      _   /o\   \ /    &amp;   / \  |   |  |   | :)   |  |   |  |   |   Later, someone else told me that one should connect the descending device to one strand, and the prusik to the other.  So, my question is: should one connect the prusik to the same or the other strand, and why?  Also: if using two different strands, should one also tie a knot on the rope?  (side note: we used the setup with one free strand to practice building a hauling system. It was very easy to retrieve the free strand for that purpose. Is this a significant consideration when deciding how to connect the prusik?) "
25,Ice Axes - Ice blade or Mix blade?,I have just got Grivel The Tech Machine Ice Axe. It comes with Ice blade by default. Mostly I am going to do Mix climbing on granite in Norway with Ice climbing occasionally.  Do you recommend to get Mix blade additionally? What are drawbacks of using Ice blade instead of Mix blade?   
26,Why train at less than max intensity? Especially if not training often,"I've read a lot on the many running sites about training.  The consensus seems to be that you should have a mix of:   tempo runs (20-40 mins at e.g. 20 sec/mile slower than 10k race pace) long slow runs intervals, fartlek, hill reps etc   What doesn't seem to be explained is why bother with all that time and distance at significantly slower than your goal race pace?  Why not just run the distance you're training for as fast as you can?  I'm trying to get my 10k time down and I can only fit in 2 runs a week.  I used to just do two 10k runs as fast as I could, and saw my time gradually come down.  But since reading all this stuff I switched to a tempo run and either a long run or intervals.  And...I've got slower (by 2-3 mins over 10k).  Is the idea with lower intensity that you get most of the benefit but much less injury risk (so you can train more often)?  In which case I may as well go back to trying to max out on each run since I am more limited by time than recovery. "
27,Delayed muscle ache after boulder session,"The last weeks I observed couple times that I am getting stiffness/muscle ache in the upper arms after a boulder session. What's special about this is that it is very delayed. For example I went to the gym yesterday in the evening. Today I had no problems at all while working on the bureau. Arriving at home tonight an intense pain in the upper arms starts. Sometimes the stiffness even comes two days after the boulder session.  I am not facing cramps during or after bouldering. The issues I have while climbing are the typical hard forearms, lacking strength in the hands and skin resistance. No problems with the upper arms while climbing.  When I am facing muscle ache after an exhausting endurance run or a soccer match they come directly after the sport or by no later than the next morning. Therefore I am really wondering what is going on here?  So besides the general opinion that my body needs minerals like magnesium/calcium and lots of liquid what would you suggest? "
28,Extra strong sunglasses for sensitive eyes,"I have a damaged pupil that stays partially dilated. And regular polarized sunglasses which I am wearing over the regular glasses aren't working better than my prescription sunglasses. I have a new prescription that includes an extra coating on the polarized lens to make them darker. I haven't received them yet. I think I am looking for sunglasses that are extremely dark. What is available? I do not ski or mountain climb, just everyday stuff. Sunny days are no fun anymore because the sun light even on hazy days is hard on my eye.  Any suggestions? "
29,What are the critical dimensions to a safe bear-bag?,"Many outdoor areas that have bears have bear bag-lines setup for hikers.  In situations where the bear-bag line is not there or it is full, what dimensions should I keep in mind to protect my goodies from bears?  For instance, do I need to keep the bag at least 8 feet off the ground and 6 feet from any climbable structure? "
30,Can I sail a raft on a European river with commercial traffic?,"I'm thinking about sailing a part of the Danube, alone, on a self-built raft. I have no experience sailing rivers on any serious basis.   I'm considering a raft for a number of reasons:   It's cheap. It provides more space than a boat. I can easily take a bicycle. It's more easily replaceable in case of theft than a boat (plus, who would want to steal a raft?). There are no worries about selling it or transporting it after the journey has completed.   However, the portion of the river that I want to sail is used by commercial freight traffic. My worry is that using a vehicle with little steering and no engine can lead to life-threatening situations with river freight ships, like this one, and cruise ships. I imagine getting caught in their suction can be very dangerous.  Has anybody here attempted something similar, or have some river experience?  Are there traffic lanes on European rivers, so it might be possible to do this if you stay close to the bank?   Who would I talk to to find out whether this is a completely idiotic plan, or somehow feasible without risking your life too much?   Naturally, I would sail during daytime only. I can swim of course, and I'm prepared to wear a life vest at all times if so recommended. "
31,What is the safest way to purify water?,"There are a number of ways to purify water, off the top of my head we have filters, iodine, and boiling.  Clearly each has some advantage/disadvantage (iodine tastes terrible, boiling takes time).  Which of these is the safest? Is there another method that's safer? "
32,How should I treat poison ivy?,"If I'm struck by poison ivy, what should I do? Is there a way to suppress the itch? "
33,Do polarized sunglasses protect against snow blindness?,Will regular polarized sunglasses protect me against snow blindness? And if not what type of glasses/goggles will protect me? 
34,Keeping warm in an emergency,"When roaming the outdoors, it might happen that  one finds oneself in a situation that is much, much colder than one planned for.   What can one do in such an emergency, especially when it's so cold that there's real danger to health or even life?  I suppose one obvious thing, if at all possible, is lighting a fire. But what if that's not an option? Another thing is using every piece of textile one has got, and wrap oneself into it. What else can one do to keep as warm as possible? "
35,What are the different methods to purify water?,"What methods can I use to purify water? And what's the difference between those several methods (safety, duration needed, ...)? "
36,How do I wash Gore-Tex clothing?,"I have a bunch of dirty hard-shell pants and jackets. Are these safe to put in the washer and dryer? If not, how should I clean them? "
37,How do I take care of Gore-Tex boots?,I have a pair of Gore-Tex walking boots that I have used a fair bit now and want to make sure I keep them serviceable for as long as possible. What is the best way to maintain Gore-Tex walking boots?  Do they need reproofing occasionally or is just brushing the mud off enough? 
38,What are the most effective ways to start a fire in the cold?,"I frequently hike and camp in the forests of the Midwest (Ohio, Michigan, Kentucky, etc). Considering this climate can get quite cold in the Fall &amp; Winter, what are the best strategies to starting a fire? Assuming I have a lighter, what materials would be best to gather? Are any types of wood structures better for this climate (tepee, log cabin, etc)? "
39,"Is digging a ""cold hole"" really effective when sheltering in a snowed area?","One recommendation I got in case of emergency or intentional sheltering in a snowy location is to dig a lower hole, so that the cold air can move there, while one can sleep higher up where the heat stays. I understand the physics involved, but I am not aware of how much difference it can do in practice. How many degrees are we talking here ? Is it really recommended, or does it just waste energy ? "
40,What steps should I take if someone starts sinking?,"What are the steps that should be taken if someone you're hiking with starts to sink uncontrollably into say a marsh? What are some good techniques and points that should be used to get them out safely and quickly? I'm not talking about times when their feet might get a bit wet, I mean when someone suddenly starts going down, it's clearly a real danger and you need to act quickly. Is there a type of rope that's good for this, good knots or anything like that? Things to practice?  Equally, what's best to do if this happens to you and you're alone? "
41,Rougher treks with Vibram Fivefingers,"I hike quite a bit in Vibram Fivefinger Kimodo Sports.  Like the KSO, they are covered and don't have a problem with rocks getting in.  I strongly prefer them to boots for marked trails, and would like to find ways of using them for some moderate trail-less backcountry hiking.  How can I protect myself from scratches?  Will gaiters work, or wear out underfoot without the sole gap provided by boots? "
42,"What to look for in a durable, 3-season sleeping bag?","I'm looking to purchase a camping sleeping bag. I'd like one that's high-quality, durable, and suitable for weekend hiking/camping trips during spring, summer, and fall in New England. (Most of my trips will be hiking with a backpack rather than driving to a campsite.) What factors should I consider when investing in a sleeping bag?  For example:   Given that the temperature varies so much in New England, what should I look for in terms of temperature rating? Does having a camping pad underneath the sleeping bag affect what I should look for in a sleeping bag? What type of material should I look for? Does the shape matter in terms of performance, or do some shapes just provide less bulk so they're easier to pack/carry?  "
43,Can/Should I cook in my tent?,When camping in bad weather I'm always asking myself if it is a good idea to cook in my tent with a gas cooker. Obviously there is the danger of fire. But how dangerous is this really? Can you easily burn down the tent? And are there any other dangers? Maybe carbon monoxide poising? 
44,What should I look for if I want to buy a winter-proofed tent?,I really like to go snowshoeing during the winter. I'm going up to 3500 meters and when I'm doing long tours I would really enjoy to try out winter camping in very remote areas. Is it a good idea to buy/rent a special tent for that purpose? Or can I just use my current tent? What features should I look for if I choose a tent for winter camping? 
45,"I found a Deer Tick on my friend and removed it, what should I do now?","While camping with some friends in Anywhere National Forest, I found a deer tick on a friend. After removing it with tweezers, is there anything else I should do? Should we abandon our trip immediately or is staying a few more days in the wilderness before seeing a doctor safe?   "
46,How should I remove a tick?,"If I find a tick on myself or a friend, what is the best way of removing it?   I've heard some people say that singeing the tick with a match makes the tick detach and fall off. However I've also heard that the fire method makes the tick essentially vomit and is worse than just ripping the tick off.   What is the best method? "
47,What equipment do I need as a beginner outdoor rock climber?,"What are the bare essentials that I need in terms of equipment when it comes to rock climbing? I've done indoor rock climbing but always rented my equipment from the rock-climbing gym.  (For the purposes of this question, I'm excluding bouldering because I've done that with no special equipment.)  Are climbing shoes necessary? What types of harnesses and ropes do I need? What other equipment is recommended to ensure safe climbing?  I do not have a particular place in mind for doing this climbing; I am looking for absolute-beginner-level equipment that will be suitable for any rock climbing area advertised as ""all levels"". "
48,How do I treat a blister? How can I prevent getting them in the first place?,"When hiking with a new pair of boots or if I haven't been hiking in a while, my feet might get blisters.    How can I treat a blister and keep hiking?  Are there things I can do to prevent getting blisters? "
49,"When stranded at sea, should I not ask for a tow?","I've been told that you should never ask for a tow when you are stranded at sea. The reason given is that the person towing can claim a huge share of the stranded boat, potentially all of it if it's abandoned. Is this really codified somewhere?  Should I avoid asking for a tow if I'm stranded because of this? "
50,What foods should I avoid when backpacking?,Are there any foods that should be off-limits when backpacking because they have a negative impact on performance or well-being? I am thinking that candy-bars and very greasy foods might be candidates? 
51,"How dangerous is a band of coyotes to a lone, unarmed human?","There's a delightful thrill to the call of a band of coyotes when you're alone in the dark woods. Do they present a danger? That is, have healthy coyotes (that is, not rabid) been known to attack or show aggressiveness to a lone human? "
52,Scafell Pike ascent,"Do any of the Scafell Pike ascents cross rivers/lakes? I want to hike Scafell Pike, but I don't want to be looking at rocks the whole time. I'd prefer to lake or stream/river scenery. Does anyone know?  (I wasn't sure if this question belonged here to on Travel Answers. Apologies if its misplaced.) "
53,How to grade a trek?,"What are the criteria used for grading a trek? One article that I came across provided the following set criteria for grading:   Duration. Terrain (includes altitude).  Exit routes.  Weather/Climate.   Is there is an official way of grading, or an agreed set of attributes within the trekking community regarding the same?  EDIT: I have removed the reference to Annapurna trek aiming to keep the discussion generic to trekking and not specific to treks from the himalayan range.  Second Edit: Removed the part where I referred to a trek being classified as easy/difficult. Now the question is more focused on the criteria of grading a trek and nothing more. "
54,Please Explain Rock Climbing Grades,"I have seen various grades for different climbs such as   5.14b,  8b+,  8b - 150m  It seems there are different parts to the grade, e.g. the last one is it 8b for 150 metres?  Do these grades only apply to sport routes or to trad routes as well?  Can someone point to a definitive guide or explanation? "
55,Knot for Joining the ropes of different thicknesses,"As, I have been using a Double Fisherman's knot to join the two ropes. With some physics that I know, in Double Fisherman's knot the same amount of pressure (stress) is applied over the two turns of each rope, so making sure there is no significant damage done to any of the rope.    However I believe that if the two ropes are not of equal thickness, or may be say if the difference between the thicknesses is a considerably huge, Double Fisherman's would(?) do some damage to the thinner rope.    In that case how trustworthy are Sheet Bend and Zappelin Bend?  Edit:  I am Not going to use this for rappelling at all. I intend to use that as a holding line when me and friends are swimming in a lake nearby. Having said this, We are not entirely relying on this as well.  "
56,Could I have a postmortem on this suburban raccoon encounter?,"I know this isn't Great Outdoors in the sense of planning a vast trek and seeing vistas, but I wanted to ask for a postmortem on an unwanted great outdoors encounter in the suburbs.  I was getting back after a photo shoot with a pirate motif, and among the items I had borrowed were some things from my brother, including a not purely ornamental sword, which he requested that I return to him that night instead of later on when I would unpack everything else.  I went out and heard a scurrying when I opened the trunk, and looked and saw two young, maybe adolescent, raccoons that had been rooting through a toppled trash can and were looking at me with what I would interpret as curiosity, but no evident fear. The distance was eight or so feet, and I tapped the ground a few times with sword to make noise that would scare them away. Again, no evident fear. Only looking at me.  I kept at least as much distance to them and made my way back into the house. They didn't approach me, and I'm rather glad there was no fight; I would not credit myself with sure victory if the fight was archaic weapon vs. rabies bite. But what really unnerved me is that nothing I did seemed to scare them. I made the usual noises of a person walking around, opening a trunk, and removing clanging metal items and tapping the ground with one of them.  I ""won"" this event; that is, I don't need a rabies shot. However, I'm somewhat concerned that I could be close to them and making noises (admittedly, not very loud noises like yelling), and maybe they were keeping their version of respectful distance by backing out of the trash cans and getting to a place they could escape from, and perhaps their looking at me was wondering if they would need to take flight, but I still found the experience a bit unnerving. We have squirrels, chipmunks, robins, sparrows, and other fauna, in addition to domestic cats that don't know me, and none of them will either let you get as close, or make noise, without fleeing for safety.   So what do I have to learn from this? The biggest lesson may be something I already did, keep my own respectful distance and end the encounter as quickly as possible. And I did not do something stupid like assume that a bit of pointed metal will infallibly shield me from a darting raccoon.  But I wanted to check in and ask for any guidance. Especially in a suburban environment. Are there animals that are simply not afraid of much bigger humans? Are there any rules besides the obvious about minimizing one's chances for needing a rabies shot? (Or for that matter an infection; a bite can carry danger of assorted infections.) Would I have been better as soon as I heard noises from the trash can to simply go inside and leave fetching my brother's property another day? In this specific case the raccoons backed out of the trash can into an area illuminated by a window; I wouldn't expect anywhere near the same visibility for most nighttime, meaning most raccoon, encounters.  Would it have been appropriate (in Illinois, outside of Chicago) to call for animal control ?  Again, any thoughts are welcome. I know this isn't a great trek into the wild outdoors, but the wild outdoors have a way of intruding into carefully planned suburban and urban areas. "
57,Venomous/Semi-Venoumous Snakes at Higher Altitudes,"When we camp in rainforests or even country side forest, we are supposed to be very careful about Reptiles, especially Snakes. In India out of the many venomous snakes, I have found Pit Vipers to be very common. That is why I have always considered the possible threats while choosing a campsite. But at Higher altitudes, like the Himalayas I do not have any information regarding their habitats. If I google it, I may get the information that I need. But, as far as I know and what I have learnt about Vipers, is, they have an organ called Jacobson's Organ which makes them to sense the heat signatures.    In regions around Mt. Everest (where I will be going), in Sagarmatha National Park, they have this Himalayan Pit Viper. I have confirmed that from a friend who is a Herpetologist and has worked in that region but never have had a chance to study the Himalayan Pit Viper.  For my question, this himalayan pit viper is just an example in case of Himalays, there can be many other species than Pit Vipers. I chose to ask w.r.t this because it is commonly found there. In other parts of the world, I believe there are Venomous Snakes, for that matter this question can also be taken as part where it generally snows!  My question is: If it is true about Pit Vipers being able to trace the heat signatures, does camping in the areas where it snows unsafe? Because, when it snows, it's obviously cold, and so is our body temperature. Yet, will one such reptile be able to trace the heat signature? "
58,Can heartwood be used for fire?,"During a fire building process, can heartwood be used as a fuel for the fire? Assuming you are working with less than perfect materials, there is always a danger that your fire will go out at the point where your tinder burns up. Hence, when using heartwood, do I need to keep an eye out and add finer shavings of wood to keep the fire up and burning? "
59,Which one is scientifically better for carrying water during an expedition: A hard fiber bottle or an Aluminium Bottle?,"I have come across two good products for carrying the water during expeditions. I wonder which of them would be scientifically better to have along.    Yes, I agree that this question may sound like a primarily-opinion based question, but I want to get the pros and cons of the two materials.    A hard-fiber can or an alloy/aluminium bottle. Does altitude/weather make a significant impact on selection of the bottle? A Hard Fiber one or an Aluminium made?  NOTE: When empty, both weigh almost same.    "
60,Trekking in Mongolia without a guide?,"I would like to visit Mongolia next year and organize a trek with my girlfriend. We are skilled trekkers and we would prefer to avoid to hire a guide. We both experienced treks with guide in Nepal, India and Tanzania and although we tried to decide where to stop and sleep, the guide had always a good argument to go in the lodge he picked up. This was sometimes quite frustrating.   During the last trek we did together, without guide and porter, we could really enjoyed to go from lodge to lodge by ourselves and to decide where to sleep, eat and what to change our itinerary if necessary.   Is it realistic to plan a 10 to 12 days trek in Mongolia without porter or guide? Can we expect as in Nepal to trek from village to village and find lodges?  What region would be suitable for such a trip? We are not looking especially for peak or high pass.  "
61,How does cam strength change with the retraction angle?,"Everyone knows an undercammed piece is bad. Does any data exist on how bad it gets?  In other words, how does the strength of a cam placement change with the retraction angle? "
62,What backpacking water purification techniques can be substituted safely during a city's boil order?,"Can I use my Sawyer filter when the city issues a boil order? Or could there contaminants such as viruses present that require boiling? How about other filters such as carbon filters?  I'm confident that UV pens or bottles would be sufficient, but any commentary on those are also welcome. "
